literature_name	vitvi_id	mapping_status	mapping_method	Rpv12|0	Rpv12|6	Rpv12|24	Rpv12+1|0	Rpv12+1|6	Rpv12+1|24	Rpv12+1+3|0	Rpv12+1+3|6	Rpv12+1+3|24
EDS1	Vitvi17g04212	MULTIPLE_CANDIDATES	annotation common name	2.60560554961197	0.104598791047133	0.0264132903139573	0.368260648895233	-0.152704529098987	-0.132660432664403	-0.0162056795895823	-0.118051392514569	-0.409724173960194
EDS1	Vitvi17g04216	MULTIPLE_CANDIDATES	annotation common name	2.69067189559342	0.190344804053916	-0.643159138832167	1.7087004564077	0.0925146679347553	-0.983077653128355	-0.774629340798072	-0.52582092013277	-1.73022336331352
WRKY47	Vitvi07g00523	SINGLE_CANDIDATE	annotation common name	-0.489740557973511	1.12689120155939	-2.07198987769428	-0.349322422434332	1.5867072689862	0.144651255452057	1.81602308542124	2.39863519099631	0.603023892634977
WRKY55	Vitvi13g00189	SINGLE_CANDIDATE	annotation common name	3.25644248859417	0.216875763543557	0.0909655448017984	2.21349155421053	-0.10369611581121	-0.618490807159019	-0.608753471104575	-0.464586075542975	-0.383242310782529
WRKY51	Vitvi04g00760	MULTIPLE_CANDIDATES	annotation common name	0.820455723420495	0.0585948178810427	-3.27562899260403	0.00954947643723061	-0.0642303238432489	-4.19417602837606	0.00660174279015889	0.262196499147882	-0.134776862865495
WRKY51	Vitvi04g01985	MULTIPLE_CANDIDATES	annotation common name	0.150482719157503	0.00342116928421487	-0.0738184364387407	-0.0206831433367454	-0.0190898897482659	-0.0729136346339071	-0.0200565990491284	-0.0179927976504274	-0.049648121254597
WRKY51	Vitvi07g01847	MULTIPLE_CANDIDATES	annotation common name	1.65975657944354	0.290003951913962	-1.0100516944504	0.130711218073784	-0.0855197841666183	-2.17968557712179	0.0571727472733173	-0.148235102520372	-0.890015905689615
WRKY3	Vitvi01g02157	MULTIPLE_CANDIDATES	annotation common name	0.15474781765235	0.230973936102197	-0.118854344738791	0.0346080119600666	0.0781789996046539	-0.245151809845212	0.242248355545757	0.365540612063635	-0.162104016922789
WRKY3	Vitvi14g02007	MULTIPLE_CANDIDATES	annotation common name	-0.493886563476315	0.109011319755466	0.16916372530562	-0.362484688937014	-0.00972808131627437	-0.122444818681774	-0.011980292578953	0.179836404543288	0.0587850502796156
NAC29	Vitvi01g01038	SINGLE_CANDIDATE	annotation common name	-0.701754374967945	1.73338146755553	-1.17270350700772	2.21184895772315	2.13160813946244	1.96608858345576	3.14158057816406	2.73395157851427	2.24984644105876
