gene	common_name	Rpv12|0	Rpv12|6	Rpv12|24	Rpv12+1|0	Rpv12+1|6	Rpv12+1|24	Rpv12+1+3|0	Rpv12+1+3|6	Rpv12+1+3|24	layer	label
Vitvi09g04541	EIX1	5.33870383047966	3.34997597799611	0.750856398540718	1.72777785020004	0.639275318889896	-0.145122101553746	0.957463176912534	0.169742551138757	0.397410932451252	Pattern recognition	EIX1 (Vitvi09g04541)
Vitvi09g04548	EIX1	3.91131337321591	2.74960413753594	-0.334832339785953	0.36215170491129	-0.0611098838719153	-2.7057261638237	-0.779473269901264	-0.330041262785756	-0.790247265372704	Pattern recognition	EIX1 (Vitvi09g04548)
Vitvi09g04565	EIX1	4.78601396217021	2.56204659869171	-0.0456754470040249	1.52943934021016	0.226076353979099	-1.02620684104854	-0.338654678588884	-0.498762875983644	-0.516982824769465	Pattern recognition	EIX1 (Vitvi09g04565)
Vitvi10g02023	EIX1	4.71379339363529	3.14782497442726	-0.516052603476424	2.71932773009993	1.52213481374321	-0.251006524605516	1.37505115466852	0.634860114793372	0.0823135979426596	Pattern recognition	EIX1 (Vitvi10g02023)
Vitvi11g01641	EIX1	2.52011459828891	1.04443775619536	-0.441164604135248	0.255988192399347	-0.294004469436884	-1.45887028467507	-0.344376956175964	-0.321119903110512	-0.55341305346135	Pattern recognition	EIX1 (Vitvi11g01641)
Vitvi13g04184	EIX1	2.31993108719246	0.821561789471446	0.0122998739225986	2.46935350399765	0.298406090109317	-0.228867629173905	0.222142600595186	-0.0424174538894742	0.321900283271154	Pattern recognition	EIX1 (Vitvi13g04184)
Vitvi14g01967	EIX1	3.3995540084125	0.89675491246974	-0.270923711125137	1.46184560132011	0.182306773963694	-0.866817243837718	0.193017708463756	-0.159170614340253	-0.377823434948903	Pattern recognition	EIX1 (Vitvi14g01967)
Vitvi17g01392	EIX1	1.99494254144088	0.468637823102054	0.360314054882838	0.732024125872171	0.0600152919352707	-0.0113043805526662	-0.0394467557530151	-0.293699664221042	0.26401771749595	Pattern recognition	EIX1 (Vitvi17g01392)
Vitvi18g01676	EIX1	1.88719123271704	0.699493135766322	-0.70629617352701	0.446327373467194	0.441619267022762	-0.365967904291225	0.335994338469574	0.223707544476707	-0.131203361515866	Pattern recognition	EIX1 (Vitvi18g01676)
Vitvi18g03244	EIX1	5.55572293966622	2.61283780391522	0.101829565442672	2.05161479359957	0.202459699657887	-0.65575181653932	0.231645603000677	0.164463075506771	-0.295895164081743	Pattern recognition	EIX1 (Vitvi18g03244)
Vitvi19g02292	EIX1	3.35707029735843	0.897495568576493	-0.232508131031274	0.786404009978985	-0.121586275032917	-1.56856718586197	-0.0683853818387482	-0.537559720692044	-0.44664838779017	Pattern recognition	EIX1 (Vitvi19g02292)
Vitvi14g03057	MIK2	5.06502680675108	2.02583370008243	-0.525117501885156	2.33388093733393	0.0515554176801548	-0.87600865691958	0.292448797473542	-0.15937655968965	-0.121487373590555	Pattern recognition	MIK2 (Vitvi14g03057)
Vitvi01g00463	RGA4	-1.14946462443222	-2.26196127808887	-2.15879989311754	0.385421836805104	0.169437539199577	0.144730024563549	-4.23003974648541	-4.16540806622957	-2.43226979062135	Effector recognition	RGA4 (Vitvi01g00463)
Vitvi01g01701	RGA4	-1.55159789683172	-1.84634762702058	-2.3526213470246	1.9002116472438	0.19177295382548	0.105799522212532	-1.21020356057459	-1.78572158751857	-1.14001426710364	Effector recognition	RGA4 (Vitvi01g01701)
