literature_name	vitvi_id	log2FC_Rpv12+1+3|0	DE_primary.Rpv12+1+3|0	log2FC_Rpv12+1+3|24	DE_primary.Rpv12+1+3|24	log2FC_Rpv12+1+3|6	DE_primary.Rpv12+1+3|6	log2FC_Rpv12+1|0	DE_primary.Rpv12+1|0	log2FC_Rpv12+1|24	DE_primary.Rpv12+1|24	log2FC_Rpv12+1|6	DE_primary.Rpv12+1|6	log2FC_Rpv12|0	DE_primary.Rpv12|0	log2FC_Rpv12|24	DE_primary.Rpv12|24	log2FC_Rpv12|6	DE_primary.Rpv12|6
WRKY55	Vitvi13g00189	-0.608753471104575	FALSE	-0.383242310782529	FALSE	-0.464586075542975	FALSE	2.21349155421053	TRUE	-0.618490807159019	FALSE	-0.10369611581121	FALSE	3.25644248859417	TRUE	0.0909655448017984	FALSE	0.216875763543557	FALSE
ZAR1	Vitvi12g02180	0.566490179778101	FALSE	0.620580895617981	FALSE	0.78811703357981	FALSE	-0.818863285375139	FALSE	-1.27075310383232	TRUE	-1.04922884895644	TRUE	0.843697017521473	FALSE	0.37216026826026	FALSE	0.752523310009759	FALSE
ZAR1	Vitvi12g04321	-0.125424223780674	FALSE	0.0304755432341972	FALSE	-0.392873027804045	FALSE	0.00119860632367551	FALSE	-0.0854468336501259	FALSE	-5.33143565870613	TRUE	0.0469158556049013	FALSE	-0.0840542235748682	FALSE	-0.368815886872986	FALSE
ZAR1	Vitvi19g02141	1.14991883212129	TRUE	1.18684437454695	TRUE	1.06327184407472	TRUE	-0.159775163024702	FALSE	-0.319850163388767	FALSE	-0.100634266110605	FALSE	0.465007760617574	FALSE	1.17231692242111	TRUE	0.761907235805554	FALSE
ZAR1	Vitvi19g02165	1.93286430292245	TRUE	1.70910240768418	TRUE	1.5339263098047	TRUE	-0.862325525026075	FALSE	-1.20897909045268	TRUE	-1.48615547647656	TRUE	0.168188957239589	FALSE	0.787935423889577	FALSE	0.536855514017531	FALSE
ZAR1	Vitvi19g04136	-0.162100501859084	FALSE	-0.318558052517918	FALSE	-0.396939342615266	FALSE	2.68561428520593	TRUE	-0.362194344421284	FALSE	0.0409230552144321	FALSE	2.95135973140868	TRUE	-0.0360765250427596	FALSE	-0.0506241573321375	FALSE
ZAR1	Vitvi19g04137	-0.885984494576094	FALSE	-0.198906274839004	FALSE	-2.29529707015097	TRUE	1.38688810355672	TRUE	0.195368022996869	FALSE	-0.0163530735101343	FALSE	1.34843400381962	TRUE	0.135667660901411	FALSE	0.00669936320253365	FALSE
ZAR1	Vitvi19g04138	-0.0547039762584151	FALSE	0.124026678728155	FALSE	-2.14003766034678	TRUE	2.69692648123399	TRUE	0.362301099670843	FALSE	0.116982376184127	FALSE	1.83326476201425	TRUE	-0.113527292989618	FALSE	0.00307717276896349	FALSE
EIX1	Vitvi00g04469	-2.86318224875302	TRUE	-0.290258759272836	FALSE	-0.831457886104852	FALSE	0.252168383219897	FALSE	-0.504729354547587	FALSE	-0.0202746140253315	FALSE	2.74352666293763	TRUE	-0.0110500211910843	FALSE	0.300754988899387	FALSE
RGA4	Vitvi01g00407	-0.943931229017176	FALSE	-0.817681694297177	FALSE	-0.76402587247927	FALSE	0.310690204547605	FALSE	0.312136913906774	FALSE	0.117541251737545	FALSE	-1.09509638481336	TRUE	-1.17801331411476	TRUE	-0.965234044281029	FALSE
