"","PearsonCorr","Pvals","Padj","FDR"
"Vitvi11g00075",0.682362073206983,4.56604657723525e-06,0.0147209341650065,0.000128008123173969
"Vitvi11g00098",-0.353127065939054,0.0346365270501543,1,0.0495422197026165
"Vitvi11g00099",-0.495072242300581,0.00214236521236232,1,0.0104177759346246
"Vitvi11g00139",-0.246705210450572,0.146913319045593,1,0.171301461339238
"Vitvi11g00156",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi11g00175",-0.315698241467037,0.0607065836515666,1,0.0770543408238782
"Vitvi11g00199",-0.631396482934074,3.63959573998368e-05,0.117340566657074,0.000530952790303509
"Vitvi11g00217",0.719413407498765,7.65599059629689e-07,0.00246829136824612,3.57723386702336e-05
"Vitvi11g00231",-0.322873201500379,0.054773977481723,1,0.0700481171761503
"Vitvi11g00241",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi11g00245",-0.0919097842855071,0.593945375886425,1,0.611001879980164
"Vitvi11g00249",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi11g00256",-0.330374397435055,0.049074958737865,1,0.064732706070907
"Vitvi11g00257",0.430524779021586,0.00876561976487691,1,0.0224053790519084
"Vitvi11g00269",-0.430524779021586,0.00876561976487687,1,0.0224053790519084
"Vitvi11g00273",0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi11g00285",-0.751595852101597,1.27126181928121e-07,0.000409854810536262,9.31488205764231e-06
"Vitvi11g00286",-0.874344762938948,3.25230629616806e-12,1.04854354988458e-08,1.33480103427869e-09
"Vitvi11g00304",-0.500723966596857,0.00186866680598432,1,0.00942814050468459
"Vitvi11g00309",-0.275729352856521,0.103584434864025,1,0.123779176427582
"Vitvi11g00339",0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi11g00346",-0.169307497368039,0.323571829826416,1,0.354828428353866
"Vitvi11g00356",0.495072242300581,0.0021423652123623,1,0.0104177759346246
"Vitvi11g00365",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi11g00380",-0.256379924585888,0.131210130347675,1,0.154218541830443
"Vitvi11g00394",0.459548921427535,0.00480814938579871,1,0.0165635766196081
"Vitvi11g00398",-0.0435362136089244,0.800949927206222,1,0.80319208874428
"Vitvi11g00417",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi11g00420",-0.440199493156902,0.00721598030084795,1,0.0201597231281922
"Vitvi11g00427",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi11g00460",0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi11g00467",-0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi11g00469",-0.344398081600404,0.0396995102296854,1,0.0550064082022498
"Vitvi11g00518",-0.330048161533721,0.0493125080986809,1,0.064732706070907
"Vitvi11g00539",-0.624221522900733,4.73386834040076e-05,0.15261991529452,0.000593851810484515
"Vitvi11g00583",0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi11g00584",-0.430524779021586,0.00876561976487687,1,0.0224053790519084
"Vitvi11g00598",-0.16502408076686,0.336141768180344,1,0.367861867146445
"Vitvi11g00619",0.217681068044622,0.202185093959943,1,0.230659852415731
"Vitvi11g00635",0.159632783232723,0.352382996354793,1,0.381748246051026
"Vitvi11g00641",-0.169307497368039,0.323571829826416,1,0.354828428353866
"Vitvi11g00668",-0.36280178007437,0.0296534634974876,1,0.0437141135417924
"Vitvi11g00708",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi11g00712",-0.337223121567062,0.0442962269402098,1,0.0597285803660546
"Vitvi11g00726",-0.516597122400606,0.00125690591977388,1,0.00672017360754724
"Vitvi11g00728",-0.440199493156902,0.00721598030084795,1,0.0201597231281922
"Vitvi11g00730",-0.495072242300581,0.00214236521236232,1,0.0104177759346246
"Vitvi11g00742",0.430524779021586,0.00876561976487691,1,0.0224053790519084
"Vitvi11g00798",0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi11g00838",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi11g00865",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi11g00900",0.538122002500631,0.00071128356377806,1,0.00434314054852361
"Vitvi11g00936",-0.258298561200303,0.128249602946178,1,0.151401215634742
"Vitvi11g01075",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi11g01098",-0.053210927744241,0.757917561540451,1,0.762410676569864
"Vitvi11g01134",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi11g01182",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi11g01197",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi11g01205",0.638571442967416,2.77964224488528e-05,0.0896156659751013,0.000461936422552069
"Vitvi11g01222",-0.215248801000253,0.20739737841139,1,0.23627178374499
"Vitvi11g01224",0.379776176490764,0.0223370882009993,1,0.035757086573993
"Vitvi11g01227",0.24394864113362,0.151628904334241,1,0.176472112843753
"Vitvi11g01228",-0.615682368648623,6.41873880190989e-05,0.206940138973575,0.000726105750784473
"Vitvi11g01243",-0.149958069097406,0.382692613049351,1,0.409220890371843
"Vitvi11g01251",0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi11g01281",-0.469223635562852,0.00389036020229628,1,0.0141938810210227
"Vitvi11g01295",-0.622232181081055,5.08592315170758e-05,0.163970162411052,0.000628238170157294
"Vitvi11g01328",0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi11g01329",0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi11g01334",0.437672562033847,0.00759614356666715,1,0.0209315956059273
"Vitvi11g01385",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi11g01393",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi11g01394",-0.631396482934074,3.63959573998368e-05,0.117340566657074,0.000530952790303509
"Vitvi11g01415",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi11g01446",0.468600127599299,0.00394455131402865,1,0.0143535366099643
"Vitvi11g01457",-0.449874207292219,0.00590725996608227,1,0.0181553919262624
"Vitvi11g01463",0.353127065939054,0.0346365270501542,1,0.0495422197026165
"Vitvi11g01468",0.596032931351327,0.000125192354329375,0.403620150357904,0.00116939984681457
"Vitvi11g01474",0.208006353909306,0.223466571725695,1,0.252437360631969
"Vitvi11g01475",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi11g01488",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi11g01516",-0.57211027548032,0.000266855555924652,0.860342312301079,0.00207812152729729
"Vitvi11g01564",-0.440199493156902,0.00721598030084795,1,0.0201597231281922
"Vitvi11g01623",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi11g01637",-0.811139465780844,1.98345837029642e-09,6.39466978583566e-06,2.33805623889937e-07
"Vitvi11g01645",-0.609871602834049,7.8569440725387e-05,0.253307876898648,0.000850026432545797
"Vitvi11g01650",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi11g01686",-0.510885369729709,0.00145288586363363,1,0.0077168105837806
"Vitvi11g04001",-0.36280178007437,0.0296534634974876,1,0.0437141135417924
"Vitvi11g04015",-0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi11g04023",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi11g04068",0.449874207292219,0.00590725996608226,1,0.0181553919262624
"Vitvi11g04123",-0.57399680266734,0.000251925466762095,0.812207704840993,0.00196660461220579
"Vitvi11g04169",-0.178982211503356,0.296273865831986,1,0.327118816247371
"Vitvi11g04200",-0.266054638721205,0.116785634586865,1,0.138272818915921
"Vitvi11g04203",0.373097921733771,0.0250128969168012,1,0.0388583733285352
"Vitvi11g04204",0.0435362136089244,0.800949927206221,1,0.80319208874428
"Vitvi11g04217",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi11g04266",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi11g04267",-0.601264219389996,0.000105242977616435,0.339303359835385,0.00102199807179333
"Vitvi11g04269",0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi11g04307",0.430524779021586,0.00876561976487691,1,0.0224053790519084
"Vitvi11g04331",-0.208006353909306,0.223466571725695,1,0.252437360631969
"Vitvi11g04345",0.430524779021586,0.00876561976487691,1,0.0224053790519084
"Vitvi11g04368",0.36280178007437,0.0296534634974875,1,0.0437141135417924
"Vitvi12g00025",-0.285404066991838,0.0915479263669638,1,0.110709120257724
"Vitvi12g00036",0.523772082433948,0.00104397040540408,1,0.00583320725653858
"Vitvi12g00050",-0.53094704246729,0.000863545476365859,1,0.00494506326075227
"Vitvi12g00056",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi12g00065",0.208006353909306,0.223466571725695,1,0.252437360631969
"Vitvi12g00076",0.36280178007437,0.0296534634974875,1,0.0437141135417924
"Vitvi12g00080",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi12g00082",-0.266054638721205,0.116785634586865,1,0.138272818915921
"Vitvi12g00086",0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi12g00116",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi12g00146",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi12g00193",-0.344398081600404,0.0396995102296854,1,0.0550064082022498
"Vitvi12g00208",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi12g00213",-0.330374397435055,0.049074958737865,1,0.064732706070907
"Vitvi12g00226",-0.330048161533721,0.0493125080986809,1,0.064732706070907
"Vitvi12g00231",-0.149958069097406,0.382692613049351,1,0.409220890371843
"Vitvi12g00248",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi12g00252",-0.53094704246729,0.000863545476365859,1,0.00494506326075227
"Vitvi12g00269",-0.179374000833544,0.295200389027218,1,0.327118816247371
"Vitvi12g00270",0.459548921427535,0.00480814938579871,1,0.0165635766196081
"Vitvi12g00278",-0.053210927744241,0.757917561540451,1,0.762410676569864
"Vitvi12g00280",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi12g00297",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi12g00300",0.559646882600657,0.000387017462770901,1,0.00278514352672631
"Vitvi12g00342",-0.348900064580946,0.0370182005919095,1,0.0521392218035457
"Vitvi12g00349",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi12g00368",-0.681229347630755,4.80280991776773e-06,0.0154842591748832,0.000131155446250368
"Vitvi12g00381",-0.430524779021586,0.00876561976487687,1,0.0224053790519084
"Vitvi12g00382",-0.150674160700177,0.380398322087054,1,0.409220890371843
"Vitvi12g00401",-0.410652288400583,0.0128538560722654,1,0.0258037559009861
"Vitvi12g00406",-0.265473521233645,0.117616948709324,1,0.139052820916341
"Vitvi12g00430",-0.348900064580946,0.0370182005919095,1,0.0521392218035457
"Vitvi12g00440",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi12g00445",-0.430524779021586,0.00876561976487687,1,0.0224053790519084
"Vitvi12g00456",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi12g00462",-0.449874207292219,0.00590725996608227,1,0.0181553919262624
"Vitvi12g00473",0.227355782179939,0.182356808244462,1,0.209895876394197
"Vitvi12g00478",0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi12g00482",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi12g00483",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi12g00493",-0.305673507907201,0.0698341337083445,1,0.0874350474080399
"Vitvi12g00522",-0.430524779021586,0.00876561976487687,1,0.0224053790519084
"Vitvi12g00533",-0.072560356014874,0.67408182426832,1,0.685997412071042
"Vitvi12g00543",0.555311556729726,0.000438945399191443,1,0.00308313718299175
"Vitvi12g00554",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi12g00571",0.602696642800707,0.000100304716366617,0.323382405565972,0.000986696899990895
"Vitvi12g00572",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi12g00586",-0.0628856418795575,0.715590124288945,1,0.724352452341463
"Vitvi12g00606",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi12g00627",-0.136324240633493,0.427900045660015,1,0.452756727012763
"Vitvi12g00631",-0.072560356014874,0.67408182426832,1,0.685997412071042
"Vitvi12g00654",-0.159632783232723,0.352382996354793,1,0.381748246051026
"Vitvi12g00656",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi12g00657",-0.159632783232723,0.352382996354793,1,0.381748246051026
"Vitvi12g00691",0.295078781127154,0.080615036363119,1,0.0989729159309581
"Vitvi12g00710",-0.353127065939054,0.0346365270501543,1,0.0495422197026165
"Vitvi12g00721",-0.053210927744241,0.757917561540451,1,0.762410676569864
"Vitvi12g00722",0.358748001667088,0.0316645308614795,1,0.0461929626685113
"Vitvi12g00765",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi12g00774",-0.237030496315255,0.163946637501507,1,0.189721449858169
"Vitvi12g00921",0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi12g01053",-0.322873201500379,0.054773977481723,1,0.0700481171761503
"Vitvi12g01115",-0.40897272190048,0.013263225639686,1,0.0264280837220939
"Vitvi12g01553",-0.53094704246729,0.000863545476365859,1,0.00494506326075227
"Vitvi12g01605",-0.308523281433695,0.0671364837598805,1,0.0840901412750021
"Vitvi12g01610",0.304753495262471,0.0707229426338605,1,0.087763959604144
"Vitvi12g01624",-0.353127065939054,0.0346365270501543,1,0.0495422197026165
"Vitvi12g01655",0.459197442133872,0.00484474340951937,1,0.0165635766196081
"Vitvi12g01776",0.702376916856849,1.7991460920324e-06,0.00580044700071245,6.44494111190272e-05
"Vitvi12g01802",-0.440199493156902,0.00721598030084795,1,0.0201597231281922
"Vitvi12g01809",0.358748001667088,0.0316645308614795,1,0.0461929626685113
"Vitvi12g01813",-0.285404066991838,0.0915479263669638,1,0.110709120257724
"Vitvi12g01881",0.719413407498765,7.65599059629689e-07,0.00246829136824612,3.57723386702336e-05
"Vitvi12g01882",-0.657661183679129,1.31078878160574e-05,0.0422598303189691,0.000274414482590708
"Vitvi12g01885",0.578575003563959,0.000218754294932338,0.705263846861859,0.00178096931025722
"Vitvi12g01921",0.789157076468506,1.07431838963728e-08,3.46360248819058e-05,1.11729112522277e-06
"Vitvi12g01939",-0.38004436508613,0.0222348028819599,1,0.0356464467883833
"Vitvi12g01984",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi12g02011",0.866359712001401,8.69442361037607e-12,2.80308217198525e-08,1.33480103427869e-09
"Vitvi12g02015",0.449874207292219,0.00590725996608226,1,0.0181553919262624
"Vitvi12g02016",-0.380272881767113,0.0221479552944204,1,0.0355248795369211
"Vitvi12g02028",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi12g02066",0.496274037779164,0.00208139641577201,1,0.0103715951227959
"Vitvi12g02071",-0.285404066991838,0.0915479263669638,1,0.110709120257724
"Vitvi12g02085",-0.444847522067189,0.00655916257134087,1,0.0197264366884356
"Vitvi12g02135",-0.159632783232723,0.352382996354793,1,0.381748246051026
"Vitvi12g02137",-0.624221522900733,4.73386834040076e-05,0.15261991529452,0.000593851810484515
"Vitvi12g02142",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi12g02168",-0.149958069097406,0.382692613049351,1,0.409220890371843
"Vitvi12g02191",-0.484754956984147,0.00273340432550801,1,0.012181497957494
"Vitvi12g02223",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi12g02239",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi12g02240",-0.650635215252128,1.73903596896964e-05,0.0560665196395812,0.000354851390123932
"Vitvi12g02243",-0.469223635562852,0.00389036020229628,1,0.0141938810210227
"Vitvi12g02245",-0.466372402167214,0.00414355138051985,1,0.0149260443025653
"Vitvi12g02247",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi12g02266",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi12g02316",-0.645746403000758,2.10820008752169e-05,0.0679683708216992,0.000384072761977788
"Vitvi12g02318",0.333777637668421,0.0466511603903606,1,0.06189437905289
"Vitvi12g02324",-0.200898880933569,0.240043483019144,1,0.27087861016931
"Vitvi12g02371",0.36280178007437,0.0296534634974875,1,0.0437141135417924
"Vitvi12g02375",-0.308523281433695,0.0671364837598805,1,0.0840901412750021
"Vitvi12g02394",-0.318023952671128,0.0587303678317534,1,0.0750185047106073
"Vitvi12g02444",-0.569833681621598,0.000285923238424702,0.921816520681239,0.00221590509779144
"Vitvi12g02450",-0.602696642800707,0.000100304716366618,0.323382405565977,0.000986696899990895
"Vitvi12g02451",-0.58332812401915,0.000188508008140316,0.607749818244379,0.00161206848340684
"Vitvi12g02454",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi12g02459",0.430524779021586,0.00876561976487691,1,0.0224053790519084
"Vitvi12g02465",-0.559646882600657,0.000387017462770897,1,0.00278514352672631
"Vitvi12g02485",-0.53094704246729,0.000863545476365859,1,0.00494506326075227
"Vitvi12g02491",-0.545296962533973,0.000583320667650517,1,0.00375374417665722
"Vitvi12g02500",0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi12g02536",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi12g02545",0.545296962533973,0.000583320667650517,1,0.00375374417665722
"Vitvi12g02607",-0.53094704246729,0.000863545476365859,1,0.00494506326075227
"Vitvi12g02621",0.546507180803783,0.00056388190945942,1,0.00375374417665722
"Vitvi12g02633",-0.653563077075292,1.54713115867318e-05,0.0498795085556233,0.000321803281004021
"Vitvi12g02678",-0.540331958421819,0.000669447517114842,1,0.0041990248933429
"Vitvi12g02681",0.609871602834049,7.8569440725387e-05,0.253307876898648,0.000850026432545797
"Vitvi12g02682",-0.314428209397787,0.0618077618339936,1,0.0779609640660389
"Vitvi12g02698",-0.545296962533973,0.000583320667650517,1,0.00375374417665722
"Vitvi12g02701",0.429177955546474,0.00900235805292827,1,0.0229798910234685
"Vitvi12g02705",0.275729352856521,0.103584434864025,1,0.123779176427582
"Vitvi12g02718",-0.509422162367264,0.00150722386046954,1,0.00794595383340774
"Vitvi12g02724",0.430524779021586,0.00876561976487691,1,0.0224053790519084
"Vitvi12g02735",-0.55885762556771,0.000396041802305422,1,0.00280008502331729
"Vitvi12g02743",0.473547362200556,0.00353201719882767,1,0.0134441835289497
"Vitvi12g02753",0.544541179824902,0.000595760055322695,1,0.00380342657101063
"Vitvi12g02755",-0.330048161533721,0.0493125080986809,1,0.064732706070907
"Vitvi12g04028",-0.602696642800707,0.000100304716366618,0.323382405565977,0.000986696899990895
"Vitvi12g04044",-0.324102923533104,0.0538052002373616,1,0.0694149522069843
"Vitvi12g04046",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi12g04076",-0.466372402167214,0.00414355138051985,1,0.0149260443025653
"Vitvi12g04084",-0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi12g04093",-0.149958069097406,0.382692613049351,1,0.409220890371843
"Vitvi12g04094",-0.159632783232723,0.352382996354793,1,0.381748246051026
"Vitvi12g04106",-0.337223121567062,0.0442962269402098,1,0.0597285803660546
"Vitvi12g04108",-0.866359712001401,8.69442361037601e-12,2.80308217198523e-08,1.33480103427869e-09
"Vitvi12g04138",-0.337223121567062,0.0442962269402098,1,0.0597285803660546
"Vitvi12g04147",-0.372476494209687,0.0252748166470032,1,0.0388583733285352
"Vitvi12g04180",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi12g04185",-0.487897282267239,0.00253992909673463,1,0.0120599873459094
"Vitvi12g04190",0.449874207292219,0.00590725996608226,1,0.0181553919262624
"Vitvi12g04208",0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi12g04215",-0.372476494209687,0.0252748166470032,1,0.0388583733285352
"Vitvi12g04227",0.246705210450572,0.146913319045593,1,0.171301461339238
"Vitvi12g04285",0.256379924585888,0.131210130347675,1,0.154218541830443
"Vitvi12g04342",0.36280178007437,0.0296534634974875,1,0.0437141135417924
"Vitvi12g04351",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi12g04365",-0.437672562033847,0.00759614356666715,1,0.0209315956059273
"Vitvi12g04375",-0.0822350701501905,0.633500208816201,1,0.650033314202239
"Vitvi12g04404",-0.713224436808306,1.05158989446501e-06,0.00339032581975519,4.34657156378871e-05
"Vitvi12g04421",-0.588346722734024,0.000160693769450826,0.518076712709463,0.00141165316814568
"Vitvi12g04427",0.208006353909306,0.223466571725695,1,0.252437360631969
"Vitvi12g04432",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi12g04440",-0.588346722734024,0.000160693769450826,0.518076712709463,0.00141165316814568
"Vitvi12g04444",-0.423322641967163,0.0100959760440297,1,0.0239272058886283
"Vitvi12g04462",-0.353127065939054,0.0346365270501543,1,0.0495422197026165
"Vitvi12g04463",-0.866359712001401,8.69442361037601e-12,2.80308217198523e-08,1.33480103427869e-09
"Vitvi12g04464",-0.246705210450572,0.146913319045593,1,0.171301461339238
"Vitvi12g04467",-0.521806291275928,0.00109888106241935,1,0.00609774964757313
"Vitvi12g04477",0.315698241467037,0.0607065836515665,1,0.0770543408238782
"Vitvi12g04479",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi12g04497",-0.430524779021586,0.00876561976487687,1,0.0224053790519084
"Vitvi12g04498",0.866359712001401,8.69442361037607e-12,2.80308217198525e-08,1.33480103427869e-09
"Vitvi12g04505",0.265473521233645,0.117616948709325,1,0.139052820916341
"Vitvi12g04510",0.491235932432412,0.00234756968614635,1,0.0113642112134171
"Vitvi12g04511",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi12g04512",0.523772082433948,0.00104397040540408,1,0.00583320725653858
"Vitvi12g04514",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi12g04515",-0.713238185116801,1.05085825073373e-06,0.00338796700036554,4.34657156378871e-05
"Vitvi12g04517",-0.459197442133872,0.00484474340951935,1,0.0165635766196081
"Vitvi12g04518",0.663836406061092,1.01620006133771e-05,0.0327622899775279,0.000227515902621723
"Vitvi12g04523",-0.601264219389996,0.000105242977616435,0.339303359835385,0.00102199807179333
"Vitvi12g04526",0.645746403000758,2.10820008752171e-05,0.0679683708217001,0.000384072761977788
"Vitvi12g04532",0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi12g04534",0.53094704246729,0.000863545476365851,1,0.00494506326075227
"Vitvi12g04536",-0.330048161533721,0.0493125080986809,1,0.064732706070907
"Vitvi12g04543",0.707800676832578,1.37960969568661e-06,0.00444786165889365,5.29507340344482e-05
"Vitvi12g04545",0.707800676832578,1.37960969568661e-06,0.00444786165889365,5.29507340344482e-05
"Vitvi12g04548",0.550511637536449,0.000503599688275501,1,0.00341093570378197
"Vitvi12g04561",0.149958069097406,0.382692613049351,1,0.409220890371843
"Vitvi12g04563",0.550213483781412,0.000507881816015973,1,0.00342123271864449
"Vitvi12g04565",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi12g04566",0.480722322233897,0.00300044009732609,1,0.012181497957494
"Vitvi12g04567",0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi12g04581",-0.36280178007437,0.0296534634974876,1,0.0437141135417924
"Vitvi12g04582",-0.469223635562852,0.00389036020229628,1,0.0141938810210227
"Vitvi12g04590",0.449874207292219,0.00590725996608226,1,0.0181553919262624
"Vitvi12g04594",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi12g04595",-0.760088730172259,7.5624164511901e-08,0.000243812306386369,6.09530765965922e-06
"Vitvi12g04596",0.404477066018619,0.0144134798599693,1,0.027645282485436
"Vitvi12g04597",-0.465128924433771,0.00425836633714519,1,0.0152713827263138
"Vitvi12g04598",-0.866359712001401,8.69442361037601e-12,2.80308217198523e-08,1.33480103427869e-09
"Vitvi12g04607",-0.866359712001401,8.69442361037601e-12,2.80308217198523e-08,1.33480103427869e-09
"Vitvi12g04626",0.45202248210053,0.00564613925901835,1,0.0181553919262624
"Vitvi12g04630",0.684531130470243,4.1421809807533e-06,0.0133543914819486,0.000117143784929374
"Vitvi12g04631",0.53094704246729,0.000863545476365851,1,0.00494506326075227
"Vitvi12g04641",-0.279823441300328,0.0983522347340234,1,0.11867051077189
"Vitvi13g00004",-0.6638926726162,1.01381854377083e-05,0.0326855098511715,0.000227515902621723
"Vitvi13g00012",0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi13g00022",-0.107624400500126,0.532118225928425,1,0.550384716199308
"Vitvi13g00037",-0.322873201500379,0.054773977481723,1,0.0700481171761503
"Vitvi13g00066",-0.159632783232723,0.352382996354793,1,0.381748246051026
"Vitvi13g00082",-0.265473521233645,0.117616948709324,1,0.139052820916341
"Vitvi13g00095",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi13g00109",-0.459548921427535,0.00480814938579871,1,0.0165635766196081
"Vitvi13g00117",-0.266054638721205,0.116785634586865,1,0.138272818915921
"Vitvi13g00120",-0.200898880933569,0.240043483019144,1,0.27087861016931
"Vitvi13g00126",0.53094704246729,0.000863545476365851,1,0.00494506326075227
"Vitvi13g00134",-0.430524779021586,0.00876561976487687,1,0.0224053790519084
"Vitvi13g00139",0.416827510782546,0.0114392506999706,1,0.0256000641129558
"Vitvi13g00143",0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi13g00156",-0.624221522900733,4.73386834040076e-05,0.15261991529452,0.000593851810484515
"Vitvi13g00172",-0.589483118918895,0.000154932061894313,0.499500967547265,0.00140704497900638
"Vitvi13g00182",-0.136324240633493,0.427900045660015,1,0.452756727012763
"Vitvi13g00189",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi13g00233",0.609871602834049,7.8569440725387e-05,0.253307876898648,0.000850026432545797
"Vitvi13g00235",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi13g00242",0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi13g00255",-0.149958069097406,0.382692613049351,1,0.409220890371843
"Vitvi13g00258",0.516597122400606,0.00125690591977388,1,0.00672017360754724
"Vitvi13g00260",-0.372476494209687,0.0252748166470032,1,0.0388583733285352
"Vitvi13g00262",0.430524779021586,0.00876561976487691,1,0.0224053790519084
"Vitvi13g00272",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi13g00274",-0.279823441300328,0.0983522347340234,1,0.11867051077189
"Vitvi13g00329",0.566821842633998,0.000313017471211837,1,0.00234690308648131
"Vitvi13g00330",0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi13g00339",-0.372476494209687,0.0252748166470032,1,0.0388583733285352
"Vitvi13g00341",-0.149958069097406,0.382692613049351,1,0.409220890371843
"Vitvi13g00342",-0.237030496315255,0.163946637501507,1,0.189721449858169
"Vitvi13g00343",0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi13g00387",-0.489506118058028,0.00244558223680412,1,0.0118032292387073
"Vitvi13g00388",-0.0145120712029748,0.933053415183962,1,0.933342913606297
"Vitvi13g00390",0.294173361367012,0.0815930785914507,1,0.0997936590966757
"Vitvi13g00417",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi13g00432",-0.440199493156902,0.00721598030084795,1,0.0201597231281922
"Vitvi13g00452",0.430524779021586,0.00876561976487691,1,0.0224053790519084
"Vitvi13g00516",-0.36280178007437,0.0296534634974876,1,0.0437141135417924
