"anchor","anchor_label","partner","r_protected"
"Vitvi01g01038","NAC29","Vitvi14g01485",0.862323352323975
"Vitvi01g01038","NAC29","Vitvi14g01530",0.839557270629172
"Vitvi01g01038","NAC29","Vitvi14g01614",0.886154982026232
"Vitvi01g01038","NAC29","Vitvi14g01682",0.806149989741709
"Vitvi01g01038","NAC29","Vitvi14g01748",0.79044632180574
"Vitvi01g01038","NAC29","Vitvi14g01807",0.820270332886505
"Vitvi01g01038","NAC29","Vitvi14g01808",0.903868249607541
"Vitvi01g01038","NAC29","Vitvi14g01934",0.844768096804362
"Vitvi01g01038","NAC29","Vitvi14g01985",0.89555800507195
"Vitvi01g01038","NAC29","Vitvi14g02655",0.850249118519255
"Vitvi01g01038","NAC29","Vitvi14g04479",0.857803783495516
"Vitvi01g01038","NAC29","Vitvi15g00522",0.822361819845097
"Vitvi01g01038","NAC29","Vitvi15g00697",0.871703417576247
"Vitvi01g01038","NAC29","Vitvi15g00842",0.843730818096693
"Vitvi01g01038","NAC29","Vitvi15g01524",0.818691611213138
"Vitvi01g01038","NAC29","Vitvi15g04474",0.809497649954579
"Vitvi01g01038","NAC29","Vitvi15g04601",0.785967055001731
"Vitvi01g01038","NAC29","Vitvi16g00935",0.831722266951478
"Vitvi01g01038","NAC29","Vitvi16g00957",0.821543330868916
"Vitvi01g01038","NAC29","Vitvi16g01162",0.818471629599557
"Vitvi01g01038","NAC29","Vitvi16g01497",0.89523724210771
"Vitvi01g01038","NAC29","Vitvi17g00019",0.793288121530088
"Vitvi01g01038","NAC29","Vitvi17g00025",0.81389628606903
"Vitvi01g01038","NAC29","Vitvi17g00076",0.789198664782086
"Vitvi01g01038","NAC29","Vitvi17g00081",0.809562338358852
"Vitvi01g01038","NAC29","Vitvi17g00116",0.869589719134433
"Vitvi01g01038","NAC29","Vitvi17g00122",0.841612341191452
"Vitvi01g01038","NAC29","Vitvi17g00123",0.794647318853677
"Vitvi01g01038","NAC29","Vitvi17g00329",0.808456741698287
"Vitvi01g01038","NAC29","Vitvi17g00556",0.890975173169488
"Vitvi01g01038","NAC29","Vitvi17g00660",0.867916307871322
"Vitvi01g01038","NAC29","Vitvi17g00753",0.863650778063818
"Vitvi01g01038","NAC29","Vitvi17g00794",0.8747233904958
"Vitvi01g01038","NAC29","Vitvi17g00936",0.8124282946168
"Vitvi01g01038","NAC29","Vitvi17g00987",0.870360674452668
"Vitvi01g01038","NAC29","Vitvi17g01373",0.855034549364244
"Vitvi01g01038","NAC29","Vitvi17g01378",0.8663702741872
"Vitvi01g01038","NAC29","Vitvi18g00291",0.83193556538372
"Vitvi01g01038","NAC29","Vitvi18g00386",0.805818238676907
"Vitvi01g01038","NAC29","Vitvi18g00513",0.800612791392979
"Vitvi01g01038","NAC29","Vitvi18g00563",0.864007590273181
"Vitvi01g01038","NAC29","Vitvi18g00622",0.822958639439034
"Vitvi01g01038","NAC29","Vitvi18g00651",0.807743342607962
"Vitvi01g01038","NAC29","Vitvi18g00730",0.820947189097744
"Vitvi01g01038","NAC29","Vitvi18g00740",0.833723228561611
"Vitvi01g01038","NAC29","Vitvi18g00783",0.835470940877317
"Vitvi01g01038","NAC29","Vitvi18g00839",0.840643398427157
"Vitvi01g01038","NAC29","Vitvi18g00868",0.847206085417342
"Vitvi01g01038","NAC29","Vitvi18g00969",0.829563265874424
"Vitvi01g01038","NAC29","Vitvi18g01067",0.789010003452464
"Vitvi01g01038","NAC29","Vitvi18g01072",0.847736087027078
"Vitvi01g01038","NAC29","Vitvi18g01090",0.796224721258479
"Vitvi01g01038","NAC29","Vitvi18g01102",0.819750713687522
"Vitvi01g01038","NAC29","Vitvi18g01251",0.796930370328267
"Vitvi01g01038","NAC29","Vitvi18g01603",0.800968488050954
"Vitvi01g01038","NAC29","Vitvi18g02080",0.822910549729654
"Vitvi01g01038","NAC29","Vitvi18g02131",0.842344268277737
"Vitvi01g01038","NAC29","Vitvi18g02472",0.854127137048128
"Vitvi01g01038","NAC29","Vitvi18g02582",0.865731478466476
"Vitvi01g01038","NAC29","Vitvi18g02604",0.851681963476402
"Vitvi01g01038","NAC29","Vitvi18g02657",0.900593703202136
"Vitvi01g01038","NAC29","Vitvi18g02734",0.831112585913447
"Vitvi01g01038","NAC29","Vitvi18g02738",0.878522479787268
"Vitvi01g01038","NAC29","Vitvi18g02788",0.840502286637699
"Vitvi01g01038","NAC29","Vitvi18g02800",0.79509200076639
"Vitvi01g01038","NAC29","Vitvi18g02837",0.865593922313195
"Vitvi01g01038","NAC29","Vitvi18g04132",0.85184028950641
"Vitvi01g01038","NAC29","Vitvi18g04174",0.869841292027855
"Vitvi01g01038","NAC29","Vitvi19g00150",0.846250226312643
"Vitvi01g01038","NAC29","Vitvi19g00164",0.810901134044743
"Vitvi01g01038","NAC29","Vitvi19g00270",0.898072337879224
"Vitvi01g01038","NAC29","Vitvi19g00378",0.907845483216394
"Vitvi01g01038","NAC29","Vitvi19g00557",0.845028104122583
"Vitvi01g01038","NAC29","Vitvi19g00565",0.82866314396085
"Vitvi01g01038","NAC29","Vitvi19g00676",0.81163120633327
"Vitvi01g01038","NAC29","Vitvi19g00700",0.839681620191943
"Vitvi01g01038","NAC29","Vitvi19g00703",0.8200527516594
"Vitvi01g01038","NAC29","Vitvi19g00727",0.805645233476725
"Vitvi01g01038","NAC29","Vitvi19g00775",0.874352023532494
"Vitvi01g01038","NAC29","Vitvi19g01484",0.846401824441691
"Vitvi01g01038","NAC29","Vitvi19g01532",0.825452033927858
"Vitvi00g04499","RDA2","Vitvi00g04728",0.81970968918453
"Vitvi00g04499","RDA2","Vitvi02g01167",0.836095801287386
"Vitvi00g04499","RDA2","Vitvi05g04410",0.849299048007591
"Vitvi00g04499","RDA2","Vitvi08g00777",0.83561428540777
"Vitvi00g04499","RDA2","Vitvi08g00786",0.822026356038693
"Vitvi00g04499","RDA2","Vitvi08g01365",0.856725156301732
"Vitvi00g04499","RDA2","Vitvi08g02397",0.808350280450158
"Vitvi00g04499","RDA2","Vitvi10g01787",0.795554171658767
"Vitvi00g04499","RDA2","Vitvi11g01319",0.822340681053603
"Vitvi00g04499","RDA2","Vitvi14g02857",0.78621855242733
"Vitvi00g04499","RDA2","Vitvi14g04166",0.869118336410249
"Vitvi00g04499","RDA2","Vitvi14g04315",0.868201060962961
"Vitvi00g04499","RDA2","Vitvi14g04425",0.822844930552354
"Vitvi00g04499","RDA2","Vitvi16g01213",0.817603985759971
"Vitvi00g04499","RDA2","Vitvi16g04352",0.817458434319316
"Vitvi00g04499","RDA2","Vitvi17g00854",0.813346021031277
"Vitvi00g04499","RDA2","Vitvi18g00996",0.834001581984639
"Vitvi05g00637","ACD6","Vitvi01g00444",0.832740518729611
"Vitvi05g00637","ACD6","Vitvi01g00687",0.926626441267324
"Vitvi05g00637","ACD6","Vitvi01g02254",0.806619292526922
"Vitvi05g00637","ACD6","Vitvi01g04107",0.817937714331244
"Vitvi05g00637","ACD6","Vitvi05g01579",0.859094080998252
"Vitvi05g00637","ACD6","Vitvi05g01815",0.866945456442577
"Vitvi05g00637","ACD6","Vitvi05g04153",0.905340702470706
"Vitvi05g00637","ACD6","Vitvi05g04232",0.838767070620885
"Vitvi05g00637","ACD6","Vitvi06g04011",0.834149154941684
"Vitvi05g00637","ACD6","Vitvi07g01315",0.832924522606448
"Vitvi05g00637","ACD6","Vitvi08g01411",0.874828792142686
"Vitvi05g00637","ACD6","Vitvi09g00233",0.90158099815663
"Vitvi05g00637","ACD6","Vitvi09g00241",0.847600859251813
"Vitvi05g00637","ACD6","Vitvi09g00253",0.892679917813849
"Vitvi05g00637","ACD6","Vitvi09g00255",0.855122782955342
"Vitvi05g00637","ACD6","Vitvi10g00973",0.781893878118576
"Vitvi05g00637","ACD6","Vitvi10g04511",0.861712089469551
"Vitvi05g00637","ACD6","Vitvi11g01281",0.893790010324812
"Vitvi05g00637","ACD6","Vitvi12g02492",0.837780694189803
"Vitvi05g00637","ACD6","Vitvi12g02607",0.859467161169344
"Vitvi05g00637","ACD6","Vitvi12g02640",0.824912291251932
"Vitvi05g00637","ACD6","Vitvi12g04430",0.890821495050027
"Vitvi05g00637","ACD6","Vitvi12g04523",0.819985126237263
"Vitvi05g00637","ACD6","Vitvi14g00647",0.868166107593123
"Vitvi05g00637","ACD6","Vitvi14g01859",0.804551676387005
"Vitvi05g00637","ACD6","Vitvi14g03075",0.862901426893353
"Vitvi05g00637","ACD6","Vitvi14g04653",0.809740421271388
"Vitvi05g00637","ACD6","Vitvi16g01932",0.811034761021079
"Vitvi05g00637","ACD6","Vitvi16g01935",0.823188606072638
"Vitvi05g00637","ACD6","Vitvi16g04448",0.862189108589302
"Vitvi05g00637","ACD6","Vitvi17g00245",0.838000416927684
"Vitvi05g00637","ACD6","Vitvi17g00293",0.841432563402806
"Vitvi05g00637","ACD6","Vitvi19g01869",0.876304097096564
"Vitvi05g00637","ACD6","Vitvi19g04105",0.82065631291787
"Vitvi05g00637","ACD6","Vitvi19g04542",0.853082905950396
"Vitvi01g01751","FERONIA","Vitvi00g04231",0.857656768222635
"Vitvi01g01751","FERONIA","Vitvi00g04274",0.862201628084671
"Vitvi01g01751","FERONIA","Vitvi00g04275",0.85582131476706
"Vitvi01g01751","FERONIA","Vitvi00g04737",0.919317041976622
"Vitvi01g01751","FERONIA","Vitvi01g00083",0.922120929404745
"Vitvi01g01751","FERONIA","Vitvi01g00088",0.916414855832748
"Vitvi01g01751","FERONIA","Vitvi01g00812",0.861709234198796
"Vitvi01g01751","FERONIA","Vitvi01g01752",0.987793625448983
"Vitvi01g01751","FERONIA","Vitvi01g01852",0.894870899207944
"Vitvi01g01751","FERONIA","Vitvi01g02242",0.968118398650247
"Vitvi01g01751","FERONIA","Vitvi01g04018",0.943076703814865
"Vitvi01g01751","FERONIA","Vitvi02g04134",0.980780963935988
"Vitvi01g01751","FERONIA","Vitvi02g04135",0.969854628239796
"Vitvi01g01751","FERONIA","Vitvi03g01013",0.843205290902711
"Vitvi01g01751","FERONIA","Vitvi03g01544",0.812701913173383
"Vitvi01g01751","FERONIA","Vitvi03g01799",0.873063314069754
"Vitvi01g01751","FERONIA","Vitvi03g01800",0.864471274786096
"Vitvi01g01751","FERONIA","Vitvi03g01822",0.829432713054205
"Vitvi01g01751","FERONIA","Vitvi03g04051",0.926184880520374
"Vitvi01g01751","FERONIA","Vitvi03g04053",0.841735875515017
"Vitvi01g01751","FERONIA","Vitvi03g04147",0.890689669576941
"Vitvi01g01751","FERONIA","Vitvi03g04173",0.887455646291546
"Vitvi01g01751","FERONIA","Vitvi03g04460",0.848424198466362
"Vitvi01g01751","FERONIA","Vitvi04g04006",0.870366275748808
"Vitvi01g01751","FERONIA","Vitvi04g04009",0.918380051186457
"Vitvi01g01751","FERONIA","Vitvi05g00035",0.864496973614584
"Vitvi01g01751","FERONIA","Vitvi05g01991",0.810169904761435
"Vitvi01g01751","FERONIA","Vitvi05g02082",0.827814269004088
"Vitvi01g01751","FERONIA","Vitvi05g02146",0.891730825491382
"Vitvi01g01751","FERONIA","Vitvi05g02234",0.916367758193681
"Vitvi01g01751","FERONIA","Vitvi05g04156",0.848777031034307
"Vitvi01g01751","FERONIA","Vitvi05g04377",0.91969120992986
"Vitvi01g01751","FERONIA","Vitvi05g04411",0.815454940076447
"Vitvi01g01751","FERONIA","Vitvi05g04477",0.905907981801503
"Vitvi01g01751","FERONIA","Vitvi05g04478",0.854355078763797
"Vitvi01g01751","FERONIA","Vitvi05g04481",0.817880939785345
"Vitvi01g01751","FERONIA","Vitvi05g04487",0.901825049469373
"Vitvi01g01751","FERONIA","Vitvi05g04493",0.916900531959451
"Vitvi01g01751","FERONIA","Vitvi05g04494",0.949567897461025
"Vitvi01g01751","FERONIA","Vitvi07g00890",0.969000224163829
"Vitvi01g01751","FERONIA","Vitvi07g02000",0.904951730023054
"Vitvi01g01751","FERONIA","Vitvi07g02323",0.981775914969225
"Vitvi01g01751","FERONIA","Vitvi07g02608",0.830512436020148
"Vitvi01g01751","FERONIA","Vitvi07g02979",0.837591884897883
"Vitvi01g01751","FERONIA","Vitvi08g01099",0.861157482353662
"Vitvi01g01751","FERONIA","Vitvi08g01235",0.9633330195047
"Vitvi01g01751","FERONIA","Vitvi08g04099",0.813469328495764
"Vitvi01g01751","FERONIA","Vitvi08g04284",0.903841640292007
"Vitvi01g01751","FERONIA","Vitvi09g01309",0.911077599315038
"Vitvi01g01751","FERONIA","Vitvi09g01949",0.862483816793623
"Vitvi01g01751","FERONIA","Vitvi09g01992",0.895685918625099
"Vitvi01g01751","FERONIA","Vitvi09g04290",0.871077938805024
"Vitvi01g01751","FERONIA","Vitvi09g04307",0.910707064890926
"Vitvi01g01751","FERONIA","Vitvi09g04308",0.892396361788902
"Vitvi01g01751","FERONIA","Vitvi10g00017",0.865818924194603
"Vitvi01g01751","FERONIA","Vitvi10g00752",0.883388997787091
"Vitvi01g01751","FERONIA","Vitvi10g00977",0.938310696289968
"Vitvi01g01751","FERONIA","Vitvi10g01155",0.930435142839717
"Vitvi01g01751","FERONIA","Vitvi10g01952",0.972164891697289
"Vitvi01g01751","FERONIA","Vitvi10g02145",0.881357352200214
"Vitvi01g01751","FERONIA","Vitvi10g02300",0.851396060351722
"Vitvi01g01751","FERONIA","Vitvi10g04043",0.842401763188125
"Vitvi01g01751","FERONIA","Vitvi10g04060",0.973083165260933
"Vitvi01g01751","FERONIA","Vitvi10g04132",0.831197592200514
"Vitvi01g01751","FERONIA","Vitvi10g04166",0.910870747173995
"Vitvi01g01751","FERONIA","Vitvi10g04168",0.851721924646408
"Vitvi01g01751","FERONIA","Vitvi10g04169",0.880101172520306
"Vitvi01g01751","FERONIA","Vitvi10g04212",0.940451266604013
"Vitvi01g01751","FERONIA","Vitvi10g04621",0.859179284352125
"Vitvi01g01751","FERONIA","Vitvi12g00283",0.843596804250224
"Vitvi01g01751","FERONIA","Vitvi12g00401",0.900644822820458
"Vitvi01g01751","FERONIA","Vitvi12g01776",0.965547008752126
"Vitvi01g01751","FERONIA","Vitvi12g01809",0.924242087994583
"Vitvi01g01751","FERONIA","Vitvi12g02066",0.968199293244871
"Vitvi01g01751","FERONIA","Vitvi12g02101",0.826883001707036
"Vitvi01g01751","FERONIA","Vitvi12g02701",0.916746093626495
"Vitvi01g01751","FERONIA","Vitvi12g02705",0.911630441628093
"Vitvi01g01751","FERONIA","Vitvi12g02735",0.90436540844917
"Vitvi01g01751","FERONIA","Vitvi12g02753",0.93670297729047
"Vitvi01g01751","FERONIA","Vitvi12g04288",0.968595723759542
"Vitvi01g01751","FERONIA","Vitvi12g04563",0.970809608349999
"Vitvi01g01751","FERONIA","Vitvi12g04564",0.855825018816094
"Vitvi01g01751","FERONIA","Vitvi12g04626",0.909943163701745
"Vitvi01g01751","FERONIA","Vitvi12g04630",0.988252799254904
"Vitvi01g01751","FERONIA","Vitvi13g00751",0.954018823406073
"Vitvi01g01751","FERONIA","Vitvi13g01200",0.911412464149122
"Vitvi01g01751","FERONIA","Vitvi13g02589",0.861886284498405
"Vitvi01g01751","FERONIA","Vitvi13g04231",0.920342551492461
"Vitvi01g01751","FERONIA","Vitvi13g04233",0.860120287019416
"Vitvi01g01751","FERONIA","Vitvi13g04267",0.89644385068647
"Vitvi01g01751","FERONIA","Vitvi14g00334",0.835878239284014
"Vitvi01g01751","FERONIA","Vitvi14g00369",0.837033085757872
"Vitvi01g01751","FERONIA","Vitvi14g00666",0.865171508525829
"Vitvi01g01751","FERONIA","Vitvi14g01318",0.837105213809014
"Vitvi01g01751","FERONIA","Vitvi14g02572",0.974099980933324
"Vitvi01g01751","FERONIA","Vitvi14g02607",0.912314699456712
"Vitvi01g01751","FERONIA","Vitvi14g02888",0.85075227883217
"Vitvi01g01751","FERONIA","Vitvi14g04068",0.837199860518208
"Vitvi01g01751","FERONIA","Vitvi14g04117",0.946780344878985
"Vitvi01g01751","FERONIA","Vitvi14g04224",0.901828416126265
"Vitvi01g01751","FERONIA","Vitvi14g04299",0.909120638822231
"Vitvi01g01751","FERONIA","Vitvi14g04517",0.940807865474455
"Vitvi01g01751","FERONIA","Vitvi15g00287",0.837994404115039
"Vitvi01g01751","FERONIA","Vitvi15g01605",0.855423280955954
"Vitvi01g01751","FERONIA","Vitvi15g01618",0.906335567817586
"Vitvi01g01751","FERONIA","Vitvi15g04157",0.938650833398788
"Vitvi01g01751","FERONIA","Vitvi15g04178",0.869957104254613
"Vitvi01g01751","FERONIA","Vitvi15g04275",0.836659968081011
"Vitvi01g01751","FERONIA","Vitvi15g04598",0.959889533311115
"Vitvi01g01751","FERONIA","Vitvi16g00160",0.814734267796678
"Vitvi01g01751","FERONIA","Vitvi16g00329",0.906094700308415
"Vitvi01g01751","FERONIA","Vitvi16g01546",0.946886809976299
"Vitvi01g01751","FERONIA","Vitvi16g01707",0.851327998623563
"Vitvi01g01751","FERONIA","Vitvi16g04141",0.870889231007261
"Vitvi01g01751","FERONIA","Vitvi16g04288",0.906402792876126
"Vitvi01g01751","FERONIA","Vitvi16g04376",0.841376857162057
"Vitvi01g01751","FERONIA","Vitvi17g00451",0.863968965427273
"Vitvi01g01751","FERONIA","Vitvi17g01015",0.898040422796271
"Vitvi18g04640","LAZ5","Vitvi00g04231",0.871300398111677
"Vitvi18g04640","LAZ5","Vitvi00g04275",0.848519670999169
"Vitvi18g04640","LAZ5","Vitvi00g04737",0.861583686325204
"Vitvi18g04640","LAZ5","Vitvi01g00083",0.902406907856433
"Vitvi18g04640","LAZ5","Vitvi01g00088",0.895870022907832
"Vitvi18g04640","LAZ5","Vitvi01g01751",0.970618744517812
"Vitvi18g04640","LAZ5","Vitvi01g01752",0.960120691511979
"Vitvi18g04640","LAZ5","Vitvi01g01852",0.908551905852427
"Vitvi18g04640","LAZ5","Vitvi01g02242",0.945844028941085
"Vitvi18g04640","LAZ5","Vitvi01g04018",0.932505095760897
"Vitvi18g04640","LAZ5","Vitvi02g04134",0.936024063300127
"Vitvi18g04640","LAZ5","Vitvi02g04135",0.937313332490359
"Vitvi18g04640","LAZ5","Vitvi03g01799",0.859697900672301
"Vitvi18g04640","LAZ5","Vitvi03g01800",0.833482156888695
"Vitvi18g04640","LAZ5","Vitvi03g04051",0.879257850878706
"Vitvi18g04640","LAZ5","Vitvi03g04147",0.85148832001478
"Vitvi18g04640","LAZ5","Vitvi03g04173",0.889585068058996
"Vitvi18g04640","LAZ5","Vitvi04g04006",0.822815737679772
"Vitvi18g04640","LAZ5","Vitvi04g04009",0.898845481974815
"Vitvi18g04640","LAZ5","Vitvi05g00035",0.855402007601962
"Vitvi18g04640","LAZ5","Vitvi05g02146",0.874979007012215
"Vitvi18g04640","LAZ5","Vitvi05g02234",0.904942285034383
"Vitvi18g04640","LAZ5","Vitvi05g04377",0.903889942435394
"Vitvi18g04640","LAZ5","Vitvi05g04477",0.865446370001717
"Vitvi18g04640","LAZ5","Vitvi05g04487",0.899204591225982
"Vitvi18g04640","LAZ5","Vitvi05g04493",0.884186978824025
"Vitvi18g04640","LAZ5","Vitvi05g04494",0.939441610443355
"Vitvi18g04640","LAZ5","Vitvi07g00890",0.933509664994199
"Vitvi18g04640","LAZ5","Vitvi07g02000",0.879815575292748
"Vitvi18g04640","LAZ5","Vitvi07g02323",0.950543333301453
"Vitvi18g04640","LAZ5","Vitvi07g02608",0.820441014303172
"Vitvi18g04640","LAZ5","Vitvi08g01235",0.914780023657424
"Vitvi18g04640","LAZ5","Vitvi08g04284",0.894913660711098
"Vitvi18g04640","LAZ5","Vitvi09g01309",0.893654188956124
"Vitvi18g04640","LAZ5","Vitvi09g01949",0.875933879007432
"Vitvi18g04640","LAZ5","Vitvi09g01992",0.880276077810033
"Vitvi18g04640","LAZ5","Vitvi09g04290",0.85661542435284
"Vitvi18g04640","LAZ5","Vitvi09g04307",0.886908828363672
"Vitvi18g04640","LAZ5","Vitvi09g04308",0.907379702255685
"Vitvi18g04640","LAZ5","Vitvi09g04430",0.848763172450891
"Vitvi18g04640","LAZ5","Vitvi10g00752",0.837423203898486
"Vitvi18g04640","LAZ5","Vitvi10g00977",0.92231212968855
"Vitvi18g04640","LAZ5","Vitvi10g01155",0.904714278022472
"Vitvi18g04640","LAZ5","Vitvi10g01952",0.957260308747351
"Vitvi18g04640","LAZ5","Vitvi10g02145",0.867809680410282
"Vitvi18g04640","LAZ5","Vitvi10g02229",0.830996953069835
"Vitvi18g04640","LAZ5","Vitvi10g02300",0.82875480285309
"Vitvi18g04640","LAZ5","Vitvi10g04043",0.832719146057092
"Vitvi18g04640","LAZ5","Vitvi10g04060",0.95152016889018
"Vitvi18g04640","LAZ5","Vitvi10g04166",0.899241668781345
"Vitvi18g04640","LAZ5","Vitvi10g04168",0.838038274309235
"Vitvi18g04640","LAZ5","Vitvi10g04169",0.882790871265884
"Vitvi18g04640","LAZ5","Vitvi10g04212",0.915578313409854
"Vitvi18g04640","LAZ5","Vitvi10g04621",0.873841105148145
"Vitvi18g04640","LAZ5","Vitvi12g00401",0.871511727873515
"Vitvi18g04640","LAZ5","Vitvi12g01776",0.924456096489667
"Vitvi18g04640","LAZ5","Vitvi12g01809",0.911838226203884
"Vitvi18g04640","LAZ5","Vitvi12g02066",0.930393605101801
"Vitvi18g04640","LAZ5","Vitvi12g02101",0.825347200208831
"Vitvi18g04640","LAZ5","Vitvi12g02701",0.891898647397855
"Vitvi18g04640","LAZ5","Vitvi12g02705",0.884344683440129
"Vitvi18g04640","LAZ5","Vitvi12g02735",0.875226411853792
"Vitvi18g04640","LAZ5","Vitvi12g02753",0.91982027734489
"Vitvi18g04640","LAZ5","Vitvi12g04288",0.928955590246164
"Vitvi18g04640","LAZ5","Vitvi12g04563",0.926383566926159
"Vitvi18g04640","LAZ5","Vitvi12g04564",0.85378798360396
"Vitvi18g04640","LAZ5","Vitvi12g04626",0.909686756282495
"Vitvi18g04640","LAZ5","Vitvi12g04630",0.964363577103773
"Vitvi18g04640","LAZ5","Vitvi13g00751",0.931978724893718
"Vitvi18g04640","LAZ5","Vitvi13g01200",0.894868034163759
"Vitvi18g04640","LAZ5","Vitvi13g02589",0.831563378160639
"Vitvi18g04640","LAZ5","Vitvi13g04231",0.875008280563575
"Vitvi18g04640","LAZ5","Vitvi13g04267",0.875813878980629
"Vitvi18g04640","LAZ5","Vitvi14g00334",0.844493957334581
"Vitvi18g04640","LAZ5","Vitvi14g00369",0.83723085009246
"Vitvi18g04640","LAZ5","Vitvi14g00666",0.862442379698337
"Vitvi18g04640","LAZ5","Vitvi14g01318",0.842735028234377
"Vitvi18g04640","LAZ5","Vitvi14g02572",0.965259277397667
"Vitvi18g04640","LAZ5","Vitvi14g02607",0.918732709393001
"Vitvi18g04640","LAZ5","Vitvi14g02935",0.853502761383058
"Vitvi18g04640","LAZ5","Vitvi14g04068",0.856907711405833
"Vitvi18g04640","LAZ5","Vitvi14g04117",0.945550431378693
"Vitvi18g04640","LAZ5","Vitvi14g04224",0.925685624523171
"Vitvi18g04640","LAZ5","Vitvi14g04299",0.901497709395427
"Vitvi18g04640","LAZ5","Vitvi14g04517",0.882739728145033
"Vitvi18g04640","LAZ5","Vitvi15g01605",0.849155052496826
"Vitvi18g04640","LAZ5","Vitvi15g01618",0.901958659121503
"Vitvi18g04640","LAZ5","Vitvi15g04157",0.893364245799794
"Vitvi18g04640","LAZ5","Vitvi15g04178",0.861437836442783
"Vitvi18g04640","LAZ5","Vitvi15g04275",0.838437104377832
"Vitvi18g04640","LAZ5","Vitvi15g04598",0.936356196265289
"Vitvi18g04640","LAZ5","Vitvi16g00329",0.892380960457104
"Vitvi18g04640","LAZ5","Vitvi16g01546",0.94021613150902
"Vitvi18g04640","LAZ5","Vitvi16g01707",0.858035840871029
"Vitvi18g04640","LAZ5","Vitvi16g04141",0.881400614605212
"Vitvi18g04640","LAZ5","Vitvi16g04288",0.878148384934165
"Vitvi18g04640","LAZ5","Vitvi16g04376",0.875227878419878
"Vitvi18g04640","LAZ5","Vitvi17g00451",0.811968060644004
"Vitvi18g04640","LAZ5","Vitvi17g01015",0.887929159931653
"Vitvi18g04640","LAZ5","Vitvi18g00544",0.844669171388474
"Vitvi18g04640","LAZ5","Vitvi18g01231",0.865677286421587
"Vitvi18g04640","LAZ5","Vitvi18g01958",0.865897078379725
"Vitvi18g04640","LAZ5","Vitvi18g02156",0.863743716874113
"Vitvi18g04640","LAZ5","Vitvi18g04003",0.887233231487988
"Vitvi18g04640","LAZ5","Vitvi18g04498",0.878149386630164
"Vitvi18g04640","LAZ5","Vitvi18g04606",0.938836715817208
"Vitvi18g04640","LAZ5","Vitvi18g04656",0.920160046684135
"Vitvi18g04640","LAZ5","Vitvi18g04663",0.903807729788394
"Vitvi18g04640","LAZ5","Vitvi18g04676",0.835616747036319
"Vitvi18g04640","LAZ5","Vitvi18g04712",0.851622632169614
"Vitvi18g04640","LAZ5","Vitvi19g00052",0.865422955765075
"Vitvi18g04640","LAZ5","Vitvi19g04153",0.83787849968655
"Vitvi18g04640","LAZ5","Vitvi19g04181",0.924716257092777
"Vitvi18g04640","LAZ5","Vitvi19g04259",0.903973681459442
"Vitvi19g01610","RGA4","Vitvi01g00407",0.875032651771888
"Vitvi19g01610","RGA4","Vitvi01g00463",0.900674412137476
"Vitvi19g01610","RGA4","Vitvi01g00467",0.832072938848277
"Vitvi19g01610","RGA4","Vitvi01g00596",0.825032746414224
"Vitvi19g01610","RGA4","Vitvi01g00845",0.893471900171714
"Vitvi19g01610","RGA4","Vitvi01g01701",0.880097113458558
"Vitvi19g01610","RGA4","Vitvi01g04052",0.896195261817444
"Vitvi19g01610","RGA4","Vitvi01g04115",0.878410896816149
"Vitvi19g01610","RGA4","Vitvi02g04226",0.877762693866004
"Vitvi19g01610","RGA4","Vitvi03g00745",0.908439449898034
"Vitvi19g01610","RGA4","Vitvi03g00752",0.876010786498671
"Vitvi19g01610","RGA4","Vitvi03g01649",0.873735927172092
"Vitvi19g01610","RGA4","Vitvi04g00646",0.883914075499169
"Vitvi19g01610","RGA4","Vitvi04g04010",0.89507403047531
"Vitvi19g01610","RGA4","Vitvi04g04011",0.903152041169616
"Vitvi19g01610","RGA4","Vitvi05g04527",0.940303341525889
"Vitvi19g01610","RGA4","Vitvi06g01255",0.853821297232349
"Vitvi19g01610","RGA4","Vitvi06g01946",0.830469077236285
"Vitvi19g01610","RGA4","Vitvi06g04118",0.908389821179436
"Vitvi19g01610","RGA4","Vitvi06g04121",0.939733566172209
"Vitvi19g01610","RGA4","Vitvi08g01185",0.872983481500609
"Vitvi19g01610","RGA4","Vitvi08g02166",0.834087722795146
"Vitvi19g01610","RGA4","Vitvi08g02238",0.859389572396499
"Vitvi19g01610","RGA4","Vitvi08g02383",0.870018394717741
"Vitvi19g01610","RGA4","Vitvi08g04277",0.820311949283348
"Vitvi19g01610","RGA4","Vitvi09g00412",0.864755701363207
"Vitvi19g01610","RGA4","Vitvi09g00570",0.883563443526663
"Vitvi19g01610","RGA4","Vitvi09g00867",0.880492959776799
"Vitvi19g01610","RGA4","Vitvi09g01764",0.854415106748317
"Vitvi19g01610","RGA4","Vitvi09g04121",0.873686950438564
"Vitvi19g01610","RGA4","Vitvi09g04122",0.83339302638954
"Vitvi19g01610","RGA4","Vitvi09g04280",0.889142626249921
"Vitvi19g01610","RGA4","Vitvi09g04286",0.870641617430869
"Vitvi19g01610","RGA4","Vitvi10g00196",0.83414296719566
"Vitvi19g01610","RGA4","Vitvi10g00984",0.855892207474639
"Vitvi19g01610","RGA4","Vitvi10g04063",0.850361146241368
"Vitvi19g01610","RGA4","Vitvi10g04504",0.873976143037759
"Vitvi19g01610","RGA4","Vitvi11g00217",0.84442882319411
"Vitvi19g01610","RGA4","Vitvi11g00286",0.82630306641095
