"geneID","spearman_rho","pvalue","padj","fdr","module_size"
"Vitvi06g00978",0.208073840966911,0.223313018188778,1,0.231770426731759,184
"Vitvi06g00984",0.416827510782546,0.0114392506999706,1,0.0143497992592032,17
"Vitvi06g00994",-0.36280178007437,0.0296534634974876,1,0.0339829332490792,27
"Vitvi06g00999",0.673070912329788,6.86813950157651e-06,0.0582761636708767,2.28265427618005e-05,128
"Vitvi06g01033",0.589733737477529,0.000153686635287773,1,0.000334796174689796,43
"Vitvi06g01035",-0.320873967407926,0.0563785746996514,1,0.0620215488560278,22
"Vitvi06g01055",-0.431887168744947,0.0085315688233961,1,0.0111130429024433,40
"Vitvi06g01057",-0.644006486570093,2.2558660155917e-05,0.191410231422956,6.27986323566128e-05,2168
"Vitvi06g01058",-0.617046562867391,6.11763032283906e-05,0.519080932892894,0.000149720488287538,954
"Vitvi06g01069",0.478898349698169,0.00312849885508842,1,0.00444943224697037,10
"Vitvi06g01097",0.675258116978206,6.24692427389044e-06,0.0530051524639604,2.1000456602203e-05,147
"Vitvi06g01100",0.854242196177249,3.4485174125585e-11,2.92606702455589e-07,8.97566571949658e-10,155
"Vitvi06g01138",-0.478898349698169,0.00312849885508842,1,0.00444943224697037,64
"Vitvi06g01144",-0.645746403000758,2.10820008752169e-05,0.178880777426215,5.91341412979231e-05,2249
"Vitvi06g01163",0.430524779021586,0.00876561976487691,1,0.0112598527791624,242
"Vitvi06g01169",-0.401500636615636,0.0152203400780548,1,0.0184465912815734,2317
"Vitvi06g01172",0.420850064886269,0.010590608809886,1,0.0133167332175286,1332
"Vitvi06g01212",-0.550184244324302,0.000508303496349478,1,0.000969639201107311,1127
"Vitvi06g01220",-0.478898349698169,0.00312849885508842,1,0.00444943224697037,8
"Vitvi06g01226",-0.72713243547622,5.0924175338261e-07,0.00432091627745145,2.34577430914845e-06,1605
"Vitvi06g01227",-0.552471922567315,0.000476236747738388,1,0.000915051812626864,2542
"Vitvi06g01233",-0.617046562867391,6.11763032283906e-05,0.519080932892894,0.000149720488287538,1301
"Vitvi06g01236",-0.239654036965909,0.159193430997509,1,0.167400701699574,1309
"Vitvi06g01239",-0.478898349698169,0.00312849885508842,1,0.00444943224697037,356
"Vitvi06g01252",-0.726054906433203,5.39506797819202e-07,0.00457771517949593,2.43625076077487e-06,103
"Vitvi06g01255",0.501781943130465,0.00182098882056629,1,0.00313918938287383,138
"Vitvi06g01275",-0.365922961700429,0.0281775586427065,1,0.0325642311472848,1434
"Vitvi06g01281",-0.534156736039856,0.000792191476453241,1,0.00145839546055668,2181
"Vitvi06g01283",0.67618685082502,5.99900909659363e-06,0.050901592184597,2.02472522611762e-05,1284
"Vitvi06g01288",-0.372476494209687,0.0252748166470032,1,0.0292773814675525,1218
"Vitvi06g01290",0.502247202333923,0.00180036184177853,1,0.00310426137522677,5
"Vitvi06g01297",-0.478898349698169,0.00312849885508842,1,0.00444943224697037,1451
"Vitvi06g01306",-0.459548921427535,0.00480814938579871,1,0.00657382332234967,943
"Vitvi06g01315",-0.72100171972297,7.04759400618673e-07,0.00597988351424944,3.06975539745864e-06,735
"Vitvi06g01321",-0.533357707800726,0.000809448037192535,1,0.00148984091010383,53
"Vitvi06g01327",0.816811769737353,1.23759826433005e-09,1.05010212728405e-05,1.50229202758809e-08,146
"Vitvi06g01329",0.538122002500631,0.00071128356377806,1,0.00131773821804734,8
"Vitvi06g01330",0.420850064886269,0.010590608809886,1,0.0133167332175286,8
"Vitvi06g01334",-0.829476273338115,4.06241215706204e-10,3.44695671526714e-06,7.69409981086415e-09,2222
"Vitvi06g01340",-0.478898349698169,0.00312849885508842,1,0.00444943224697037,312
"Vitvi06g01344",0.266054638721205,0.116785634586865,1,0.124113991667028,112
"Vitvi06g01346",-0.725588629880729,5.53108756705168e-07,0.00469312780064335,2.47136798348781e-06,2090
"Vitvi06g01349",-0.251123601166961,0.139579734523285,1,0.147543795618546,111
"Vitvi06g01354",0.609871602834049,7.8569440725387e-05,0.666661704554908,0.00018611437871438,951
"Vitvi06g01357",-0.596032931351327,0.000125192354329375,1,0.000279027351322497,1674
"Vitvi06g01374",0.707062962734838,1.43083923232173e-06,0.0121406708862499,5.72943411337903e-06,99
"Vitvi06g01375",-0.544575556339556,0.000595189179936067,1,0.00111853381877243,496
"Vitvi06g01378",-0.478898349698169,0.00312849885508842,1,0.00444943224697037,1387
"Vitvi06g01385",0.66338277040989,1.03558743596087e-05,0.0878695939412794,3.33724245884084e-05,106
"Vitvi06g01388",-0.478898349698169,0.00312849885508842,1,0.00444943224697037,675
"Vitvi06g01389",-0.552471922567315,0.000476236747738388,1,0.000915051812626864,2611
"Vitvi06g01396",0.602696642800707,0.000100304716366617,0.851085518370742,0.000228741976310792,543
"Vitvi06g01398",-0.845577149053068,8.5804287725848e-11,7.2804938135382e-07,2.04508253189275e-09,2660
"Vitvi06g01408",-0.478898349698169,0.00312849885508842,1,0.00444943224697037,366
"Vitvi06g01409",0.459548921427535,0.00480814938579871,1,0.00657382332234967,8
"Vitvi06g01410",-0.799794857867825,4.8678475750908e-09,4.13036866746454e-05,4.77499267914981e-08,418
"Vitvi06g01411",-0.723551230754522,6.16320832208703e-07,0.00522948226129084,2.71238706498488e-06,44
"Vitvi06g01414",0.497105401748074,0.00204011412841991,1,0.00349633778623369,18
