"set","gene","mean_within_condition_variance","median_within_condition_variance"
"New_only","Vitvi09g01827",0.0538535639093123,0.0424418031056501
"New_only","Vitvi09g04421",0.0622329082931311,0.0487402591707378
"New_only","Vitvi09g04422",0.0679001302265812,0.070081275620018
"New_only","Vitvi09g01168",0.195705921572519,0.122699084697989
"New_only","Vitvi09g01853",0.359368276388168,0.0517564643453336
"New_only","Vitvi09g04476",0.0977700017742668,0.0304308148733139
"New_only","Vitvi09g01181",0.128106052060868,0.0585897650689537
"New_only","Vitvi09g01187",0.167341048635596,0.109552191781237
"New_only","Vitvi09g01195",0.066383402536268,0.0569837804054886
"New_only","Vitvi09g01882",0.0635478847109303,0.0351283523495107
"New_only","Vitvi09g04491",0.0495862693662977,0.0307817549289545
"New_only","Vitvi09g04510",0.029389807872856,0.0177477640397782
"New_only","Vitvi09g01329",0.0297956566945133,0.0267726013083689
"New_only","Vitvi09g04545",0.712175071748058,0.158863270542529
"New_only","Vitvi09g01954",0.381034000843249,0.196900941204214
"New_only","Vitvi09g01351",0.92848772952259,0.381986398187681
"New_only","Vitvi09g01373",0.292225805220282,0.0605525904430999
"New_only","Vitvi09g01384",0.481165082810866,0.226801720794027
"New_only","Vitvi09g01388",0.122423805844211,0.0470754233894403
"New_only","Vitvi09g01399",0.166777768653634,0.0769518780360413
"New_only","Vitvi09g01407",0.0735360824339125,0.0326835885996311
"New_only","Vitvi09g01408",0.10308962234356,0.0510083880016948
"New_only","Vitvi09g01992",0.0752176510781434,0.0184559727664422
"New_only","Vitvi09g01414",0.0402617358646093,0.0276587008305061
"New_only","Vitvi09g01426",0.0343779275219639,0.0147265078412917
"New_only","Vitvi09g04593",0.0311592679919849,0.028640192316642
"New_only","Vitvi09g04595",0.0230892053076027,0.00164960181755086
"New_only","Vitvi00g04001",0.0314987227080669,0.0323192822740907
"New_only","Vitvi00g04032",0.0531569201897231,0.0395970557182978
"New_only","Vitvi00g04033",0.0975583604871153,0.0519837841840842
"New_only","Vitvi00g04039",0.920580777029623,0.176534846180812
"New_only","Vitvi00g04044",0.0851181736627944,0.0385644390862182
"New_only","Vitvi00g04045",0.181871708884715,0.0837133889543682
"New_only","Vitvi02g01729",0.127074505791401,0.0551872328470017
"New_only","Vitvi02g01806",0.0472935702525538,0.0316525931359473
"New_only","Vitvi00g04245",0.235589649551784,0.149016877593852
"New_only","Vitvi00g04249",0.0612542895806144,0.0588625329935511
"New_only","Vitvi00g04251",0.0455260542260535,0.0301647465825066
"New_only","Vitvi00g04280",0.148730952749159,0.0696224300982639
"New_only","Vitvi00g04337",0.384610022089354,0.150514273186192
"New_only","Vitvi00g04369",0.385522934134064,0.108332058323478
"New_only","Vitvi00g04376",0.0915516605498448,0.0554337522283661
"New_only","Vitvi00g04469",0.0739867000928816,0.0260482056625766
"New_only","Vitvi00g04497",0.0977362619880677,0.0550501119376196
"New_only","Vitvi00g04507",0.118684196023486,0.0717419103651342
"New_only","Vitvi00g04555",0.122812972129516,0.0637260610681223
"New_only","Vitvi00g04582",0.153309944882571,0.0945648337287354
"New_only","Vitvi00g04587",0.0210894609832483,0.00870425548286211
"New_only","Vitvi00g04599",0.0712986334507418,0.0432247613506969
"New_only","Vitvi00g04610",0.16983459295083,0.0682107695954258
"New_only","Vitvi00g04625",0.0279200117513016,0.0172158066997381
"New_only","Vitvi00g04632",0.045958633950836,0.0395576568564866
"New_only","Vitvi00g04705",0.131538840315463,0.0661522492727176
"New_only","Vitvi00g04709",0.196312638436057,0.0735953470385336
"New_only","Vitvi00g04722",0.0657487768273944,0.0307743872177505
"New_only","Vitvi00g04742",0.0369016564034636,0.0244366640015538
"New_only","Vitvi00g04748",0.662815766684595,0.186507150402134
"New_only","Vitvi00g04823",0.0501819341902196,0.0134551368706859
"New_only","Vitvi00g04837",0.185422810658493,0.0751626459418822
"New_only","Vitvi00g04849",0.189996327877554,0.101617872286442
"New_only","Vitvi00g04867",0.0565731797443318,0.0302401642556464
"New_only","Vitvi01g00046",0.0366722876625737,0.0274408367238154
"New_only","Vitvi01g04028",0.0268646259072505,0.0198027748502638
"New_only","Vitvi01g00211",0.0948660618046245,0.089583278435197
"New_only","Vitvi01g00232",0.226653925763757,0.0898991211376703
"New_only","Vitvi01g00233",0.131423043219712,0.0328290725557892
"New_only","Vitvi01g01941",0.0715883463714858,0.0228096512878143
"New_only","Vitvi01g04074",0.155015489048964,0.0669120735179597
"New_only","Vitvi01g04077",0.0585003229886671,0.0260706708367041
"New_only","Vitvi01g04088",0.249385897826014,0.0507125310153104
"New_only","Vitvi01g01997",0.0620110978638294,0.0261289981431703
"New_only","Vitvi01g00567",0.308385725334838,0.102274625241035
"New_only","Vitvi01g00588",0.12185196445414,0.0471718259593284
"New_only","Vitvi01g00833",0.352281702806382,0.139663823549467
"New_only","Vitvi01g00942",0.0377856818676685,0.0169465648690416
"New_only","Vitvi01g00953",0.0509281201043421,0.0340396625175734
"New_only","Vitvi01g01037",0.0481453304751807,0.0278311949635824
"New_only","Vitvi01g01307",0.0600205586925818,0.0343964587681161
"New_only","Vitvi01g04362",0.225761038723707,0.107649623809942
"New_only","Vitvi01g01534",0.122731699844566,0.0465812842582953
"New_only","Vitvi01g01547",0.0634674545589015,0.0376936555585365
"New_only","Vitvi01g04438",0.5152176236059,0.183524071059718
"New_only","Vitvi01g04445",0.284203898470486,0.15246725435852
"New_only","Vitvi10g00002",0.0671079201229897,0.0462882770144834
"New_only","Vitvi10g00031",0.406169843993687,0.170859735981192
"New_only","Vitvi10g00088",0.176197519731067,0.032553776936856
"New_only","Vitvi10g04030",0.0657363489417423,0.0397911207521215
"New_only","Vitvi10g04100",0.2026388148666,0.0318601936737556
"New_only","Vitvi10g02268",0.102909914864688,0.0319781657455399
"New_only","Vitvi10g00344",0.502361523612274,0.339514240659954
"New_only","Vitvi10g04287",0.272382378161908,0.175010076553272
"New_only","Vitvi10g01771",0.629255436084685,0.22215042873646
"New_only","Vitvi10g00593",0.258510667329299,0.139337562232472
"New_only","Vitvi10g04400",0.0580789019359599,0.0476657630316051
"New_only","Vitvi10g04415",0.0405722021224588,0.0373368473656997
"New_only","Vitvi10g00913",0.26844776816784,0.154542785472405
"New_only","Vitvi10g01136",0.152840405049587,0.0741432436536028
"New_only","Vitvi10g04734",0.0383678572586071,0.0294410492750118
"New_only","Vitvi11g00095",0.038704149392929,0.0295752830883669
"New_only","Vitvi11g00106",0.0475287126273029,0.0328472627057507
"New_only","Vitvi11g01322",0.0975319177891135,0.0646741137065577
"New_only","Vitvi11g04061",0.0536561447576697,0.0170569161994125
"New_only","Vitvi11g00353",0.136870750935561,0.0990206691349736
"New_only","Vitvi11g00499",0.0619841143631531,0.0422322252316073
"New_only","Vitvi11g04137",0.0847621561096788,0.0520743108312199
"New_only","Vitvi11g04141",0.409527421433257,0.299219158877549
"New_only","Vitvi11g00821",0.118926110729175,0.032369213478677
"New_only","Vitvi11g00835",0.0644153498110696,0.0429511111989011
"New_only","Vitvi11g01632",0.0375268626723625,0.0353294686970165
"New_only","Vitvi11g01186",0.0973132521683322,0.0802846986811216
"New_only","Vitvi11g01201",0.0759210972973195,0.0615466400930643
"New_only","Vitvi11g01235",0.0956275013579207,0.0654420283120486
"New_only","Vitvi12g00022",0.119665466758276,0.0859255837513847
"New_only","Vitvi12g02198",0.0471571810245352,0.0605382781840336
"New_only","Vitvi12g02384",0.0698188989786582,0.0300942936557949
"New_only","Vitvi12g00504",0.0861308787474786,0.0603747147644262
"New_only","Vitvi12g00505",0.25847773550715,0.232737495404194
"New_only","Vitvi12g04164",0.17657576982148,0.0400993716986164
"New_only","Vitvi12g04195",0.136814644272556,0.0926155818451824
"New_only","Vitvi12g04216",0.0446987681821645,0.0301870920727169
"New_only","Vitvi12g00725",0.087150298250494,0.0585651059154786
"New_only","Vitvi12g00763",0.105814736363749,0.0248873312602001
"New_only","Vitvi12g02511",0.037809583783221,0.041841813679334
"New_only","Vitvi12g04268",0.0843560289131664,0.0676097670011263
"New_only","Vitvi12g01323",0.122308579238218,0.0150391532860762
"New_only","Vitvi12g04443",0.132336322506216,0.035917476409128
"New_only","Vitvi12g02659",0.298862635621537,0.123775897313056
"New_only","Vitvi12g04500",0.064980153660327,0.020312691611829
"New_only","Vitvi12g02041",0.087046535585686,0.0469088948687654
"New_only","Vitvi13g00153",0.173170285930607,0.082104206987123
"New_only","Vitvi13g00212",0.0662410361981084,0.0285141426973763
"New_only","Vitvi13g04049",0.0417718990597029,0.0272396419573333
"New_only","Vitvi13g01953",0.0787058115734984,0.0513891774561422
"New_only","Vitvi13g00293",0.157903019935448,0.116330907173154
"New_only","Vitvi13g00306",0.175467416275417,0.0649712256606114
"New_only","Vitvi13g00309",0.360929304764835,0.0655125328045998
"New_only","Vitvi13g00740",0.160053876405081,0.0638336559601424
"New_only","Vitvi13g04260",0.0770205238806489,0.0316072016705453
"New_only","Vitvi13g04271",0.0570806481701103,0.0154475880421182
"New_only","Vitvi13g00917",0.0566841213745521,0.0497621918483808
"New_only","Vitvi13g01006",0.352275186005992,0.0816308548687453
"New_only","Vitvi13g02263",0.124240086091235,0.0350275139931967
"New_only","Vitvi13g02315",0.0509294011309829,0.0448879324689076
"New_only","Vitvi13g02314",0.0581116905424124,0.0564356336771635
"New_only","Vitvi13g04683",0.0442278869032277,0.037970281692627
"New_only","Vitvi13g04685",0.039975552840871,0.0256291603398895
"New_only","Vitvi13g04695",0.0884882650150207,0.0618876699544674
"New_only","Vitvi13g01696",0.117805935017797,0.0218431545918503
"New_only","Vitvi13g01743",0.0724270767388268,0.0312907641813641
"New_only","Vitvi13g01837",0.211276228655442,0.106940318987329
"New_only","Vitvi14g02558",0.401599292271929,0.0522451876644961
"New_only","Vitvi14g02655",0.144350638348252,0.0867032835757586
"New_only","Vitvi14g02660",0.0958384098295506,0.0515931133354537
"New_only","Vitvi14g00473",0.20566765171543,0.0447693264019813
"New_only","Vitvi14g02049",0.0456412564764276,0.0258429837122706
"New_only","Vitvi14g04291",0.0322989284297134,0.0249967076169967
"New_only","Vitvi14g04321",0.0546855783370743,0.0452954955387559
"New_only","Vitvi14g00821",0.355842885174418,0.160581696046954
"New_only","Vitvi14g04360",0.0344423232395288,0.0306328922037604
"New_only","Vitvi14g04397",0.035474387200677,0.0215633625310165
"New_only","Vitvi14g01033",0.027158444384025,0.0147276200898564
"New_only","Vitvi14g01281",0.0852945784489202,0.0177371573691743
"New_only","Vitvi14g01296",0.16898462026996,0.034694951150519
"New_only","Vitvi14g01348",0.0557759375667633,0.0495718972872628
"New_only","Vitvi14g01526",0.34516615280271,0.110998837686103
"New_only","Vitvi14g01678",0.0791393204668228,0.0392497109577459
"New_only","Vitvi14g03091",0.0317788267053376,0.0282854578200286
"New_only","Vitvi15g00068",0.0186581858220406,0.0158092029741048
"New_only","Vitvi15g00250",0.0580276136834334,0.0440179404997584
"New_only","Vitvi15g04210",0.0588970394242035,0.0561974049848479
"New_only","Vitvi15g00547",0.191134373179319,0.0685546840916148
"New_only","Vitvi15g00618",0.0568719749666207,0.0389644357953003
"New_only","Vitvi15g01488",0.0466645924160688,0.0248309618303291
"New_only","Vitvi15g04415",0.0287686083056336,0.0170458823316369
"New_only","Vitvi15g04456",0.0912218011774175,0.0516434517876085
"New_only","Vitvi15g04472",0.212980083213733,0.139522303716081
"New_only","Vitvi15g01217",0.075768587783429,0.033523160884369
"New_only","Vitvi15g01048",0.184993033167676,0.0422602738741331
"New_only","Vitvi15g01136",0.0461666236490942,0.0176144332198852
"New_only","Vitvi16g00040",0.0382928345900957,0.0287413879780192
"New_only","Vitvi16g04009",0.040540933376729,0.0289790137093089
"New_only","Vitvi16g00501",0.782532160592904,0.149218632487661
"New_only","Vitvi16g04191",0.0352816026581571,0.0234968094626351
"New_only","Vitvi16g01723",0.031426127457773,0.0205482182282192
"New_only","Vitvi16g04227",0.0267556804483244,0.0191298544577281
"New_only","Vitvi16g00826",0.0554624531382923,0.0154170873764913
"New_only","Vitvi16g01310",0.332428361562249,0.217982509531812
"New_only","Vitvi16g04499",0.044395541814248,0.0206938734580637
"New_only","Vitvi17g01358",0.0366205334005516,0.0320549397551029
"New_only","Vitvi17g00213",0.221039951794814,0.139594293919934
"New_only","Vitvi17g00217",0.591547634992507,0.372044067832534
"New_only","Vitvi17g00261",0.177339586448524,0.0655127741074524
"New_only","Vitvi17g00391",0.0758159849539327,0.0178489880417186
"New_only","Vitvi17g00471",0.0678826945095211,0.0441335240987839
"New_only","Vitvi17g00516",0.0325923558675184,0.0265204735504186
"New_only","Vitvi17g00554",0.0840890131884047,0.0561555402751704
"New_only","Vitvi17g00573",0.0281281770346271,0.0190423292961026
"New_only","Vitvi17g00778",0.263698524513448,0.111648611524567
"New_only","Vitvi17g04269",0.0886797719096826,0.0343432891065256
"New_only","Vitvi17g01101",0.701832147791317,0.423627915950458
"New_only","Vitvi17g04304",0.294887230998685,0.0317670785234659
"New_only","Vitvi18g02480",0.147025057243862,0.0224055518746809
"New_only","Vitvi18g00109",0.154500836837872,0.0633128464354019
"New_only","Vitvi18g02519",0.119888027265334,0.0663118142847208
"New_only","Vitvi18g02589",0.0544040272892974,0.0189195856692133
"New_only","Vitvi18g04112",0.129086285922887,0.0639388166631658
"New_only","Vitvi18g00679",0.0529980488527387,0.0297447605447667
"New_only","Vitvi18g00716",0.213946051170837,0.056614611552469
"New_only","Vitvi18g00796",0.176964655176893,0.0616022136428939
"New_only","Vitvi18g02739",0.0663593303949613,0.0276316632555309
"New_only","Vitvi18g04221",0.062243068005085,0.0187692782978176
"New_only","Vitvi18g01156",0.0416167094280878,0.0180088901780546
"New_only","Vitvi18g02872",0.321862180330081,0.217752762308969
"New_only","Vitvi18g01570",0.492654243183973,0.0683664711811813
"New_only","Vitvi18g04427",0.280286474159017,0.0262948389523405
"New_only","Vitvi18g01681",0.121516383886456,0.0571788408913869
"New_only","Vitvi18g01788",0.0344054092358159,0.0343559596035001
"New_only","Vitvi18g01872",0.0475111926867517,0.0342649899661685
"New_only","Vitvi18g04510",0.0738817856974112,0.060783240337009
"New_only","Vitvi18g02024",0.018719390006048,0.017946143369936
"New_only","Vitvi18g02033",0.0261129195280298,0.0262756403942602
"New_only","Vitvi18g03162",0.10647299256584,0.0765754903251169
"New_only","Vitvi18g04647",0.0528895449663137,0.022566788212145
"New_only","Vitvi18g03191",0.0307872226069326,0.0278725542887861
"New_only","Vitvi18g04784",0.0969447347066601,0.0466084607819672
"New_only","Vitvi19g00023",0.0672806891991953,0.0389724343745311
"New_only","Vitvi19g00066",0.0566108795128416,0.0311557961300128
"New_only","Vitvi19g04040",0.0440939800756797,0.0369734234935802
"New_only","Vitvi19g04081",0.0402125278634682,0.0356380215681888
"New_only","Vitvi19g01884",0.0729069784720459,0.0230955968104415
"New_only","Vitvi19g01893",0.035228896021754,0.0167311209452205
"New_only","Vitvi19g00305",0.0720136977323724,0.0479894961339388
"New_only","Vitvi19g04150",0.20459351246014,0.0935187527384322
"New_only","Vitvi19g01791",0.0766161589563609,0.0470776254275997
"New_only","Vitvi19g00574",0.0507303805679417,0.033753292389902
"New_only","Vitvi19g00591",0.194729617640863,0.131243427835302
"New_only","Vitvi19g02100",0.0520456264561613,0.0232427724036269
"New_only","Vitvi19g01281",0.290577230055736,0.0411101667205301
"New_only","Vitvi19g01499",0.0794202747840234,0.0685827884478793
"New_only","Vitvi19g04522",0.0433094200925497,0.0322623501832065
"New_only","Vitvi19g01578",0.0258195134937642,0.00889743554361408
"New_only","Vitvi19g04561",0.0721379270511229,0.0719843178416233
"New_only","Vitvi19g02286",0.0755756254822426,0.0425603714862713
"New_only","Vitvi19g04567",0.0277938125644723,0.0257139915727905
"New_only","Vitvi19g01649",0.0919822352069755,0.0517917315372925
"New_only","Vitvi19g04626",0.0629003855718965,0.0422917834860197
"New_only","Vitvi02g00236",0.525263669255736,0.176011787019257
"New_only","Vitvi02g04071",0.073395144382454,0.0464277300251816
"New_only","Vitvi02g04074",0.0246552993897862,0.00695396126000978
"New_only","Vitvi02g01385",0.0316784024654902,0.0288169108147819
"New_only","Vitvi02g00717",0.329221198926286,0.157678022321417
"New_only","Vitvi02g01166",0.232182536433996,0.0505104076234771
"New_only","Vitvi02g01277",0.0382543883366864,0.00892266045295027
"New_only","Vitvi03g01334",0.139757003917691,0.0734348243861816
"New_only","Vitvi03g00292",0.107152883162378,0.0852355481003474
"New_only","Vitvi03g00302",0.115769475411531,0.0266791328744255
"New_only","Vitvi03g00338",0.267666447124362,0.0549377738036853
"New_only","Vitvi03g00405",0.179468083848285,0.108612767880965
"New_only","Vitvi03g00489",0.061179741314945,0.0235118404564572
"New_only","Vitvi03g00509",0.437988206638536,0.0798397740334667
"New_only","Vitvi03g00601",0.0841807147066165,0.0384492338638967
"New_only","Vitvi03g00629",0.0884976312299243,0.0206616479897126
"New_only","Vitvi03g00723",0.104643200293971,0.0493967287639172
"New_only","Vitvi03g01659",0.0355939123887184,0.0243481647367219
"New_only","Vitvi03g00849",0.250617020939381,0.0874036916963056
"New_only","Vitvi03g01040",0.018978440864805,0.0100513832894675
"New_only","Vitvi04g00047",0.294045737025437,0.0315705601067109
"New_only","Vitvi04g00141",0.0272646928948606,0.0229619149967821
"New_only","Vitvi04g00845",0.18793908473474,0.0394377149694261
"New_only","Vitvi04g04295",0.0635799568115771,0.0521471535101913
"New_only","Vitvi04g01363",0.0752137913696969,0.0197604339144964
"New_only","Vitvi04g02184",0.156173568173404,0.102196608139566
"New_only","Vitvi04g02211",0.0682769812074024,0.0413670722099033
"New_only","Vitvi04g01748",0.204419401495741,0.0668120961079294
"New_only","Vitvi05g00072",0.340121878481508,0.135245024886658
"New_only","Vitvi05g04079",0.0767799668103685,0.0686154988274031
"New_only","Vitvi05g00314",0.0674339909016779,0.0283636732750415
"New_only","Vitvi05g04090",0.0812378362159551,0.0652241513629018
"New_only","Vitvi05g00362",0.113705985995866,0.0186063500641983
"New_only","Vitvi05g04100",0.0683748049905788,0.0130253531840237
"New_only","Vitvi05g00688",0.18702006617867,0.104280480387555
"New_only","Vitvi05g00757",0.115788110100638,0.0938167760005813
"New_only","Vitvi05g01104",0.30033564678848,0.0717619845193305
"New_only","Vitvi05g01267",0.159450890667325,0.0558953087651534
"New_only","Vitvi05g02237",0.0490966519553696,0.0413362882970145
"New_only","Vitvi05g01602",0.144467043169487,0.0251171467324412
"New_only","Vitvi06g04005",0.0297453065499771,0.0126746884000902
"New_only","Vitvi06g00108",0.115543423621276,0.0511211758633118
"New_only","Vitvi06g00109",0.0635833273909662,0.0456594073187989
"New_only","Vitvi06g00169",0.0297097347650575,0.0175065305650128
"New_only","Vitvi06g04093",0.167251253504384,0.0929114624234656
"New_only","Vitvi06g04099",0.0666841409130595,0.0484407767848706
"New_only","Vitvi06g04113",0.0507468612896418,0.0334953383901177
"New_only","Vitvi06g04116",0.181726290123413,0.0839621618836337
"New_only","Vitvi06g00379",0.127422453734695,0.107154147368152
"New_only","Vitvi06g00477",0.100120760221583,0.069091563028585
"New_only","Vitvi06g00518",0.035563317224949,0.0316726738297702
"New_only","Vitvi06g00695",0.112302166880795,0.0720072246084609
"New_only","Vitvi06g01047",0.0798854654754166,0.0538102648925135
"New_only","Vitvi06g01856",0.134272235906813,0.0359327767366247
"New_only","Vitvi06g01481",0.0634670981665143,0.0218270574112475
"New_only","Vitvi07g04020",0.194024214534973,0.0444031222297494
"New_only","Vitvi07g04028",0.10627073441191,0.0673706519465517
"New_only","Vitvi07g04076",0.0518741370203188,0.0261832298261683
"New_only","Vitvi07g02220",0.0460416444718743,0.0530794238583565
"New_only","Vitvi07g00563",0.341491193719908,0.164703158376527
"New_only","Vitvi07g02357",0.0621350792829937,0.0473187950058168
"New_only","Vitvi07g00879",0.525339464871418,0.186076174038031
"New_only","Vitvi07g01078",0.0978564417451678,0.0491644659834741
"New_only","Vitvi07g04375",0.199563934771279,0.0553687081430094
"New_only","Vitvi07g04488",0.0520825329671275,0.0184236449390139
"New_only","Vitvi07g01286",0.0834560424240119,0.0598676329368244
"New_only","Vitvi07g01296",0.0527838763954088,0.0302189890196521
"New_only","Vitvi07g01308",0.561850447887381,0.339452299246102
"New_only","Vitvi07g01502",0.164457705071933,0.0520308733014605
"New_only","Vitvi07g04598",0.225848728638397,0.115120760131265
"New_only","Vitvi07g04660",0.0870322352102162,0.0668376287668009
"New_only","Vitvi07g01600",0.272594622380412,0.093994377296228
"New_only","Vitvi07g01893",0.313712528166546,0.211535160424147
"New_only","Vitvi07g02711",0.0433238655870983,0.052525754238095
"New_only","Vitvi07g01989",0.056131253292961,0.0187499231852391
"New_only","Vitvi08g00095",0.0639631004532924,0.0483199884094768
"New_only","Vitvi08g04031",0.0788368033381305,0.0563463466429191
"New_only","Vitvi08g04035",0.557385612402429,0.21520419034866
"New_only","Vitvi08g00193",0.316118566159077,0.131283230665721
"New_only","Vitvi08g04054",0.0409762183315852,0.0383173810849996
"New_only","Vitvi08g00788",0.584331178166397,0.355393099108316
"New_only","Vitvi08g02086",0.0839077761557846,0.0516656736979708
"New_only","Vitvi08g00977",0.0515878021786599,0.0229366776708025
"New_only","Vitvi08g00979",0.0883659016465923,0.0870596624843515
"New_only","Vitvi08g01117",0.109129583015723,0.0977101543829655
"New_only","Vitvi08g01146",0.0991480531964592,0.0697631376514568
"New_only","Vitvi08g01197",0.304848873384737,0.0742761912905635
"New_only","Vitvi08g01319",0.229620906010943,0.0485482270744518
"New_only","Vitvi08g01385",0.157454928603047,0.0323876015540451
"New_only","Vitvi08g01476",0.0854024930949528,0.0440126340304856
"New_only","Vitvi08g04326",0.0366471291671631,0.0224532553501431
"New_only","Vitvi08g04382",0.0699518553046545,0.056025922242403
"New_only","Vitvi08g01838",0.198790926081572,0.0482485048613683
"New_only","Vitvi08g01879",0.145761238952918,0.0595610633454647
"New_only","Vitvi09g00088",0.0821841805672343,0.042532939125737
"New_only","Vitvi09g01532",0.0439176055942747,0.0252121928513058
"New_only","Vitvi09g01568",0.0219294917091955,0.0120562189962791
"New_only","Vitvi09g00293",0.165003065715695,0.201661541338366
"New_only","Vitvi09g04086",0.0683574520508158,0.057896306561162
"New_only","Vitvi09g00321",0.0951269525790539,0.0531917650368577
"New_only","Vitvi09g00371",0.0600180637261689,0.0321663926771488
"New_only","Vitvi09g00388",0.0975240218597231,0.0273734518715317
"New_only","Vitvi09g04119",0.0245939349735613,0.0157151856777568
"New_only","Vitvi09g00418",0.0313449277817075,0.027471698424091
"New_only","Vitvi09g00558",0.127471067659015,0.136894559999214
"New_only","Vitvi09g04209",0.0360345298502027,0.0128343796922866
"New_only","Vitvi09g04270",0.0680570872376192,0.0282986570516518
"New_only","Vitvi09g00834",0.216365773732914,0.0880134185273321
"New_only","Vitvi09g00837",0.093219732517615,0.105908420112607
"New_only","Vitvi09g00985",0.140034388608624,0.0754251479102002
"New_only","Vitvi09g04377",0.0423647087772957,0.0180627722679803
"New_only","Vitvi09g01303",0.0378767210382305,0.0192166631097412
"New_only","Vitvi09g04544",0.0558095434797547,0.0423263278066524
"New_only","Vitvi00g04653",0.0712235171965643,0.0231565623954592
"New_only","Vitvi00g04714",0.0380090647557091,0.012446369440413
"New_only","Vitvi00g04831",0.0476374195759197,0.0470149785333074
"New_only","Vitvi01g00034",0.259010723524316,0.166500613518052
"New_only","Vitvi01g00048",0.045458223363539,0.017079322490179
"New_only","Vitvi01g01877",0.163114556331802,0.0997889976038669
"New_only","Vitvi01g04034",0.106393329384444,0.0748994268938535
"New_only","Vitvi01g00191",0.170922912063811,0.0598053449344908
"New_only","Vitvi01g00199",0.138358631945465,0.0223516447293578
"New_only","Vitvi01g01923",0.682279417795036,0.179842593150411
"New_only","Vitvi01g00218",0.0719318922658475,0.0261472326573245
"New_only","Vitvi01g00277",0.123941307635377,0.0186486643802001
"New_only","Vitvi01g01936",0.122241454733267,0.0550140631514341
"New_only","Vitvi01g04087",0.109841396141423,0.0661173452558528
"New_only","Vitvi01g00346",0.154437304747331,0.0726995624112902
"New_only","Vitvi01g01960",0.242457773738837,0.112997398058628
"New_only","Vitvi01g00465",0.0865980451177799,0.01200182756624
"New_only","Vitvi01g00525",0.229170961055302,0.223057374998334
"New_only","Vitvi01g00536",0.0937185378196762,0.08742363396472
"New_only","Vitvi01g00568",0.275108375918532,0.0733621823988701
"New_only","Vitvi01g04144",0.160281504903294,0.0706260578861492
"New_only","Vitvi01g00617",0.0394798347975343,0.0262177594264512
"New_only","Vitvi01g02031",0.280147517655572,0.111776756948997
"New_only","Vitvi01g04160",0.0454774527517606,0.0457315703148099
"New_only","Vitvi01g00682",0.218528666210541,0.062839552655005
"New_only","Vitvi01g02060",0.061521658417951,0.0439885098449445
"New_only","Vitvi01g00733",0.0279939535594599,0.0249756934050068
"New_only","Vitvi01g00815",0.0905085307135544,0.0442079941515014
"New_only","Vitvi01g00907",0.206854304122149,0.0458606049500421
"New_only","Vitvi01g01165",0.0333454983309238,0.0344406623588655
"New_only","Vitvi01g01359",0.163418824541832,0.0625838111788226
"New_only","Vitvi01g01520",0.251850949649826,0.280179333355962
"New_only","Vitvi01g01536",0.17384600564839,0.0669007373492583
"New_only","Vitvi01g01559",0.118384240175949,0.0585823793414353
"New_only","Vitvi01g01562",0.0865381440092861,0.0221004650268427
"New_only","Vitvi01g04435",0.0326383305749236,0.027487028845966
"New_only","Vitvi01g04436",0.0675661450334656,0.056561635969671
"New_only","Vitvi01g01655",0.194501839906224,0.147085208931323
"New_only","Vitvi01g02300",0.197640245288522,0.0446564515832321
"New_only","Vitvi01g01801",0.0495098051599991,0.0440620038446743
"New_only","Vitvi10g00037",0.0483499568247923,0.048245656079414
"New_only","Vitvi10g00101",0.0815627496342251,0.0589767914691707
"New_only","Vitvi10g04035",0.101908205553972,0.0465846715600593
"New_only","Vitvi10g04037",1.1237703592706,0.192129366401063
"New_only","Vitvi10g04073",0.111463786089026,0.0509723823769671
"New_only","Vitvi10g01682",0.543897221955401,0.143527667821272
"New_only","Vitvi10g04094",0.0551329136982786,0.0255493921260969
"New_only","Vitvi10g04106",0.0389549675090322,0.0309345079463195
"New_only","Vitvi10g01698",0.0383052988851005,0.046289461555665
"New_only","Vitvi10g00256",0.25463477871423,0.0466610361971995
"New_only","Vitvi10g04146",0.0392274208371457,0.0135306157630367
"New_only","Vitvi10g04158",0.040100631375353,0.0384516369169065
"New_only","Vitvi10g04191",0.10438013604966,0.0326238665561057
"New_only","Vitvi10g04203",0.284879652138098,0.115877063016886
"New_only","Vitvi10g02229",0.0664790441241734,0.0475376447855297
"New_only","Vitvi10g04218",0.0248547467105256,0.0139394111840195
"New_only","Vitvi10g02165",0.0439481075789731,0.0284129649056611
"New_only","Vitvi10g01734",0.132395641481551,0.0654622061721509
"New_only","Vitvi10g01735",0.242758873562398,0.106840830805695
"New_only","Vitvi10g00345",0.1885028271795,0.0834735734448262
"New_only","Vitvi10g01740",0.0655835227227114,0.0102802251552208
"New_only","Vitvi10g04257",0.0660319337873764,0.0433003109406582
"New_only","Vitvi10g00390",0.200110636032717,0.109141831090288
"New_only","Vitvi10g00399",0.445293962113128,0.273539841730494
"New_only","Vitvi10g04272",0.0639210504899178,0.0273384417050625
"New_only","Vitvi10g04280",0.445167263996128,0.286107156253923
"New_only","Vitvi10g00510",0.0404335678975159,0.0222277401428962
"New_only","Vitvi10g01778",0.859342811030446,0.191208951685784
"New_only","Vitvi10g04344",0.0783191049588726,0.093656379259603
"New_only","Vitvi10g00572",0.241620088889892,0.0981869897479557
"New_only","Vitvi10g04363",0.075137504646962,0.055690114190697
"New_only","Vitvi10g04364",0.163120175114965,0.0834906653426181
"New_only","Vitvi10g00632",0.0775356626094834,0.0399769600727319
"New_only","Vitvi10g00641",0.131330755975065,0.00566761826842622
