"gene","genotype","timing","verdict","verdict_LRT","gene_shows_residual_batch_effect","gene_shows_residual_batch_effect_LRT"
"Vitvi07g02092","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02092","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02092","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02092","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02094","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02094","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02094","Rpv12+1",6,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02094","Rpv12+1",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02094","Rpv12+1",24,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi07g02094","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02094","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02094","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02094","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02095","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02095","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02095","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02095","Rpv12",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02095","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02095","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02095","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02095","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02095","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02097","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02097","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02097","Rpv12+1",6,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi07g02097","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02097","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02097","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02097","Rpv12",6,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi07g02097","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02097","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02102","Rpv12+1+3",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02102","Rpv12",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02102","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02102","Rpv12+1",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02102","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02102","Rpv12+1",24,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi07g02102","Rpv12+1",6,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02102","Rpv12+1+3",6,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02102","Rpv12+1+3",24,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi07g02103","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02103","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02103","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02103","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02103","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02103","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02103","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02103","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02103","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02106","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi07g02106","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi07g02106","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi07g02106","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi07g02106","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi07g02106","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi07g02106","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi07g02106","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi07g02106","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi07g02107","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02107","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02107","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02107","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02107","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02107","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02107","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02107","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02107","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02108","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02108","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02108","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02108","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02108","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02108","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02108","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02108","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02108","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02110","Rpv12+1",6,"batch_confound_risk_but_methods_agree_on_DE","batch_confound_risk_but_methods_agree_on_DE",TRUE,TRUE
"Vitvi07g02110","Rpv12",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02110","Rpv12+1+3",6,"batch_confound_risk_but_methods_agree_on_DE","batch_confound_risk_but_methods_agree_on_DE",TRUE,TRUE
"Vitvi07g02110","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02110","Rpv12+1+3",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02110","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02110","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02110","Rpv12+1+3",24,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi07g02110","Rpv12",6,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi07g02111","Rpv12",6,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi07g02111","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02111","Rpv12+1",6,"batch_confound_risk_but_methods_agree_on_DE","batch_confound_risk_but_methods_agree_on_DE",TRUE,TRUE
"Vitvi07g02111","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02111","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02111","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02111","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02111","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02111","Rpv12+1+3",6,"batch_confound_risk_but_methods_agree_on_DE","batch_confound_risk_but_methods_agree_on_DE",TRUE,TRUE
"Vitvi07g02114","Rpv12+1+3",0,"batch_confound_risk_but_methods_agree_on_DE","batch_confound_risk_but_methods_agree_on_DE",TRUE,TRUE
"Vitvi07g02114","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02114","Rpv12",6,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi07g02114","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02114","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02114","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02114","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02114","Rpv12+1+3",6,"batch_confound_risk_but_methods_agree_on_DE","batch_confound_risk_but_methods_agree_on_DE",TRUE,TRUE
"Vitvi07g02114","Rpv12+1+3",24,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi07g02115","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02115","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02115","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02115","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02115","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02115","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02115","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02115","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02115","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02119","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02119","Rpv12+1+3",6,"batch_confound_risk_but_methods_agree_on_DE","batch_confound_risk_but_methods_agree_on_DE",TRUE,TRUE
"Vitvi07g02119","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02119","Rpv12+1",6,"batch_confound_risk_but_methods_agree_on_DE","batch_confound_risk_but_methods_agree_on_DE",TRUE,TRUE
"Vitvi07g02119","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02119","Rpv12+1+3",24,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi07g02119","Rpv12+1+3",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02119","Rpv12",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02119","Rpv12",6,"batch_confound_risk_but_methods_agree_on_DE","batch_confound_risk_but_methods_agree_on_DE",TRUE,TRUE
"Vitvi07g02120","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02120","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02120","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02120","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02120","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02120","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02120","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02120","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02120","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02121","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02121","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02121","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02121","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02121","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02121","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02121","Rpv12",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02121","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02121","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02122","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02122","Rpv12+1+3",6,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02122","Rpv12+1+3",24,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi07g02122","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02122","Rpv12",6,"batch_confound_risk_but_methods_agree_on_DE","batch_confound_risk_but_methods_agree_on_DE",TRUE,TRUE
"Vitvi07g02122","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02122","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02122","Rpv12+1+3",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02122","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02123","Rpv12+1",6,"batch_confound_risk_but_methods_agree_on_DE","batch_confound_risk_but_methods_agree_on_DE",TRUE,TRUE
"Vitvi07g02123","Rpv12+1+3",24,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi07g02123","Rpv12+1+3",6,"batch_confound_risk_but_methods_agree_on_DE","batch_confound_risk_but_methods_agree_on_DE",TRUE,TRUE
"Vitvi07g02123","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02123","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02123","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02123","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02123","Rpv12",6,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi07g02123","Rpv12+1+3",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02126","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02126","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02126","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02126","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02126","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02126","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02126","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02126","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02126","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02127","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02127","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02127","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02127","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02127","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02127","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02127","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02127","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02127","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02129","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02129","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02129","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02129","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02129","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02129","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02129","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02129","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02129","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02130","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02130","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02130","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02130","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02130","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02130","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02130","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02130","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02130","Rpv12+1+3",0,"DE_call_low_batch_risk","DE_call_low_batch_risk",FALSE,FALSE
"Vitvi07g02131","Rpv12+1+3",6,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02131","Rpv12",24,"batch_confound_risk_but_methods_agree_on_DE","batch_confound_risk_but_methods_agree_on_DE",TRUE,TRUE
"Vitvi07g02131","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02131","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02131","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02131","Rpv12",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02131","Rpv12",6,"batch_confound_risk_but_methods_agree_on_DE","batch_confound_risk_but_methods_agree_on_DE",TRUE,TRUE
"Vitvi07g02131","Rpv12+1+3",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02131","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02132","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02132","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02132","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02132","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02132","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02132","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02132","Rpv12",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02132","Rpv12+1",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02132","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02133","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02133","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02133","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02133","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02133","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02133","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02133","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02133","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02133","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02134","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02134","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02134","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02134","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02134","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02134","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02134","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02134","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02134","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02135","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02135","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02135","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02135","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02135","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02135","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02135","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02135","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02135","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02136","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02136","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02136","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02136","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02136","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02136","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02136","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02136","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02136","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi07g02137","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02137","Rpv12",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi07g02137","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02137","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02137","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi07g02137","Rpv12+1",6,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
