"gene","baseMean","LRT_statistic","pvalue","padj"
"Vitvi18g00440",2689.57458744709,14.3639148646621,0.000150662098233959,0.000561084901517004
"Vitvi18g00441",68.7844213177515,1.28447138296133,0.257069309755913,0.353531289223327
"Vitvi18g00442",8931.7267561608,27.5892964175065,1.50006566814637e-07,1.28855013251234e-06
"Vitvi18g00443",974.334134873535,5.31422535902811,0.0211519957912852,0.0426083866160346
"Vitvi18g00444",132.087462149768,6.7489032104736,0.0093805331278274,0.020978468966699
"Vitvi18g00445",3693.87668673343,14.046156932088,0.00017837798054573,0.000652102675281882
"Vitvi18g00446",2507.53358496357,50.5340344910736,1.17116062578445e-12,3.97968457611389e-11
"Vitvi18g02585",143.084585042216,13.1243078622509,0.000291489023278194,0.00100225032484042
"Vitvi18g00447",704.454378676822,0.359748557937792,0.548645913141761,0.645089232300442
"Vitvi18g00448",114.243999162986,0.2222031582358,0.637366325550684,0.723601695680491
"Vitvi18g00449",438.737191984213,27.2969565946429,1.7448582820992e-07,1.47062362770427e-06
"Vitvi18g00452",2335.90648970084,0.496370644197043,0.481099185277553,0.583322768986826
"Vitvi18g00454",2058.81307233842,22.5538247070107,2.04337310082095e-06,1.29328938660611e-05
"Vitvi18g02588",1125.83295840657,3.33985425773159,0.0676205982898547,0.115711680174263
"Vitvi18g04095",288.571489526904,21.5187489290134,3.50386170039791e-06,2.07005124342933e-05
"Vitvi18g00456",1514.2732447091,1.85259186168986,0.173482246174079,0.25521967136896
"Vitvi18g00457",30.3399732167539,1.24853868987219,0.263831763221675,0.360997462856383
"Vitvi18g02589",638.951874660305,0.644307064952898,0.422155436410131,0.526247094641502
"Vitvi18g04096",2.2985573751185,5.28375748558574e-05,0.994200271347368,0.998781465763315
"Vitvi18g00462",162.169890704706,3.34260792702577,0.0675075329372267,0.11558242973393
"Vitvi18g00463",7.70831380335291,1.11819345692527,0.290307782162004,0.39008419446031
