"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vitvi01g01549",432.42554768619,-0.082562112911939,0.0876062694000971,-0.94242242567,0.345976410233143,0.438840603612233
"Vitvi01g01550",53.1875514960005,1.06167557260114,0.340205468081447,3.12068932515504,0.00180428274874255,0.00464428615792715
"Vitvi01g01552",1028.13303072042,0.109618451266099,0.069635748834208,1.57416920333669,0.115448337073866,0.176207976620377
"Vitvi01g01553",2790.95612203878,0.140065825737797,0.0814190664107239,1.72030744041237,0.0853765716961526,0.136397372126878
"Vitvi01g01554",542.347860584753,-0.360494108578071,0.0671621251703631,-5.36752087078309,7.98262734615805e-08,6.11081266609923e-07
"Vitvi01g04388",0.633490702638433,1.49251205910294,2.97480034071353,0.50171839725719,0.61586562151945,NA
"Vitvi01g01555",149.283429688346,0.633630826175061,0.113040100087615,5.60536327979138,2.07818613250714e-08,1.85377276122976e-07
"Vitvi01g02221",0.558016842356975,-1.24217526894868,2.60200185687185,-0.47739215314859,0.633082900788932,NA
"Vitvi01g01557",359.539531670233,1.58364099883022,0.335808554209179,4.71590428230651,2.40639552308568e-06,1.28374790131626e-05
"Vitvi01g01558",19.686653664008,-1.55529445464829,0.467541802470362,-3.32653560907397,0.000879327838841823,0.00246214268454281
"Vitvi01g01559",35.5812514694185,0.97026464315383,0.394206989656087,2.46130755824574,0.0138431639961617,0.0279797038082917
"Vitvi01g02223",1.15287839051286,0.99432189288574,1.34936024408943,0.736883939808618,0.461192931415644,NA
"Vitvi01g04389",45.963718695143,-0.493458277275165,0.225441625354043,-2.18885166614736,0.0286076230743286,0.0527369040538219
"Vitvi01g04390",2.35063714764452,0.81204670192002,0.846076091833731,0.95977975238615,0.337166074783674,0.429880563808369
"Vitvi01g04391",3.67048330730643,-0.395245367118655,0.713562599996945,-0.553904264489684,0.57964436645621,0.663654012365853
"Vitvi01g02224",72.5684987000464,-0.0692853215155591,0.166470485394302,-0.416201835126808,0.677262317005825,0.75078849798004
"Vitvi01g01561",415.468536087912,1.99911581121595,0.219805950728799,9.0949121467712,9.46629706866403e-20,1.73039607552875e-17
"Vitvi01g01562",1761.66230448462,-0.123996144850757,0.140295608087889,-0.883820573863433,0.376793078351448,0.470874258729132
"Vitvi01g01563",2253.20306455833,0.229354690491344,0.0519960833534764,4.41099936185885,1.02894621453379e-05,4.65759053830328e-05
"Vitvi01g01564",233.731547340549,-0.0494235087196396,0.148180930771785,-0.333534878355956,0.738730566051936,0.802269773528993
"Vitvi01g04392",43.0903787475262,0.524151461907872,0.225252408876943,2.32695163848045,0.0199678393617095,0.0385782685530217
"Vitvi01g01565",699.460947396845,0.0642113573426703,0.0786524037577219,0.816394086828734,0.414274777520878,0.508264407728747
"Vitvi01g01566",3.31969626512363,2.59462125365086,0.854603147424263,3.03605394090922,0.00239696478672004,0.00598782103103508
"Vitvi01g01567",607.780858654105,0.186052756099639,0.144059927871391,1.29149555222419,0.196531896414281,0.275144654979993
"Vitvi01g01568",416.181891282657,0.522214494100284,0.129029593081195,4.04724591955945,5.18237867442164e-05,0.000198996642618576
"Vitvi01g04397",3.10419332719093,-2.47812089098103,0.898677402961427,-2.75751997637287,0.00582416545465749,0.0130897250610498
"Vitvi01g04398",0.669291008370053,-1.01004451950206,2.33495858622276,-0.432574918228419,0.665323614260334,NA
"Vitvi01g04399",1.5223121747277,-1.74180602930925,1.97154935412913,-0.883470670242816,0.376982022526332,NA
"Vitvi01g04400",3.281850382735,2.2073738739263,0.851952823050356,2.59095787255327,0.00957092069508209,0.0202239027455676
"Vitvi01g01573",54.176159600416,1.34491041821669,0.216307840907772,6.21757589818544,5.04893963047185e-10,6.82115701812179e-09
"Vitvi01g02227",576.441634537313,1.19797300737621,0.169060432365071,7.0860637856958,1.37980233390883e-12,3.50824557585735e-11
"Vitvi01g01575",11.7211257761448,-2.05665938514571,0.66568723462467,-3.08952805187155,0.00200474773931404,0.00510366725067614
"Vitvi01g01576",1701.93155169057,0.689488759838018,0.111385346242449,6.19012090097765,6.01180862431317e-10,7.98343039604032e-09
"Vitvi01g01577",3002.80788396363,0.257335507125237,0.137527204161603,1.8711607546595,0.0613228026292619,0.10262573898193
"Vitvi01g01578",507.731836840198,0.93045719386702,0.146257066160702,6.36179309685226,1.99411945425327e-10,2.97196468880032e-09
"Vitvi01g04401",217.108688616673,-0.340676642349625,0.129811941540122,-2.62438600261077,0.00868053455229841,0.0185586229144434
"Vitvi01g01580",3998.56512427599,0.11836458015461,0.0684120541427354,1.73017140967077,0.0835996548164706,0.134013823483033
"Vitvi01g02228",4.08164955343863,1.99467819085835,1.03529938227309,1.92666800059211,0.0540210181932188,0.0919298362355721
"Vitvi01g02229",3.75605395387479,2.26628991271655,0.843281877941954,2.68746426550453,0.00719968054442054,0.0157613039245439
"Vitvi01g02230",0.921448749335898,2.2302676988376,1.75935557640951,1.26766171019796,0.204918784121786,NA
"Vitvi01g02232",2.16671876495262,0.817920615828689,1.5465706543593,0.528860814423982,0.596902006841985,0.678761889018816
"Vitvi01g04404",0.866649994347175,0.0404056583823154,3.3669591169891,0.0120006382549867,0.990425105839023,NA
"Vitvi01g01583",0.584402572725408,0.858612514552562,4.09443993402774,0.209702066311164,0.833900212710392,NA
"Vitvi01g01584",1.14361540494528,-1.89230575722433,2.01153857963731,-0.940725560215462,0.346845516860923,NA
"Vitvi01g01585",2.90470713303769,0.0459056737839316,1.22346639475565,0.0375209927961281,0.970069602099935,0.978668287371716
"Vitvi01g01586",3.26507012487901,0.100322092210164,1.41959611935707,0.0706694607305632,0.943660826854265,0.958558225611121
"Vitvi01g04406",51.6431017251419,0.240038356895656,0.181270679172571,1.32419847485173,0.185437137252389,0.26213677923504
"Vitvi01g01589",420.220038644587,-0.0278008244324309,0.102501313870036,-0.27122407882186,0.786218694606361,0.840488719248455
"Vitvi01g01591",114.192616761276,2.30881881696414,0.313542561147377,7.36365362493453,1.78943645441229e-13,5.7646611760366e-12
"Vitvi01g01592",77.5906286937448,1.57690097260249,0.372610065447152,4.23204072791251,2.3158045947482e-05,9.63082541652524e-05
"Vitvi01g04407",4.62492867995869,0.175811141540139,1.00897157011666,0.174247864605156,0.861670670347361,0.898886796576371
"Vitvi01g04412",3.65097694813716,0.132380378026611,0.872868783996398,0.151661258202535,0.879454115101648,0.912466476200155
"Vitvi01g02242",26.3798807708115,0.673709068282137,0.439012394966105,1.53460147368767,0.124881750457992,0.18821185239231
"Vitvi01g04413",408.325155708138,0.987111432725359,0.369245500931147,2.67332013588819,0.00751045392676368,0.0163301810657399
"Vitvi01g01595",21.9686092094765,1.67931532309499,0.474889204482756,3.53622551795861,0.000405888043024115,0.00123563873203746
"Vitvi01g04414",72.6607904235713,0.986395547400468,0.344876613124361,2.86014043824067,0.00423453439257921,0.00990164554303166
"Vitvi01g02246",0.534648801496895,0.997988348773474,2.59185893299966,0.385047324940043,0.700202353301099,NA
"Vitvi01g04416",213.083348072696,1.50316538533867,0.405263901883806,3.70910258315986,0.000207995151160791,0.000678388078177714
"Vitvi01g02247",8.49234716346877,1.29220598966071,0.912100905868724,1.4167357814758,0.156560191451079,0.227281202065044
"Vitvi01g04418",0.827768544133304,1.13764539673398,1.78585215939411,0.63703223738294,0.524103845316091,NA
"Vitvi01g04419",14.5400453794633,0.808629437506505,0.560896574712098,1.44167298208509,0.149394648992533,0.218668091327924
"Vitvi01g04420",1.25016040132896,0.482105773052685,2.88886713423689,0.166884024308039,0.86746130362004,NA
"Vitvi01g02252",20.6177672810853,1.4936496201425,0.451657716256252,3.30703886235625,0.000942878102917412,0.00262104904899703
"Vitvi01g04423",45.6301003835903,0.0304626417086992,0.309765277869215,0.0983410468669788,0.921661485438712,0.942960056909374
"Vitvi01g02254",628.730757920856,1.48785129846194,0.343364199421842,4.33315791502782,1.46985598449156e-05,6.40414500718613e-05
"Vitvi01g04424",9.70427588532765,1.36947551857019,0.642199765882285,2.13247589196601,0.0329677442998176,0.0596611270417442
"Vitvi01g02255",2.26317636257777,0.886664527827082,1.34463982744499,0.659406712288058,0.509634632975056,0.600174437945001
"Vitvi01g01611",104.280395924393,1.45074061854495,0.376530993915007,3.85291155838401,0.000116721558925159,0.000408051940786029
"Vitvi01g04425",8.57655987330418,1.02384379517943,0.390823359091493,2.61970982890954,0.0088004613854702,0.0187817382602167
"Vitvi01g01613",0.979057721543465,-0.24824064830274,1.69082454218494,-0.146816326655606,0.883276997524902,NA
"Vitvi01g04427",3.83918558138882,0.992696983113693,0.896103702134116,1.10779252529538,0.267951428954394,0.356220387285982
"Vitvi01g04428",76.4241049242465,0.983015987263975,0.212164593948967,4.6332706554253,3.59933467797869e-06,1.83185712813642e-05
"Vitvi01g04429",81.8864776307296,0.576876680419152,0.44559646642356,1.29461682012264,0.19545244704613,0.273808180142596
"Vitvi01g01618",2588.60699456854,0.407954062119915,0.108737194137176,3.75174350742642,0.000175609075244927,0.00058590588724901
"Vitvi01g01620",1045.64922465824,-0.0397008102161191,0.0755363165515841,-0.525585731851343,0.599176072382456,0.680770327754216
"Vitvi01g01621",3970.39539555547,-0.277753333905455,0.114348134475547,-2.42901500037021,0.0151399059293075,0.0302509763305947
"Vitvi01g04430",887.380572622098,-0.537551369052645,0.147579530921323,-3.64245207785097,0.00027005326390604,0.000857270780790534
"Vitvi01g01624",821.343351351417,-0.0468521642732893,0.0734952505696993,-0.637485604989631,0.523808583502585,0.613006950787364
"Vitvi01g04431",120.049348198428,-0.0597898363339358,0.102203390329606,-0.585008346015854,0.55854210492769,0.644583662056715
"Vitvi01g01627",1393.17152318468,-0.400031367424862,0.0808496064573956,-4.94784557344336,7.50394034367164e-07,4.53815642353916e-06
"Vitvi01g02258",4754.61821089299,-0.59773104834225,0.102945063623859,-5.80631093226811,6.38643137834204e-09,6.51578024219937e-08
"Vitvi01g01629",2063.29229388424,0.292101867488187,0.0613488298776598,4.76132744619072,1.92323700417102e-06,1.0534798109794e-05
"Vitvi01g04432",547.545133956939,-0.0127188209693958,0.11347525584117,-0.112084532219061,0.910756381639795,0.935438469851546
"Vitvi01g04433",498.465891308311,0.227213674585918,0.0903328316682091,2.51529449913039,0.011893299026591,0.0244795199362463
"Vitvi01g01632",107.816246750355,0.577387512575101,0.196239300009025,2.94226239366196,0.00325823718293885,0.00785473124059662
"Vitvi01g04434",236.023646042332,0.87539406543392,0.150364399914258,5.82181730471505,5.82111621777048e-09,5.98201504338092e-08
"Vitvi01g04435",80.7435215464537,0.273250260361193,0.161327739192694,1.69375869102595,0.0903111467105681,0.142986723030138
"Vitvi01g04436",5.86855398291165,2.64556946143607,0.878029961943362,3.01307424131698,0.00258615641778445,0.00640736915542878
"Vitvi01g01638",3.61047593791511,0.0224878931831807,0.737877922500535,0.0304764412885173,0.975687081780263,0.982774101284741
"Vitvi01g04437",0.630726338027567,2.46841027214938,1.90460527605562,1.29602196485635,0.194967917637399,NA
"Vitvi01g02263",69.1157194032951,0.817984337890436,0.260265095414428,3.14288912459789,0.00167289193848687,0.00434851027201197
"Vitvi01g04438",120.518984888292,2.84043089066995,0.466144343950219,6.09345780450635,1.10497470693244e-09,1.37008914201299e-08
"Vitvi01g04439",0.441775212177123,-0.967073084749202,3.63429099307193,-0.266096767317955,0.790164684585362,NA
"Vitvi01g01640",432.253569968832,2.86979614184181,0.327551436691593,8.76136026398774,1.92908196040218e-18,2.37483768482368e-16
"Vitvi01g01641",261.482653810488,3.20718353908618,0.326075545821064,9.83570703227817,7.9010652829678e-23,2.723497203039e-20
"Vitvi01g02267",0.830325370730488,1.47049341245667,1.91087403906234,0.769539688329347,0.441572993126011,NA
"Vitvi01g01642",23.9444098643724,0.429969000262852,0.327627365113406,1.31237206060007,0.189394629087085,0.266664137305955
"Vitvi01g01644",393.880955256744,1.31804370693749,0.248300455656306,5.30826132982177,1.10675884916245e-07,8.15419367066892e-07
"Vitvi01g04440",133.759343384895,-0.232328656017741,0.122053786508752,-1.90349404687319,0.0569761097502476,0.096252646654325
"Vitvi01g01645",1930.74726846766,-0.133389661759718,0.0719362707387708,-1.85427546340439,0.0636997606138237,0.105949646643065
"Vitvi01g01646",20.078168670327,0.969948355919022,0.338128478918972,2.86857930163125,0.0041231982204735,0.00966660025862856
"Vitvi01g02268",9438.3437011959,-0.0641452763456115,0.0920657611989646,-0.696733242741416,0.48596975079392,0.577975360651936
"Vitvi01g02269",5096.8262609424,0.252318356638152,0.114415873298599,2.20527405301237,0.0274348694547389,0.0509016505246748
"Vitvi01g01648",73723.6973014953,0.669690906729838,0.191421217522173,3.4985197325488,0.00046784846902733,0.00140267342310642
"Vitvi01g01650",1736.185036134,-0.11456004924406,0.116937890596104,-0.979665775225441,0.327251125366697,0.420057580805035
"Vitvi01g01651",2372.08519712513,-0.446057767015255,0.112795986105929,-3.95455354764444,7.6677697885352e-05,0.00028203600187129
"Vitvi01g01652",495.487892600442,-0.0800392325272493,0.0845655170137735,-0.946476002910418,0.343905856294431,0.436972322618658
"Vitvi01g01653",1329.78163412892,-0.154764140064881,0.0814014031770734,-1.90124658819727,0.0572697214559562,0.0967012672505785
"Vitvi01g01654",9.77148161861686,-1.29502014865322,0.532197366198656,-2.4333456550212,0.0149600119648429,0.0299411188370682
"Vitvi01g01655",81.1686651363231,-1.29491829614262,0.247530271341716,-5.23135327700984,1.68273568862303e-07,1.18861385524567e-06
"Vitvi01g01657",1405.8264378674,1.22622933602621,0.330496873312488,3.71026002072582,0.000207046481350686,0.000676000391254406
"Vitvi01g01658",260.152816297905,-0.213605637113181,0.0881739538251752,-2.42254801839444,0.015412088758733,0.0307286638290752
"Vitvi01g01659",4901.85172863342,-0.393981650870202,0.0541705182922768,-7.27299024064115,3.51615734258111e-13,1.05524080247686e-11
"Vitvi01g01660",1216.44290618404,1.32657194043672,0.217129098034563,6.10960001420699,9.98811475050418e-10,1.24742867916623e-08
"Vitvi01g01662",3840.42164558501,-0.777726505631963,0.0916969687317313,-8.48148544481639,2.22336883173697e-17,2.11211285594415e-15
"Vitvi01g01663",211.317169928536,0.256910039581115,0.108104068273853,2.37650667253615,0.0174774452893143,0.0342772719975505
"Vitvi01g04442",456.032074780741,0.0199967667809726,0.18923564412865,0.10567124852746,0.915843192949734,0.939043213639854
"Vitvi01g01664",1944.59652657437,-0.185091615514915,0.0429392224406079,-4.31054884076972,1.62849854650568e-05,7.02683144288907e-05
"Vitvi01g01666",17556.8964539724,-0.16279391264283,0.0664490048706796,-2.44990745850375,0.0142892934437029,0.0287825662829208
"Vitvi01g04443",8487.13609856109,-0.724535563330958,0.0832914523243794,-8.69879853348273,3.35416401971548e-18,3.98682875033078e-16
"Vitvi01g02272",401.836979926684,-0.19039539765023,0.127791888106566,-1.48988641197209,0.136254104940287,0.202380750883606
"Vitvi01g01669",23.2002225726293,0.548431654849084,0.35773012463003,1.53308770240214,0.125254247286083,0.188699765488324
"Vitvi01g01670",2308.08118019539,-0.531224825513232,0.190391741369622,-2.79016737644058,0.0052680799673456,0.0119850557733436
"Vitvi01g01671",8549.87293838282,0.262877109934136,0.0694157639293562,3.7869944095359,0.000152480529462173,0.000516306861548242
"Vitvi01g04444",167.374212998712,-0.137153102156171,0.110055331279346,-1.24621952032514,0.212683814520357,0.294054994302183
"Vitvi01g04445",329.148451093164,0.46114857115195,0.290092250269728,1.58966180834949,0.111911056780153,0.171720310909273
"Vitvi01g02274",72.533618883423,0.944138553423481,0.390021927908015,2.42073197906491,0.0154892928452841,0.0308596438827397
"Vitvi01g02275",342.80986234311,1.07353606498261,0.312377885400116,3.43665833965023,0.000588938000202211,0.00172457342316494
"Vitvi01g04446",5836.1263135147,-0.567476572555901,0.0786501292764697,-7.21520203178708,5.38539603779137e-13,1.5135819167699e-11
"Vitvi01g01673",2976.86343217539,-0.0816281808860389,0.113216220770313,-0.720993690927395,0.470913396462798,0.563345034370394
"Vitvi01g04447",55.308817562723,0.462504633238689,0.400651923354411,1.15438016462376,0.248344343603566,0.334541126999243
"Vitvi01g04448",634.587731421151,-0.232430978226088,0.121375453399971,-1.91497515943486,0.0554956716025892,0.0940677948787407
"Vitvi01g01677",6.21982632556438,-1.17124680364469,0.481121782208444,-2.43440818303516,0.0149161636311904,0.0298707039801638
"Vitvi01g01678",370.220765476414,1.32448327996033,0.215373160185037,6.14971372859277,7.76229214146676e-10,9.98381381031192e-09
"Vitvi01g04451",75.1392033998627,1.26093603490754,0.332748999405952,3.78945101911246,0.000150980576430841,0.000511802518783333
"Vitvi01g02278",1460.53958754926,-0.129316089623972,0.0731131867930372,-1.7687108891865,0.0769421341446767,0.124725344627269
"Vitvi01g01680",1311.11520589415,-1.71681070818741,0.269370614098352,-6.3734149841622,1.84864773828566e-10,2.78787632981841e-09
"Vitvi01g01682",1620.13128047807,-0.0605841297589408,0.0904405022930074,-0.669878298139715,0.502935375158923,0.593704876086578
"Vitvi01g01683",257.368695701049,-0.413915998723146,0.132559208880998,-3.12249901170374,0.00179322707567335,0.00461878481094387
"Vitvi01g01684",350.391480058281,1.18567028897967,0.229250929867506,5.17193229996895,2.31685531865823e-07,1.59042395402289e-06
"Vitvi01g04452",44.8550084978041,0.628884016494236,0.243031109511804,2.58766878757837,0.00966278422818769,0.0203894464925178
"Vitvi01g01686",1466.77138270868,-0.366667604437395,0.119874273500455,-3.05876810536835,0.00222249112416636,0.00560009276681393
"Vitvi01g01687",12.8282142297548,0.963804083175392,0.533982066662668,1.80493717551053,0.0710845135948952,0.116553290876001
"Vitvi01g01689",9.55281280572393,-0.497307861551541,0.38355011701191,-1.29659160431464,0.194771742729593,0.273076357393489
"Vitvi01g01690",7.3100875873782,0.315677246230644,0.406729295883252,0.776135993708347,0.437668693343296,0.531292846087458
"Vitvi01g02283",1629.42407562697,0.279131559096642,0.0941588727937358,2.96447430618787,0.00303200561613153,0.00736453226410688
"Vitvi01g01700",497.223461909492,0.569387521097537,0.149485155334586,3.80899039655879,0.00013953537661721,0.000478109784492568
"Vitvi01g01701",1004.23021711952,-0.237304916128366,0.109649192682673,-2.16421945590727,0.0304475107925941,0.0556440193830571
"Vitvi01g01703",0.940698558329863,0.575722406179914,4.10500694050232,0.140248826500026,0.888463395130501,NA
"Vitvi01g01704",1844.11603671814,0.0690864403816656,0.0858838392187509,0.804417233907052,0.421156051405661,0.515344305713637
"Vitvi01g01705",2219.77453406376,0.352969176002718,0.0979752074366757,3.60263770026568,0.000315004434093612,0.000983660151448786
"Vitvi01g01706",851.501396123539,0.416884397303669,0.0997055486935782,4.18115543985286,2.90031500477242e-05,0.000117953313248194
"Vitvi01g01707",5662.40402426082,0.0407915404218814,0.0695845093742686,0.586215822870565,0.557730489945281,0.643929326373974
"Vitvi01g01708",175.342587178418,0.285396878180827,0.221740992350065,1.28707315303373,0.198068791907365,0.276974898865999
"Vitvi01g01709",0.849507170634147,1.90302640044218,4.09613697190167,0.464590518700032,0.642224723331823,NA
"Vitvi01g01710",1226.46058604292,0.0636895837616097,0.0776825071565806,0.819870342665871,0.412290025209539,0.506266972940507
"Vitvi01g01711",821.199676364092,-1.60789049000912,0.284065422540707,-5.6602823237971,1.51124167500466e-08,1.39872460207854e-07
"Vitvi01g02286",22.997034117778,-2.35680429811101,0.517082177147755,-4.55789118687331,5.16697931756393e-06,2.51866755461616e-05
"Vitvi01g01714",785.384243379853,3.96300546955135,0.673724408480761,5.88223525771891,4.04762451702723e-09,4.30053421274108e-08
"Vitvi01g02287",0.483057199930739,0.472377048360725,4.11113334719981,0.114901903798006,0.908522876078574,NA
"Vitvi01g01716",57.8339386233619,-0.737840129495175,0.15460456496117,-4.77243430477289,1.8201248750348e-06,1.0033765846405e-05
"Vitvi01g01718",1020.50115585159,0.0310368356081397,0.0901873452813496,0.344137367735094,0.730742981838954,0.795779997688863
"Vitvi01g01719",1.09026521716473,2.08261708200652,2.13730310038097,0.974413540894267,0.329851248808261,NA
"Vitvi01g01720",1560.01598406671,-0.276609261565496,0.0884295401534052,-3.1280187716191,0.00175988941023545,0.00454553324551179
"Vitvi01g01722",15626.1228558481,-0.616134258011079,0.131526731940648,-4.68447933678692,2.80672478854803e-06,1.46492456030447e-05
"Vitvi01g02289",446.581348671542,-0.708584098014029,0.144627845888817,-4.89936148643711,9.61486049465065e-07,5.64618508959798e-06
"Vitvi01g01723",196.608543870084,-0.3735595183679,0.144390160354027,-2.58715356678029,0.00967724523661471,0.0204163898150106
"Vitvi01g01724",3296.72017287219,-0.166572550184366,0.0997135466123979,-1.67051073643845,0.0948183570069909,0.148950008868599
"Vitvi01g04465",0.787918477710809,-0.215338745194199,2.28726553155902,-0.0941468064039867,0.924992539338317,NA
"Vitvi01g01726",1809.01194092609,-0.0347805912888956,0.0954866958678147,-0.364245416314786,0.715674755597855,0.783330287041081
"Vitvi01g01727",346.683813070326,1.21381447082167,0.242560713270516,5.00416763479731,5.61039194411014e-07,3.50798515727996e-06
"Vitvi01g01728",36.2882204837782,-1.92326287772053,0.658596037151806,-2.92024665990696,0.00349754437887159,0.00836477830486596
"Vitvi01g01729",535.254419535724,-0.386785008267161,0.195116958774477,-1.98232388766484,0.0474430021366335,0.082125848235514
"Vitvi01g01730",751.696590371838,-0.351342955129284,0.169335414799793,-2.0748344671118,0.0380018789750207,0.0675965601023423
"Vitvi01g01731",2305.34168483669,-0.381392632652931,0.0923618425284134,-4.12933114165196,3.63820089320605e-05,0.000144771328060338
"Vitvi01g01733",80.8221737986772,1.85816651840868,0.585756911809336,3.17224855728807,0.00151263483031417,0.00398883707645083
"Vitvi01g01734",208.167112526933,1.42322534287367,0.25889763859201,5.49725115537453,3.85757105430907e-08,3.20631525902252e-07
"Vitvi01g04468",138.219479364121,4.24084332513682,0.71928157692175,5.89594320389243,3.72547110432521e-09,4.0018574846922e-08
"Vitvi01g01737",127.757570847506,-0.757468531865193,0.203102489712082,-3.72948915071883,0.000191868366973988,0.000633236469253912
"Vitvi01g01738",1608.29526065058,-0.0204097267767466,0.0639839768661774,-0.31898184164816,0.749740282359846,0.811341582861405
"Vitvi01g02291",21.4895984515804,0.828155143352803,0.419714068796396,1.97314125239519,0.0484794714503279,0.0836739031920573
"Vitvi01g02293",266.984140988324,1.57779437702159,0.499183668726474,3.16074919086773,0.00157363935527916,0.00412676274356383
"Vitvi01g01740",71.4924927685605,-0.640119564350875,0.165381658397544,-3.870559592601,0.000108585808013108,0.000382603236207401
"Vitvi01g04469",46.3945724381523,0.376335862731501,0.220029343425508,1.71038942748521,0.0871938847661918,0.138779765535847
"Vitvi01g02295",31.0636815372004,0.399457927300119,0.312501168911216,1.27826058600634,0.201157560075131,0.280578690505395
"Vitvi01g01742",594.152522358596,-0.81673299455956,0.184798032195391,-4.4195978975361,9.88847189885822e-06,4.50356622211306e-05
"Vitvi01g04470",2.89443521017686,-0.074375218206423,0.754060492289314,-0.0986329597783611,0.921429699490671,0.942842848861812
"Vitvi01g01743",2.39907144003995,-0.376186510829503,1.00303476565445,-0.375048327047819,0.707624525662434,0.77695086365621
"Vitvi01g01744",0.443967276196694,1.16418569054429,4.10512319456527,0.283593362578142,0.776722024264068,NA
"Vitvi01g01745",59.2921365155696,-0.798701928167729,0.271940766112772,-2.93704375252261,0.00331357350727211,0.00797220212952126
"Vitvi01g01747",1013.56770612776,0.162130476954636,0.0924859156970728,1.75302883398675,0.0795970578428128,0.12838383184611
"Vitvi01g01748",2888.49251234606,0.808992228522017,0.174792000025517,4.6283138153,3.68655089057288e-06,1.87347907410769e-05
"Vitvi01g01749",2684.65788025166,-0.0577376500762821,0.0673393413233645,-0.857413347704503,0.391216485155499,0.485404564730655
"Vitvi01g01750",953.592803256254,0.952503635799928,0.186862865189899,5.09734042037697,3.44458571032255e-07,2.26716881081213e-06
"Vitvi01g01751",56.9377360638776,-0.26598701834693,0.507742323656338,-0.523862215053322,0.600374377057255,0.681874951471617
"Vitvi01g01752",9.86298642772306,0.872471996092296,1.23721725214223,0.705188999411075,0.480692626239219,0.572828544968693
"Vitvi01g01753",31.1024760133702,1.29689511603851,0.654895110018758,1.98030966516357,0.047668743425072,0.0824692844413539
"Vitvi01g01754",2062.97140838278,0.266683404970472,0.112198762200294,2.37688366378229,0.0174595937332105,0.0342450444796486
"Vitvi01g01756",182.941862211256,-0.35716403015952,0.142400514489479,-2.50816530712681,0.0121359877188507,0.0248919795705669
"Vitvi01g01757",664.78235146304,0.0325019348354083,0.186358306935152,0.174405613411793,0.861546703065246,0.898796333531987
"Vitvi01g01758",1089.00446100076,0.345091265242345,0.0935935581880954,3.68712625017219,0.000226800850355037,0.000733969651048374
"Vitvi01g01759",14531.4874867767,-0.261763222791079,0.0507356912833071,-5.15935066951978,2.47807784626487e-07,1.69147214575743e-06
"Vitvi01g04474",1293.94904036676,-0.639229720195565,0.153265996615435,-4.17072106215105,3.03637343792942e-05,0.000123071820399461
"Vitvi01g01760",60.373375506028,0.0765747754993007,0.143155745789611,0.534905358334962,0.592715302885495,0.675273976265362
"Vitvi01g02296",30417.7125169191,-0.62722934397895,0.124445152447566,-5.04020712452603,4.65028278742013e-07,2.97788411299523e-06
"Vitvi01g01761",333.856182537466,1.05967530301177,0.186912018519002,5.66938023251854,1.43314991972462e-08,1.33155465587352e-07
"Vitvi01g01762",2901.49595486733,-0.0189827122570172,0.0417997219000589,-0.454134893586229,0.649731739914994,0.726948769007182
"Vitvi01g01763",159.231301368003,-0.472989867132702,0.130028655446671,-3.63758177386283,0.000275209829516238,0.000872033877399514
"Vitvi01g02298",1281.6150943055,-0.505919777380773,0.217369913782348,-2.32745999010401,0.0199407960795791,0.0385352769985716
"Vitvi01g01764",985.650757634405,0.0609242665334158,0.151537711532694,0.40204029688195,0.687654370032244,0.759725837660624
"Vitvi01g01765",79.3085342090872,-0.341821743097864,0.196083229115533,-1.74324823514846,0.0812902631891433,0.13077223551509
"Vitvi01g04475",1.99455325046191,-0.574488293774954,1.05239749961495,-0.545885270522921,0.585144803898266,0.668258186920733
"Vitvi01g04476",224.088120643695,-0.744398766327269,0.12305462481277,-6.04933595514908,1.4544407793656e-09,1.74424461060201e-08
"Vitvi01g01768",4218.58498705896,-0.0919264118961116,0.0531407561252484,-1.72986646406477,0.08365413621401,0.134074437243962
"Vitvi01g01769",1750.07306487475,-0.0265812522622644,0.0619640148147507,-0.428978857192073,0.667938611220084,0.742875812405136
"Vitvi01g04477",33.2241632677727,-0.0680538710007245,0.192430877871662,-0.353653591114997,0.723598506544616,0.789817622564691
"Vitvi01g01770",1166.98179550484,-0.305683082827582,0.0630982245542846,-4.84455917716982,1.26893094425427e-06,7.25357950186311e-06
"Vitvi01g01826",1337.60607790569,-1.65849155608833,0.254302092613855,-6.52173774522047,6.94974532507587e-11,1.17266017446682e-09
"Vitvi01g01772",6427.58290919053,-0.16721709741056,0.0838436438796069,-1.99439205732364,0.0461092258438927,0.0800715469442866
"Vitvi01g01773",396.742611309061,-0.719580468879298,0.14287047855349,-5.03659311682008,4.73890628263948e-07,3.02580232055591e-06
"Vitvi01g01774",622.461143768234,-0.291150007594271,0.114955000464015,-2.53273025461308,0.0113178010427217,0.0234369396978916
"Vitvi01g01776",2903.98032346253,-0.0327118488427715,0.0497494019629461,-0.657532503951215,0.51083857814021,0.60119538576042
"Vitvi01g01777",737.685368219496,0.444727593438166,0.146045112306414,3.0451384946392,0.00232573185908792,0.00582918708091123
"Vitvi01g01778",692.515661815477,0.988306656016155,0.13368014323262,7.39306999616524,1.43476897095522e-13,4.73591525310239e-12
"Vitvi01g01779",7353.17869405095,-0.0578427926605571,0.0623497648612754,-0.927714688086699,0.353555587344978,0.446997263141052
"Vitvi01g01780",2662.96619575048,0.239966328376518,0.084120716273913,2.85264247626164,0.00433573713595191,0.0101113266090121
