"","Rpv12.0.A","Rpv12.6.A","Rpv12.24.A","Rpv12.1.0.A","Rpv12.1.6.A","Rpv12.1.24.A","Rpv12.1.3.0.A","Rpv12.1.3.6.A","Rpv12.1.3.24.A","Susceptible.0.A","Susceptible.6.A","Susceptible.24.A","Rpv12.0.B","Rpv12.6.B","Rpv12.24.B","Rpv12.1.0.B","Rpv12.1.6.B","Rpv12.1.24.B","Rpv12.1.3.0.B","Rpv12.1.3.6.B","Rpv12.1.3.24.B","Susceptible.0.B","Susceptible.6.B","Susceptible.24.B","Rpv12.0.C","Rpv12.6.C","Rpv12.24.C","Rpv12.1.0.C","Rpv12.1.6.C","Rpv12.1.24.C","Rpv12.1.3.0.C","Rpv12.1.3.6.C","Rpv12.1.3.24.C","Susceptible.0.C","Susceptible.6.C","Susceptible.24.C"
"Vitvi12g00742",0.115333486077128,-0.0962664534590045,2.48031382038404,1.44926491883242,2.01920456610313,-0.0962664534590045,1.5872456743672,0.115333486077128,2.10002701392575,1.62919002736706,-0.0962664534590045,3.30416204662721,0.115333486077128,1.97335395847254,1.99473544707195,3.35404199031829,3.49576148214259,0.115333486077128,0.115333486077128,1.63976654678427,3.01075235042844,2.55615691587226,-0.0962664534590045,-0.0962664534590045,0.115333486077128,0.115333486077128,1.78544485218707,0.115333486077128,2.21769325482853,2.16378029790759,1.69714222892196,1.1824110848108,2.32394757296135,1.65110027519477,-0.0962664534590045,2.03855836524289
"Vitvi12g04253",4.33890406923383,3.85707581652739,4.59511611985992,2.16862460668805,3.51562711172256,4.36011121351325,4.56810521571556,3.73176474127261,4.01242344881045,2.68846242825759,3.10968058587312,4.58664069905784,4.10451237663386,3.21133946622081,4.15987557211805,4.60192530323547,2.91624272466566,3.7359459309239,3.51815439128689,4.1886236503033,4.3980680492325,3.108475722108,3.08602860962871,4.34564766105146,2.31248701537821,4.15491514518192,2.87265296352172,4.31980829899647,4.04045481217386,4.42732879611719,3.44880579370792,4.59471275385158,3.35225699998567,2.94105152575006,2.2568066509673,3.37568970220285
"Vitvi12g00744",5.85201246185702,6.34868365629615,5.90785964889577,5.59116065763932,5.58228172360848,5.28853579149284,6.72807938033696,6.59541477184951,6.15770837863741,6.01067589200744,6.11427736440018,7.61229482029682,6.48574286774098,5.19939319605667,6.41909558368476,4.30377287800078,5.41443333828543,5.61903890909991,6.90309720436325,6.74196673679022,6.93796541909216,6.90007170903692,4.72592046217803,6.61680402077951,6.28708395004338,5.61173939023851,5.90148901541344,4.99899369278542,5.67064072988841,4.64186613985435,7.08576746869676,6.23544858289648,6.42070484957401,6.09848064006396,6.04698309860306,7.33578828824951
"Vitvi12g00745",11.1023001408642,10.9925120425061,10.7010816547347,11.1557843934152,11.4442374599598,11.028739006661,11.2205823924647,11.3334055596991,10.8219627643767,11.0401887137814,11.0945683863887,11.0074379581714,10.7818027269814,10.9063704618141,10.475659992155,11.0298847628028,11.0647903932416,10.9065323349131,10.9182742994012,11.1649329140523,10.7244823512629,10.7124084221559,11.0578098745592,11.4747938337002,10.985084532634,10.6907480287913,10.5137671007039,10.9329832370037,11.0937914012252,10.9216285259903,11.4680781021575,11.2875451657984,11.449832024288,10.9934936811902,11.2025747760184,10.8699791584493
"Vitvi12g00746",10.893010972305,11.3882096936627,11.0693275154617,10.8988331455873,11.1746691724565,10.8808370891114,11.1492881881093,11.1631815678662,10.7700258940616,11.2736592772329,11.1933606792689,10.6511789045585,11.1411093303714,11.1605099007045,11.2212147121635,11.0028710751247,10.9824725654609,11.0825535726329,11.5328635671243,11.1845025835899,10.9401488063049,11.2743643570477,11.1969279022863,11.2784522377325,11.3252222594518,11.2351420846786,11.2047042535979,10.8884781504478,11.0084709632444,11.3100975496402,11.2692927119716,11.4251056726562,11.1703200747863,11.3759646047098,11.0853573738443,10.4318265604161
"Vitvi12g00747",9.8408618183708,10.0237960510918,9.95972412913195,10.0204217617928,10.4786546796159,10.0673643063283,10.1408818988472,9.89293659750972,9.71852670822551,10.3268289345883,10.0963546272636,9.48444673052605,10.0193896907381,10.041192247059,9.88294821659389,9.81539384325563,10.1774553702167,10.1562456062024,10.0925735005466,10.0606675568757,9.75051822307512,10.3993858139429,10.2098536924417,10.2970616654142,10.0233866833122,10.1391298834762,9.91266781279967,9.88218662826836,10.3155449661805,10.3345085491911,9.89042928607049,10.2236573772692,9.97727550422304,10.1889488492729,10.0387513516507,9.18897942934045
"Vitvi12g02505",12.8750719313305,12.1120737515286,12.8146013822193,12.4700420180477,11.7780792160238,12.1470594897624,12.0325505634466,12.3964798509895,12.2651552820732,12.6133043530214,12.6773856143936,12.2897863816492,12.604750017422,12.2796284643673,12.5688614308016,12.3699669626916,12.4519506524183,12.2717685796234,11.8091785022629,12.2384962175961,12.1873126279592,12.0048901224353,12.6920859706817,12.8812257426826,12.5957883299269,12.7657707988915,12.6906886907152,12.2740922113256,12.1020467902837,11.9048971083515,12.2317748921406,11.9061064725897,12.3053694025547,12.5382893408389,12.7139435143526,12.6761789757001
"Vitvi12g04254",6.21283863253419,5.00543035509849,5.77831609615423,5.81375754254803,4.58011602432219,4.93543612956991,5.2366362513177,5.07571470688727,5.59172838617178,5.37907412723683,5.66129599766857,6.0342736405561,4.45207896146039,4.75384948534761,5.62639551772459,5.61417624437918,5.77339384377466,5.07392640073554,4.93821106571577,5.1217821748525,5.21495334962327,4.82403718546339,5.49949432405691,4.97498121247015,5.43225279229962,5.6388486564706,5.14921650066409,5.1358992243248,5.19889110621821,4.94728172195103,4.45336470010373,4.60784312326843,5.18190712578639,4.73729168643615,5.71639476740974,5.66230046721269
"Vitvi12g00750",9.46422711986472,9.24367377890046,9.35549351910055,9.1692410587172,9.58727272669529,9.0408000457296,9.62620829913601,9.74645167646486,9.5843784966954,9.45421202080726,9.66320245220851,9.27449615123471,9.08311088791856,10.1709288911557,8.90619531428326,9.07412713959872,9.82565439962513,9.31615534299725,9.624561485989,9.90388768612253,9.55437329070358,9.86042268533115,9.6083488975332,8.83952984108738,10.170502661012,8.8031538403293,8.97934590558501,9.08106397498969,9.40393837052641,9.42439255632062,9.64125536732163,10.209001319973,9.91475470660373,9.11840165479007,9.78054043396273,9.24250851269233
"Vitvi12g00751",10.9458475376402,10.9099092910067,10.8930308584927,11.1450983597969,10.9866914617047,10.8880557093146,10.8122490918286,11.0047566394062,10.8163279029638,11.0970212472406,11.0226338294608,10.9455507699721,10.8894707877084,10.779023468837,10.8774632810267,11.1647881102311,11.0700897238204,11.002876928818,10.6986764513471,10.830633811607,10.7824524385945,10.6583784588615,11.1913377189397,11.1422789392044,10.8714022261719,11.134844992252,10.9189778289717,11.183412203834,10.7515270506389,10.6272493289894,11.0682946702642,10.9076462168111,11.0013005928684,11.238588637286,10.9974162666577,10.9371429454818
