"","Rpv12.0.A","Rpv12.6.A","Rpv12.24.A","Rpv12.1.0.A","Rpv12.1.6.A","Rpv12.1.24.A","Rpv12.1.3.0.A","Rpv12.1.3.6.A","Rpv12.1.3.24.A","Susceptible.0.A","Susceptible.6.A","Susceptible.24.A","Rpv12.0.B","Rpv12.6.B","Rpv12.24.B","Rpv12.1.0.B","Rpv12.1.6.B","Rpv12.1.24.B","Rpv12.1.3.0.B","Rpv12.1.3.6.B","Rpv12.1.3.24.B","Susceptible.0.B","Susceptible.6.B","Susceptible.24.B","Rpv12.0.C","Rpv12.6.C","Rpv12.24.C","Rpv12.1.0.C","Rpv12.1.6.C","Rpv12.1.24.C","Rpv12.1.3.0.C","Rpv12.1.3.6.C","Rpv12.1.3.24.C","Susceptible.0.C","Susceptible.6.C","Susceptible.24.C"
"Vitvi01g00025",8.55893380167523,9.28821938122368,9.03111549687564,8.51079613543916,10.0268573980744,8.72347346833313,9.88685273214299,9.9402760347206,9.26446860878212,9.63491818703427,9.33175311817703,9.50472634042841,8.77609736624524,10.1414450434162,9.1288808176931,8.60533402609567,9.60914880223472,9.75759366714176,10.0458945418656,9.67703131645916,9.51600629964693,9.89454135291975,9.60411565551609,9.43611314709271,8.47682908066445,10.0218056097959,8.83454541250913,9.17392765022485,9.60868066345591,9.67842049523269,9.93680847861884,10.5680496992607,9.70378183576087,9.82252501058775,9.54304652681829,9.11633264398577
"Vitvi01g00026",11.6559440093784,11.4528903533671,11.6604059658796,11.2182800917559,10.7841186791341,11.1019777444541,11.2254130477111,11.0419790863782,11.8392395900809,11.4554975906726,11.3303409669233,12.0495479066154,11.8635503339449,11.1379591947453,11.7454366121364,11.3349094190196,10.9187226654882,10.9751714325111,11.228428247792,11.090985978719,12.0015122855324,11.6804243446707,11.3295032703752,11.6546832428685,11.6172180534447,11.1077145754082,11.6682234890522,11.2149768240356,11.1422028312797,11.1214824160561,11.2720343277183,10.7516035128692,10.971173555134,11.3932532756004,11.2240276642263,12.1202713849871
"Vitvi01g00027",7.76644142609167,8.64230092060123,8.75968264556365,8.60661398605827,8.1016790277944,8.45185194399211,8.75746081905163,8.70769144244303,8.85511731995722,8.66740135066241,9.00054383339353,8.55677995464178,7.91802477613879,8.99101045850252,8.91261926199347,8.41258592876243,8.4707036722896,8.10229428314807,8.43727001375042,8.86543173488024,8.62641673218194,8.79248308851367,8.84865214347019,8.74630809404083,8.17351582654767,9.20068084530298,8.81609373574236,8.22467432414056,8.7344740866173,8.40338868385577,8.75537638159276,8.86940570520959,8.71169928600411,8.82834887558214,8.60827253485074,8.26287858678974
"Vitvi01g04008",4.68991451064999,3.85871418842476,4.6240256337642,5.6525548456506,5.61320929298539,5.15927079644868,5.0699227926378,4.59567314467125,5.40566878334429,5.25961704180854,5.64364954906622,5.2195904520282,5.11123695495138,4.90469601748521,5.41575951916792,4.55715908013579,5.42233689562699,4.49594951667259,4.47202480634166,5.43133718411458,4.69502678924333,5.42025894164661,5.25689525017449,5.11698426347224,3.88869583348749,4.95522476609806,4.59714983063168,4.71452222478905,4.66235025665788,4.58333826933202,4.49804541562478,4.73341247445873,5.59427626268555,3.84294082908641,5.02753318450376,4.21570485358131
"Vitvi01g00028",8.58975548837851,9.06512238872238,8.97860698511799,8.38399752963807,9.16666173783819,8.66504923712133,8.85254132693101,8.90361398435768,9.26594095083052,8.83048669470057,8.78947990020097,9.099865251131,8.5426574893661,9.13054076796804,8.98858215713519,8.6909542394331,9.11868036310338,9.1760578081451,9.20359980488145,8.96614147388632,9.04432835855967,9.14180401906432,8.62217270254008,8.79517877202224,8.46380831502579,9.19484403576744,9.03174052285273,9.04908618276303,9.11612474545506,9.23843694283332,8.94968545465723,9.31530646226506,8.94719584914051,8.79355302340118,8.91642019114375,8.76137341229424
"Vitvi01g00029",11.181475480357,11.1320851676735,11.1826680316005,11.188969234121,11.3014181093177,10.7839430495095,11.3202388200059,11.3772916219862,11.4229022318979,11.131055801616,11.2619016093099,11.3823486641013,11.035722146883,11.511531538693,11.1201967051166,10.9904965796246,11.2309020113962,11.0974188319414,11.4035353550278,11.337486600246,11.3760287674006,11.3747948231012,11.2713988290402,11.0614589538756,11.1353703831332,11.5635321675034,11.0668200291868,10.9984762743779,11.0209597200446,10.8879863930055,11.3919830866866,11.6522818333417,11.4753557360057,11.2421737606987,11.2830912166639,11.0393734137566
"Vitvi01g00031",0.0348028645404406,4.00655555179406,-0.0387780814100729,3.03011742198095,3.08388636181669,-0.00314516754111399,2.34994001763393,2.36609123778966,3.70441212952773,1.75726543900746,-0.00471913371219551,6.99001019845731,0.0348028645404406,3.03106321519228,-0.0387780814100729,0.00706527299201665,-0.016000809381616,0.0215767510980787,-0.00981473912751163,2.87211948909909,3.42175166577252,5.8785397973818,1.40865699784337,0.251697081708567,0.0348028645404406,1.53563792999716,-0.0387780814100729,0.00706527299201665,2.27875766619239,1.52605512547789,2.4931938199406,4.60239336295745,3.51864466026361,3.42737417388755,-0.00471913371219551,5.71303117795409
"Vitvi01g00033",12.2623402749581,10.9828489031601,11.7014444507836,11.9044524641664,10.9505133989537,12.0257292653855,10.4133870030782,10.3570240615202,11.048134173587,11.4959522884581,11.581271806636,10.9446811806553,11.6226718445303,10.6053336401071,11.4656239740502,11.634121866899,11.6297146176917,11.2762667123157,10.3038920263985,11.1070685432645,10.9705127312303,10.9913677167534,11.5666248112812,11.9197354953436,11.389154446402,11.0536344975605,11.5985347530257,11.4837378143143,11.590184298347,11.1914678868846,10.0568745546622,9.90393292468595,10.6403489304102,11.3396663587405,11.9541951522091,11.285932489226
"Vitvi01g00034",8.83280357146187,10.0295612890023,7.63502992417885,7.71297317855302,9.98372094525048,8.35418010890802,9.97403022661305,10.1113148122435,10.2512262899183,8.71565299580658,8.46552454215781,10.697882043637,9.07016230656427,9.20887842333834,7.59205173284235,8.70046401485685,9.36380375918916,9.39761975179812,9.31503910577377,9.46611307568684,10.240352998841,8.84456869450973,8.5243004136913,9.18977420414221,9.19664396261295,8.62873456097745,7.80363331976292,8.73961723921384,9.4609059589306,9.66454037698996,10.1432875994679,9.48550030394248,9.55566236451163,8.59561977664162,8.45575828978196,10.825966243181
"Vitvi01g00035",9.81021876119124,10.1909784958559,9.8783554404447,10.2496066011046,10.7250760153975,10.2180621017426,10.7398595486538,10.7246627799267,10.6662274271907,10.3919471088713,10.3786260056043,10.2331904489069,9.95146137287161,10.9561598919298,10.0743581167492,10.4156554235791,10.3490616343988,10.4179002391121,10.9308249971999,10.7037669837823,10.714456247181,11.0790608042246,10.3652515457974,10.3248028339384,9.99355508270468,10.7218224884044,9.97504154506533,10.4012020126146,10.5239240264463,10.3183610772035,10.6664384183805,10.9713873039499,10.6266020768236,10.441500487564,10.3364630021194,10.0233286030986
