"GeneID","Immunity_Class"
"Vitvi05g01548","Other"
"Vitvi05g04510","Other"
"Vitvi05g01550","Other"
"Vitvi05g01551","Other"
"Vitvi05g02235","Other"
"Vitvi05g02236","Other"
"Vitvi05g01553","Other"
"Vitvi05g01554","Other"
"Vitvi05g02237","Other"
"Vitvi05g01555","Other"
"Vitvi05g01556","Other"
"Vitvi05g04512","Other"
"Vitvi05g01558","Other"
"Vitvi05g04514","Other"
"Vitvi05g01560","Other"
"Vitvi05g04515","Other"
"Vitvi05g04516","Other"
"Vitvi05g01563","Other"
"Vitvi05g01564","Other"
"Vitvi05g04517","Other"
"Vitvi05g02239","Other"
"Vitvi05g01566","Other"
"Vitvi05g01568","Other"
"Vitvi05g04522","Other"
"Vitvi05g01569","Other"
"Vitvi05g04523","Other"
"Vitvi05g04524","Other"
"Vitvi05g04525","Other"
"Vitvi05g01572","Other"
"Vitvi05g04526","Other"
"Vitvi05g02241","Other"
"Vitvi05g04527","Other"
"Vitvi05g01573","Other"
"Vitvi05g01574","Other"
"Vitvi05g02244","Other"
"Vitvi05g01575","Other"
"Vitvi05g04528","Other"
"Vitvi05g01577","Other"
"Vitvi05g04529","Other"
"Vitvi05g01578","Other"
"Vitvi05g01579","Other"
"Vitvi05g01580","Other"
"Vitvi05g01581","Other"
"Vitvi05g04531","Other"
"Vitvi05g04533","Other"
"Vitvi05g02249","Other"
"Vitvi05g01583","Other"
"Vitvi05g04535","Other"
"Vitvi05g02251","Other"
"Vitvi05g01584","Other"
"Vitvi05g02252","Other"
"Vitvi05g01585","Other"
"Vitvi05g01587","Other"
"Vitvi05g01588","Other"
"Vitvi05g01589","Other"
"Vitvi05g01590","Other"
"Vitvi05g01592","Other"
"Vitvi05g01593","Other"
"Vitvi05g01594","Other"
"Vitvi05g01595","Other"
"Vitvi05g01596","Other"
"Vitvi05g01597","Other"
"Vitvi05g01599","Other"
"Vitvi05g01600","Other"
"Vitvi05g01601","Other"
"Vitvi05g01602","Other"
"Vitvi05g01603","Other"
"Vitvi05g04536","Other"
"Vitvi05g02253","Other"
"Vitvi05g04537","Other"
"Vitvi05g04538","Other"
"Vitvi05g01605","Other"
"Vitvi05g01609","Other"
"Vitvi05g02257","Other"
"Vitvi05g01610","Other"
"Vitvi05g04542","Other"
"Vitvi05g01619","Other"
"Vitvi05g01621","Other"
"Vitvi05g01622","Other"
"Vitvi05g01623","Other"
"Vitvi05g01624","Other"
"Vitvi05g01626","Other"
"Vitvi05g01627","Other"
"Vitvi05g01629","Other"
"Vitvi05g01630","Other"
"Vitvi05g01631","Other"
"Vitvi05g01632","Other"
"Vitvi05g01633","Other"
"Vitvi05g02262","Other"
"Vitvi05g01634","Other"
"Vitvi05g01636","Other"
"Vitvi05g01638","Other"
"Vitvi05g01639","Other"
"Vitvi05g01640","Other"
"Vitvi05g01641","Other"
"Vitvi05g04550","Other"
"Vitvi05g01642","Other"
"Vitvi05g04551","Other"
"Vitvi05g01643","Other"
"Vitvi05g01647","Other"
"Vitvi05g01648","Other"
"Vitvi05g04553","Other"
"Vitvi05g01649","Other"
"Vitvi05g01650","Other"
"Vitvi05g04555","Other"
"Vitvi05g02266","Other"
"Vitvi05g01652","Other"
"Vitvi05g04557","Other"
"Vitvi05g04558","Other"
"Vitvi05g04560","Other"
"Vitvi05g01654","Other"
"Vitvi05g01655","Other"
"Vitvi05g01656","Other"
"Vitvi05g01658","Other"
"Vitvi05g04564","Other"
"Vitvi05g01659","Other"
"Vitvi05g01660","Other"
"Vitvi05g01661","Other"
"Vitvi05g02267","Other"
"Vitvi05g01662","Other"
"Vitvi05g01663","Other"
"Vitvi05g02268","Other"
"Vitvi05g04565","Other"
"Vitvi05g01666","Other"
"Vitvi05g04566","Other"
"Vitvi05g02269","Other"
"Vitvi05g04567","Other"
"Vitvi05g04568","Other"
"Vitvi05g04569","Other"
"Vitvi05g01670","Other"
"Vitvi05g04570","Other"
"Vitvi05g04571","Other"
"Vitvi05g01672","Other"
"Vitvi05g01673","Other"
"Vitvi05g01674","Other"
"Vitvi05g01675","Other"
"Vitvi05g01676","Other"
"Vitvi05g02271","Other"
"Vitvi05g01677","Other"
"Vitvi05g01678","Other"
"Vitvi05g01679","Other"
"Vitvi05g01682","Other"
"Vitvi05g01683","Other"
"Vitvi05g02272","Other"
"Vitvi05g02273","Other"
"Vitvi05g01684","Other"
"Vitvi05g02275","Other"
"Vitvi05g01685","Other"
"Vitvi05g02276","Other"
"Vitvi05g01686","Other"
"Vitvi05g01687","Other"
"Vitvi05g01688","Other"
"Vitvi05g04575","Other"
"Vitvi05g02278","Other"
"Vitvi05g01689","Other"
"Vitvi05g01690","Other"
"Vitvi05g01691","Other"
"Vitvi05g01692","Other"
"Vitvi05g01693","Other"
"Vitvi05g01694","Other"
"Vitvi05g01696","Other"
"Vitvi05g01697","Other"
"Vitvi05g02279","Other"
"Vitvi05g04576","Other"
"Vitvi05g01700","Other"
"Vitvi05g01701","Other"
"Vitvi05g01702","Other"
"Vitvi05g01703","Other"
"Vitvi05g01704","Other"
"Vitvi05g04578","Other"
"Vitvi05g01711","Other"
"Vitvi05g01714","Other"
"Vitvi05g04580","Other"
"Vitvi06g00007","Other"
"Vitvi06g00008","Other"
"Vitvi06g00009","Other"
"Vitvi06g00011","Other"
"Vitvi06g00012","Other"
"Vitvi06g00013","Other"
"Vitvi06g00015","Other"
"Vitvi06g00016","Other"
"Vitvi06g00017","Other"
"Vitvi06g00018","Other"
"Vitvi06g00019","Other"
"Vitvi06g04005","Other"
"Vitvi06g04006","Other"
"Vitvi06g00020","Other"
"Vitvi06g00021","Other"
"Vitvi06g00022","Other"
"Vitvi06g00024","Other"
"Vitvi06g00026","Other"
"Vitvi06g00027","Other"
"Vitvi06g01573","Other"
"Vitvi06g00028","Other"
"Vitvi06g00029","Other"
"Vitvi06g00030","Other"
"Vitvi06g00031","Other"
"Vitvi06g01574","Other"
"Vitvi06g00032","Other"
"Vitvi06g01575","Other"
"Vitvi06g04007","Other"
"Vitvi06g04008","Other"
"Vitvi06g00034","Other"
"Vitvi06g00035","Other"
"Vitvi06g00036","Other"
"Vitvi06g00037","Other"
"Vitvi06g04011","Other"
"Vitvi06g04012","Other"
"Vitvi06g00039","Other"
"Vitvi06g00040","Other"
"Vitvi06g00041","Other"
"Vitvi06g00042","Other"
"Vitvi06g01580","Other"
"Vitvi06g01581","Other"
"Vitvi06g00043","Other"
"Vitvi06g04013","Other"
"Vitvi06g01582","Other"
"Vitvi06g04014","Other"
"Vitvi06g00044","Other"
"Vitvi06g00045","Other"
"Vitvi06g00046","Other"
"Vitvi06g04015","Other"
"Vitvi06g00048","Other"
"Vitvi06g00049","Other"
"Vitvi06g00050","Other"
"Vitvi06g00051","Other"
"Vitvi06g00053","Other"
"Vitvi06g01583","Other"
"Vitvi06g00054","Other"
"Vitvi06g00058","Other"
"Vitvi06g00059","Other"
"Vitvi06g00060","Other"
"Vitvi06g00061","Other"
"Vitvi06g00062","Other"
"Vitvi06g00064","Other"
"Vitvi06g04016","Other"
"Vitvi06g04017","Other"
"Vitvi06g04019","Other"
"Vitvi06g04020","Other"
"Vitvi06g00067","Other"
"Vitvi06g04021","Other"
"Vitvi06g04022","Other"
"Vitvi06g00069","Other"
"Vitvi06g04023","Other"
"Vitvi06g00071","Other"
"Vitvi06g00072","Other"
"Vitvi06g00073","Other"
"Vitvi06g00074","Other"
"Vitvi06g00075","Other"
"Vitvi06g04024","Other"
"Vitvi06g01588","Other"
"Vitvi06g00076","Other"
"Vitvi06g04025","Other"
"Vitvi06g00079","Other"
"Vitvi06g01590","Other"
"Vitvi06g00083","Other"
"Vitvi06g00084","Other"
"Vitvi06g00085","Other"
"Vitvi06g00086","Other"
"Vitvi06g00087","Other"
"Vitvi06g04027","Other"
"Vitvi06g04028","Other"
"Vitvi06g00088","Other"
"Vitvi06g00089","Other"
"Vitvi06g00090","Other"
"Vitvi06g00091","Other"
"Vitvi06g01592","Other"
"Vitvi06g00092","Other"
"Vitvi06g00093","Other"
"Vitvi06g00094","Other"
"Vitvi06g00095","Other"
"Vitvi06g00096","Other"
"Vitvi06g00097","Other"
"Vitvi06g00098","Other"
"Vitvi06g01593","Other"
"Vitvi06g01594","Other"
"Vitvi06g04029","Other"
"Vitvi06g01596","Other"
"Vitvi06g01597","Other"
"Vitvi06g01598","Other"
"Vitvi06g01599","Other"
"Vitvi06g01600","Other"
"Vitvi06g01601","Other"
"Vitvi06g01602","Other"
"Vitvi06g01603","Other"
"Vitvi06g04030","Other"
"Vitvi06g01605","Other"
"Vitvi06g01606","Other"
"Vitvi06g01607","Other"
"Vitvi06g04031","Other"
"Vitvi06g00100","Other"
"Vitvi06g00102","Other"
"Vitvi06g00104","Other"
"Vitvi06g00105","Other"
"Vitvi06g00106","Other"
"Vitvi06g00107","Other"
"Vitvi06g00108","Other"
"Vitvi06g00109","Other"
"Vitvi06g01608","Other"
"Vitvi06g04032","Other"
"Vitvi06g00110","Other"
"Vitvi06g00111","Other"
"Vitvi06g00113","Other"
"Vitvi06g00114","Other"
"Vitvi06g00115","Other"
"Vitvi06g00116","Other"
"Vitvi06g00117","Other"
"Vitvi06g04033","Other"
"Vitvi06g00119","Other"
"Vitvi06g00120","Other"
"Vitvi06g00121","Other"
"Vitvi06g00123","Other"
"Vitvi06g00124","Other"
"Vitvi06g00125","Other"
"Vitvi06g00126","Other"
"Vitvi06g00128","Other"
"Vitvi06g04037","Other"
"Vitvi06g00130","Other"
"Vitvi06g04038","Other"
"Vitvi06g00132","Other"
"Vitvi06g04039","Other"
"Vitvi06g00134","Other"
"Vitvi06g01611","Other"
"Vitvi06g00136","Other"
"Vitvi06g00137","Other"
"Vitvi06g01612","Other"
"Vitvi06g00138","Other"
"Vitvi06g01613","Other"
"Vitvi06g04040","Other"
"Vitvi06g00139","Other"
"Vitvi06g00140","Other"
"Vitvi06g01615","Other"
"Vitvi06g00141","Other"
"Vitvi06g04042","Other"
"Vitvi06g04043","Other"
"Vitvi06g04044","Other"
"Vitvi06g00143","Other"
"Vitvi06g00149","Other"
"Vitvi06g00150","Other"
"Vitvi06g00153","Other"
"Vitvi06g00155","Other"
"Vitvi06g00156","Other"
"Vitvi06g00158","Other"
"Vitvi06g00159","Other"
"Vitvi06g00160","Other"
"Vitvi06g00161","Other"
"Vitvi06g00162","Other"
"Vitvi06g04047","Other"
"Vitvi06g00163","Other"
"Vitvi06g01617","Other"
"Vitvi06g04048","Other"
"Vitvi06g04049","Other"
"Vitvi06g01618","Other"
"Vitvi06g00165","Other"
"Vitvi06g00166","Other"
"Vitvi06g04051","Other"
"Vitvi06g00167","Other"
"Vitvi06g00169","Other"
"Vitvi06g00170","Other"
"Vitvi06g00172","Other"
"Vitvi06g00173","Other"
"Vitvi06g04052","Other"
"Vitvi06g00177","Other"
"Vitvi06g04053","Other"
"Vitvi06g00179","Other"
"Vitvi06g00180","Other"
"Vitvi06g00181","Other"
"Vitvi06g00182","Other"
"Vitvi06g04054","Other"
"Vitvi06g00184","Other"
"Vitvi06g00185","Other"
"Vitvi06g00186","Other"
"Vitvi06g00188","Other"
"Vitvi06g00189","Other"
"Vitvi06g00191","Other"
"Vitvi06g04056","Other"
"Vitvi06g04057","Other"
"Vitvi06g04058","Other"
"Vitvi06g00192","Other"
"Vitvi06g04060","Other"
"Vitvi06g00193","Other"
"Vitvi06g00195","Other"
"Vitvi06g00198","Other"
"Vitvi06g00199","Other"
"Vitvi06g00200","Other"
"Vitvi06g04061","Other"
"Vitvi06g00201","Other"
"Vitvi06g00202","Other"
"Vitvi06g04062","Other"
"Vitvi06g01622","Other"
"Vitvi06g01628","Other"
"Vitvi06g01629","Other"
"Vitvi06g04066","Other"
"Vitvi06g04067","Other"
"Vitvi06g00205","Other"
"Vitvi06g00206","Other"
"Vitvi06g00207","Other"
"Vitvi06g00209","Other"
"Vitvi06g04068","Other"
"Vitvi06g00210","Other"
"Vitvi06g00211","Other"
"Vitvi06g01631","Other"
"Vitvi06g00212","Other"
"Vitvi06g00213","Other"
"Vitvi06g00214","Other"
"Vitvi06g00215","Other"
"Vitvi06g04069","Other"
"Vitvi06g00216","Other"
"Vitvi06g00217","Other"
"Vitvi06g00218","Other"
"Vitvi06g04070","Other"
"Vitvi06g00220","Other"
"Vitvi06g01633","Other"
"Vitvi06g00222","Other"
"Vitvi06g00223","Other"
"Vitvi06g01635","Other"
"Vitvi06g01636","Other"
"Vitvi06g04071","Other"
"Vitvi06g00224","Other"
"Vitvi06g00225","Other"
"Vitvi06g00226","Other"
"Vitvi06g00227","Other"
"Vitvi06g04073","Other"
"Vitvi06g00229","Other"
"Vitvi06g00230","Other"
"Vitvi06g01637","Other"
"Vitvi06g04080","Other"
"Vitvi06g00233","Other"
"Vitvi06g01644","Other"
"Vitvi06g00234","Other"
"Vitvi06g00235","Other"
"Vitvi06g00236","Other"
"Vitvi06g00237","Other"
"Vitvi06g04081","Other"
"Vitvi06g00238","Other"
"Vitvi06g00241","Other"
"Vitvi06g00242","Other"
"Vitvi06g00243","Other"
"Vitvi06g00244","Other"
"Vitvi06g00245","Other"
"Vitvi06g00246","Other"
"Vitvi06g01647","Other"
"Vitvi06g01648","Other"
"Vitvi06g04082","Other"
"Vitvi06g01649","Other"
"Vitvi06g04083","Other"
"Vitvi06g04084","Other"
"Vitvi06g04085","Other"
"Vitvi06g00248","Other"
"Vitvi06g04089","Other"
"Vitvi06g04090","Other"
"Vitvi06g04091","Other"
"Vitvi06g00258","Other"
"Vitvi06g04092","Other"
"Vitvi06g00259","Other"
"Vitvi06g04093","Other"
"Vitvi06g00261","Other"
"Vitvi06g04094","Other"
"Vitvi06g00262","Other"
"Vitvi06g00263","Other"
"Vitvi06g00266","Other"
"Vitvi06g00267","Other"
"Vitvi06g00268","Other"
"Vitvi06g00269","Other"
"Vitvi06g04095","Other"
"Vitvi06g00272","Other"
"Vitvi06g04097","Other"
"Vitvi06g00274","Other"
"Vitvi06g04098","Other"
"Vitvi06g00275","Other"
"Vitvi06g00276","Other"
"Vitvi06g04099","Other"
"Vitvi06g00277","Other"
"Vitvi06g00278","Other"
"Vitvi06g04100","Other"
"Vitvi06g04101","Other"
"Vitvi06g00279","Other"
"Vitvi06g00280","Other"
"Vitvi06g00281","Other"
"Vitvi06g01658","Other"
"Vitvi06g00282","Other"
"Vitvi06g00283","Other"
"Vitvi06g00284","Other"
"Vitvi06g00285","Other"
"Vitvi06g00286","Other"
"Vitvi06g00287","Other"
"Vitvi06g00288","Other"
"Vitvi06g00289","Other"
"Vitvi06g00290","Other"
"Vitvi06g00292","Other"
"Vitvi06g00294","Other"
"Vitvi06g00295","Other"
"Vitvi06g04103","Other"
"Vitvi06g00296","Other"
"Vitvi06g00298","Other"
"Vitvi06g00299","Other"
"Vitvi06g00300","Other"
"Vitvi06g01659","Other"
"Vitvi06g00302","Other"
"Vitvi06g00303","Other"
"Vitvi06g00304","Other"
"Vitvi06g00305","Other"
"Vitvi06g00306","Other"
"Vitvi06g04105","Other"
"Vitvi06g01661","Other"
"Vitvi06g00308","Other"
"Vitvi06g00309","Other"
"Vitvi06g00310","Other"
"Vitvi06g00311","Other"
"Vitvi06g00312","Other"
"Vitvi06g00313","Other"
"Vitvi06g01662","Other"
"Vitvi06g00314","Other"
"Vitvi06g00315","Other"
"Vitvi06g00316","Other"
"Vitvi06g00318","Other"
"Vitvi06g04107","Other"
"Vitvi06g01664","Other"
"Vitvi06g00320","Other"
"Vitvi06g04109","Other"
"Vitvi06g00322","Other"
"Vitvi06g00323","Other"
"Vitvi06g00325","Other"
"Vitvi06g00327","Other"
"Vitvi06g00328","Other"
"Vitvi06g00329","Other"
"Vitvi06g00330","Other"
"Vitvi06g04110","Other"
"Vitvi06g00331","Other"
"Vitvi06g00334","Other"
"Vitvi06g00335","Other"
"Vitvi06g00336","Other"
"Vitvi06g00337","Other"
"Vitvi06g00338","Other"
"Vitvi06g00339","Other"
"Vitvi06g04111","Other"
"Vitvi06g00340","Other"
"Vitvi06g00341","Other"
"Vitvi06g00342","Other"
"Vitvi06g01665","Other"
"Vitvi06g04112","Other"
"Vitvi06g00345","Other"
"Vitvi06g00346","Other"
"Vitvi06g00347","Other"
"Vitvi06g04113","Other"
"Vitvi06g00348","Other"
"Vitvi06g00349","Other"
"Vitvi06g00350","Other"
"Vitvi06g00351","Other"
"Vitvi06g00354","Other"
"Vitvi06g01667","Other"
"Vitvi06g00356","Other"
"Vitvi06g00358","Other"
"Vitvi06g00359","Other"
"Vitvi06g00360","Other"
"Vitvi06g00362","Other"
"Vitvi06g04115","Other"
"Vitvi06g04116","Other"
"Vitvi06g04118","Other"
"Vitvi06g04119","Other"
"Vitvi06g04120","Other"
"Vitvi06g04121","Other"
"Vitvi06g04122","Other"
"Vitvi06g00365","Other"
"Vitvi06g00366","Other"
"Vitvi06g00367","Other"
"Vitvi06g00368","Other"
"Vitvi06g00369","Other"
"Vitvi06g00370","Other"
"Vitvi06g00372","Other"
"Vitvi06g04123","Other"
"Vitvi06g00374","Other"
"Vitvi06g00375","Other"
"Vitvi06g04124","Other"
"Vitvi06g00376","Other"
"Vitvi06g00378","Other"
"Vitvi06g00379","Other"
"Vitvi06g00381","Other"
"Vitvi06g04125","Other"
"Vitvi06g00382","Other"
"Vitvi06g00383","Other"
"Vitvi06g01672","Other"
"Vitvi06g01673","Other"
"Vitvi06g01675","Other"
"Vitvi06g01676","Other"
"Vitvi06g00384","Other"
"Vitvi06g04126","Other"
"Vitvi06g00386","Other"
"Vitvi06g00387","Other"
"Vitvi06g00388","Other"
"Vitvi06g04128","Other"
"Vitvi06g04129","Other"
"Vitvi06g01678","Other"
"Vitvi06g00389","Other"
"Vitvi06g04130","Other"
"Vitvi06g04131","Other"
"Vitvi06g00391","Other"
"Vitvi06g04132","Other"
"Vitvi06g04133","Other"
"Vitvi06g00392","Other"
"Vitvi06g00393","Other"
"Vitvi06g04134","Other"
"Vitvi06g00394","Other"
"Vitvi06g00396","Other"
"Vitvi06g00397","Other"
"Vitvi06g00398","Other"
"Vitvi06g00399","Other"
"Vitvi06g00401","Other"
"Vitvi06g00402","Other"
"Vitvi06g00403","Other"
"Vitvi06g00405","Other"
"Vitvi06g00406","Other"
"Vitvi06g01681","Other"
"Vitvi06g04138","Other"
"Vitvi06g00407","Other"
"Vitvi06g00408","Other"
"Vitvi06g04139","Other"
"Vitvi06g00409","Other"
"Vitvi06g00411","Other"
"Vitvi06g00412","Other"
"Vitvi06g00413","Other"
"Vitvi06g04141","Other"
"Vitvi06g00414","Other"
"Vitvi06g00415","Other"
"Vitvi06g04143","Other"
"Vitvi06g00417","Other"
"Vitvi06g01682","Other"
"Vitvi06g00419","Other"
"Vitvi06g04144","Other"
"Vitvi06g00420","Other"
"Vitvi06g01683","Other"
"Vitvi06g00421","Other"
"Vitvi06g00422","Other"
"Vitvi06g01684","Other"
"Vitvi06g01685","Other"
"Vitvi06g01688","Other"
"Vitvi06g00423","Other"
"Vitvi06g00424","Other"
"Vitvi06g00425","Other"
"Vitvi06g00426","Other"
"Vitvi06g04147","Other"
"Vitvi06g01689","Other"
"Vitvi06g01690","Other"
"Vitvi06g00429","Other"
"Vitvi06g04150","Other"
"Vitvi06g00430","Other"
"Vitvi06g00432","Other"
"Vitvi06g04151","Other"
"Vitvi06g00434","Other"
"Vitvi06g00435","Other"
"Vitvi06g00437","Other"
"Vitvi06g04152","Other"
"Vitvi06g00438","Other"
"Vitvi06g00439","Other"
"Vitvi06g00440","Other"
"Vitvi06g00441","Other"
"Vitvi06g00442","Other"
"Vitvi06g00443","Other"
"Vitvi06g00444","Other"
"Vitvi06g04153","Other"
"Vitvi06g00445","Other"
"Vitvi06g00447","Other"
"Vitvi06g04155","Other"
"Vitvi06g01693","Other"
"Vitvi06g00449","Other"
"Vitvi06g00450","PTI_specific"
"Vitvi06g01694","Other"
"Vitvi06g00451","Other"
"Vitvi06g00452","Other"
"Vitvi06g01695","Other"
"Vitvi06g00453","Other"
"Vitvi06g00454","Other"
"Vitvi06g00455","Other"
"Vitvi06g00456","Other"
"Vitvi06g04156","Other"
"Vitvi06g00459","Other"
"Vitvi06g00460","Other"
"Vitvi06g00462","Other"
"Vitvi06g00463","Other"
"Vitvi06g01696","Other"
"Vitvi06g04157","Other"
"Vitvi06g00464","Other"
"Vitvi06g00465","Other"
"Vitvi06g00466","Other"
"Vitvi06g04159","Other"
"Vitvi06g01700","Other"
"Vitvi06g00467","Other"
"Vitvi06g00470","Other"
"Vitvi06g01703","Other"
"Vitvi06g00471","Other"
"Vitvi06g00472","Other"
"Vitvi06g00473","Other"
"Vitvi06g00474","Other"
"Vitvi06g00477","Other"
"Vitvi06g00481","Other"
"Vitvi06g01704","Other"
"Vitvi06g04163","Other"
"Vitvi06g00483","Other"
"Vitvi06g01705","Other"
"Vitvi06g00484","Other"
"Vitvi06g00486","Other"
"Vitvi06g00487","Other"
"Vitvi06g00488","Other"
"Vitvi06g04164","Other"
"Vitvi06g01569","Other"
"Vitvi06g00489","Other"
"Vitvi06g00490","Other"
"Vitvi06g00491","Other"
"Vitvi06g04165","Other"
"Vitvi06g00492","Other"
"Vitvi06g00493","Other"
"Vitvi06g00494","Other"
"Vitvi06g00495","Other"
"Vitvi06g00496","Other"
"Vitvi06g00497","Other"
"Vitvi06g00498","Other"
"Vitvi06g01706","Other"
"Vitvi06g04166","Other"
"Vitvi06g00500","Other"
"Vitvi06g00501","Other"
"Vitvi06g00502","Other"
"Vitvi06g04167","Other"
"Vitvi06g00503","Other"
"Vitvi06g01708","Other"
"Vitvi06g04168","Other"
"Vitvi06g00505","Other"
"Vitvi06g00506","Other"
"Vitvi06g00508","Other"
"Vitvi06g00509","Other"
"Vitvi06g00510","Other"
"Vitvi06g00511","Other"
"Vitvi06g00512","Other"
"Vitvi06g00513","Other"
"Vitvi06g00514","Other"
"Vitvi06g04169","Other"
"Vitvi06g00515","Other"
"Vitvi06g00516","Other"
"Vitvi06g00517","Other"
"Vitvi06g00518","Other"
"Vitvi06g00522","Other"
"Vitvi06g04170","Other"
"Vitvi06g01718","Other"
"Vitvi06g04171","Other"
"Vitvi06g04172","Other"
"Vitvi06g04173","Other"
"Vitvi06g00529","Other"
"Vitvi06g00533","Other"
"Vitvi06g00534","Other"
"Vitvi06g04177","Other"
"Vitvi06g00535","Other"
"Vitvi06g00536","Other"
"Vitvi06g00538","Other"
"Vitvi06g04178","Other"
"Vitvi06g00539","Other"
"Vitvi06g00540","Other"
"Vitvi06g00541","Other"
"Vitvi06g00542","Other"
"Vitvi06g00543","Other"
"Vitvi06g04179","Other"
"Vitvi06g04180","Other"
"Vitvi06g00547","Other"
"Vitvi06g00548","Other"
"Vitvi06g01722","Other"
"Vitvi06g01723","Other"
"Vitvi06g00555","Other"
"Vitvi06g01724","Other"
"Vitvi06g01725","Other"
"Vitvi06g04184","Other"
"Vitvi06g04186","Other"
"Vitvi06g01727","Other"
"Vitvi06g01728","Other"
"Vitvi06g04187","Other"
"Vitvi06g04188","Other"
"Vitvi06g00556","Other"
"Vitvi06g00558","Other"
"Vitvi06g01729","Other"
"Vitvi06g00559","Other"
"Vitvi06g00560","Other"
"Vitvi06g00561","Other"
"Vitvi06g00562","Other"
"Vitvi06g04190","Other"
"Vitvi06g00563","Other"
"Vitvi06g00564","Other"
"Vitvi06g04191","Other"
"Vitvi06g00565","Other"
"Vitvi06g04192","Other"
"Vitvi06g01732","Other"
"Vitvi06g00567","Other"
"Vitvi06g01734","Other"
"Vitvi06g00568","Other"
"Vitvi06g00569","Other"
"Vitvi06g04193","Other"
"Vitvi06g00570","Other"
"Vitvi06g00573","Other"
"Vitvi06g00574","Other"
"Vitvi06g00575","Other"
"Vitvi06g00576","Other"
"Vitvi06g01736","Other"
"Vitvi06g00577","Other"
"Vitvi06g00578","Other"
"Vitvi06g04195","Other"
"Vitvi06g00579","Other"
"Vitvi06g01737","Other"
"Vitvi06g00580","Other"
"Vitvi06g04197","Other"
"Vitvi06g04198","Other"
"Vitvi06g00583","Other"
"Vitvi06g00584","Other"
"Vitvi06g00585","Other"
"Vitvi06g00586","Other"
"Vitvi06g00587","Other"
"Vitvi06g00588","Other"
"Vitvi06g01738","Other"
"Vitvi06g00589","Other"
"Vitvi06g00590","Other"
"Vitvi06g04200","Other"
"Vitvi06g00591","Other"
"Vitvi06g00592","Other"
"Vitvi06g00593","Other"
"Vitvi06g00594","Other"
"Vitvi06g00595","Other"
"Vitvi06g01739","Other"
"Vitvi06g00598","Other"
"Vitvi06g00599","Other"
"Vitvi06g00600","Other"
"Vitvi06g04202","Other"
"Vitvi06g04203","Other"
"Vitvi06g00605","Other"
"Vitvi06g00606","Other"
"Vitvi06g00607","Other"
"Vitvi06g00608","Other"
"Vitvi06g00610","Other"
"Vitvi06g00613","Other"
"Vitvi06g04205","Other"
"Vitvi06g00614","Other"
"Vitvi06g04206","Other"
"Vitvi06g00615","Other"
"Vitvi06g00617","Other"
"Vitvi06g00618","Other"
"Vitvi06g00619","Other"
"Vitvi06g04207","Other"
"Vitvi06g00621","Other"
"Vitvi06g04208","Other"
"Vitvi06g01743","Other"
"Vitvi06g04209","Other"
"Vitvi06g04210","Other"
"Vitvi06g04211","Other"
"Vitvi06g04212","Other"
"Vitvi06g00625","Other"
"Vitvi06g00626","Other"
"Vitvi06g04213","Other"
"Vitvi06g00627","Other"
"Vitvi06g01746","Other"
"Vitvi06g00629","Other"
"Vitvi06g00630","Other"
"Vitvi06g00631","Other"
"Vitvi06g00632","Other"
"Vitvi06g00633","Other"
"Vitvi06g01748","Other"
"Vitvi06g00634","Other"
"Vitvi06g00635","Other"
"Vitvi06g00639","Other"
"Vitvi06g00640","Other"
"Vitvi06g00641","Other"
"Vitvi06g00642","Other"
"Vitvi06g00643","Other"
"Vitvi06g00644","Other"
"Vitvi06g00645","Other"
"Vitvi06g00646","Other"
"Vitvi06g00647","Other"
"Vitvi06g00648","Other"
"Vitvi06g00649","Other"
"Vitvi06g00650","Other"
"Vitvi06g00651","Other"
"Vitvi06g00652","Other"
"Vitvi06g00653","Other"
"Vitvi06g01749","Other"
"Vitvi06g00654","Other"
"Vitvi06g00656","Other"
"Vitvi06g00657","Other"
"Vitvi06g01751","Other"
"Vitvi06g01752","Other"
"Vitvi06g00658","Other"
"Vitvi06g00659","Other"
"Vitvi06g00662","Other"
"Vitvi06g00665","Other"
"Vitvi06g00666","Other"
"Vitvi06g00667","Other"
"Vitvi06g00668","Other"
"Vitvi06g00669","Other"
"Vitvi06g00670","Other"
"Vitvi06g00671","Other"
"Vitvi06g04216","Other"
"Vitvi06g00672","Other"
"Vitvi06g00673","Other"
"Vitvi06g00674","Other"
"Vitvi06g04217","Other"
"Vitvi06g00676","Other"
"Vitvi06g00677","Other"
"Vitvi06g01753","Other"
"Vitvi06g00678","Other"
"Vitvi06g00679","Other"
"Vitvi06g00680","Other"
"Vitvi06g00681","Other"
"Vitvi06g01754","Other"
"Vitvi06g00683","Other"
"Vitvi06g00686","Other"
"Vitvi06g00687","Other"
"Vitvi06g00688","Other"
"Vitvi06g00689","Other"
"Vitvi06g04219","Other"
"Vitvi06g00690","Other"
"Vitvi06g00691","Other"
"Vitvi06g00692","Other"
"Vitvi06g00693","Other"
"Vitvi06g00694","Other"
"Vitvi06g00695","Other"
"Vitvi06g00696","Other"
"Vitvi06g04222","Other"
"Vitvi06g04223","Other"
"Vitvi06g01759","Other"
"Vitvi06g00699","Other"
"Vitvi06g00700","Other"
"Vitvi06g00701","Other"
"Vitvi06g01761","Other"
"Vitvi06g00702","Other"
"Vitvi06g00704","Other"
"Vitvi06g04224","Other"
"Vitvi06g00705","Other"
"Vitvi06g00706","Other"
"Vitvi06g00707","Other"
"Vitvi06g00708","Other"
