"gene","baseMean","log2FC_MLE","log2FC_apeglm","lfcSE_apeglm","statistic_zero_null","pvalue_zero_null","padj_zero_null","pvalue_threshold_test","padj_threshold_test","FSOS_svalue","DE_primary_threshold_test","DE_zero_null_plus_effect_filter","DE_primary","leading_signal","genotype","timing","contrast"
"Vitvi14g04255",79.4687369316443,4.60174127599259,4.49761641697326,0.453679218641556,10.0300258510284,1.1248714918182e-23,8.22485582608524e-21,2.07338828959209e-15,1.42730958598525e-12,5.08180590730832e-16,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi09g01376",153.805367086232,3.48744136880759,3.41277079628189,0.354967658321928,9.96503753228894,2.16791966092148e-23,1.5385215734816e-20,5.90258084121915e-13,2.75724307545449e-10,6.77621962563331e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi01g04207",101.011577513306,5.76870216511977,5.63224500766865,0.566435197035067,9.93555766980758,2.9154002369506e-23,2.00987692335374e-20,1.07652416597228e-16,8.80024864302149e-14,7.80969424842356e-18,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi00g04728",693.374023655188,-7.85824049527534,-7.69995664442928,0.756241700766915,-9.87346496528471,5.42572978740882e-23,3.63659539001076e-20,3.43602643898317e-18,3.32900057842077e-15,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi08g02249",4166.11606588353,-14.2388299503231,-15.805338037249,3.66801740713613,-9.82603483202619,8.69760959224999e-23,5.6720168067946e-20,3.24182554017346e-20,3.85467792297262e-17,2.40222366643102e-06,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi09g04564",192.04388470492,4.41943033700143,4.31634110070464,0.454066573193097,9.73908829460549,2.05388726966148e-22,1.30416436657005e-19,2.4343755083881e-14,1.38702567245122e-11,1.18665079530166e-14,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi17g01554",48.4635467368132,20.05996813385,8.47494435709022,2.84461617188839,9.72685533408572,2.31643394414169e-22,1.43315986251782e-19,1.21012769487499e-20,1.50741573191595e-17,0.000768741418812909,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi07g02362",4670.36167176079,7.45908608882609,7.24536083406787,0.806710814117319,9.71753164621939,2.53860653776835e-22,1.53135092874531e-19,1.96860369616186e-17,1.77574841682407e-14,3.14515046737664e-16,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi15g04365",138.954696871606,2.78252988776599,2.72217406231971,0.287250845868668,9.69916204486082,3.0398487395099e-22,1.78898805452767e-19,2.59206670555359e-10,7.88440383146236e-08,7.35393448304495e-11,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi02g01411",123.640417989285,-4.97708144811718,-4.85871749810903,0.533490470802987,-9.68163371466138,3.60902071569913e-22,2.07338240116915e-19,5.11394803841469e-15,3.34439416842225e-12,1.76200708167914e-14,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi18g04551",191.293228160195,4.14669327875479,4.05370292294432,0.426037539563934,9.57875739098032,9.82194822179854e-22,5.51148345683202e-19,1.81370961527314e-13,9.30290780900589e-11,2.67141318789709e-14,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi12g04512",159.716654650563,3.48948475784384,3.41324560322074,0.368923844880607,9.57537241073366,1.01490875033494e-21,5.56562119018904e-19,4.20720513514164e-12,1.69317352507954e-09,2.40327888070537e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi07g02402",514.098133269058,4.65782132718879,4.54366717546378,0.510681463959094,9.52585330500544,1.63691525103172e-21,8.77713957603208e-19,3.69575198303205e-14,2.01410783591949e-11,1.45154438848834e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi13g04325",482.013816352283,-9.78580396934804,-9.57831050066692,0.972521336777375,-9.49549932792683,2.19158492301329e-21,1.14958157842147e-18,7.62959251778897e-18,7.12794680974435e-15,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi18g04642",446.507887389829,-4.90394999929838,-4.78669653505702,0.509129035294596,-9.48964469202313,2.31823082124687e-21,1.19014024438012e-18,2.10167447813193e-14,1.24949324257848e-11,3.2483807836029e-15,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi09g04537",71.8638135012452,4.89529774092505,4.76549210739959,0.508768136500792,9.46603236526987,2.90675357412469e-21,1.4611886872928e-18,2.49207563764698e-14,1.38702567245122e-11,5.03265532903573e-15,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi12g04581",307.451634760682,3.41871386152738,3.33641511739546,0.376315194313444,9.34538228865736,9.15581135653687e-21,4.41841144443756e-18,1.89854864862905e-11,6.89779640270659e-09,1.90626389497529e-11,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi07g04340",472.423971278963,-2.65101484463552,-2.59549092935364,0.279788627045538,-9.31923527499388,1.17181819524843e-20,5.54407867316656e-18,3.23970983241989e-09,7.7750063767222e-07,3.57756184878492e-10,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi03g04400",163.478435473646,3.57358643617618,3.48378317718964,0.391383219834061,9.28862872607748,1.56288815350342e-20,7.25210158767002e-18,1.12056623683713e-11,4.24824524484385e-09,6.29056355891449e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi12g04518",105.568440727567,8.43481210861385,8.16511123466386,0.862986373282191,9.14457785544841,5.98632060132319e-20,2.72535716583636e-17,3.80130627074978e-16,2.92465796283952e-13,2.34495972959723e-18,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi16g01733",224.106161687933,10.9377588583369,11.0782971322186,2.03549193204378,9.10330708328906,8.76222444164443e-20,3.91525395467479e-17,6.64064355680235e-17,5.60363209039977e-14,2.9868539370923e-08,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi18g04176",492.787874156602,-7.90307528986659,-7.66342024765355,0.875555122322198,-9.04772793005986,1.4597394701315e-19,6.40400975905507e-17,1.36253311164303e-15,9.90069546318611e-13,1.21811264436217e-15,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi12g04596",216.377006259651,3.43040588109852,3.34378954203592,0.383589034725972,9.02099183844522,1.86393975103978e-19,8.03125040229264e-17,8.22534375919319e-11,2.68958459245918e-08,4.32342395190667e-11,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi09g00535",142.845123722281,4.38027954886701,4.26013362341735,0.495687107945926,8.99765779967938,2.30584247477977e-19,9.76099527613352e-17,1.91211852557407e-12,8.06759814685358e-10,1.87332311967646e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi09g04222",404.516516885707,3.64122335929789,3.55060241705413,0.407000548268159,8.93304591369135,4.14437577914304e-19,1.72413177887832e-16,4.59413335844656e-11,1.58128861215268e-08,1.11415666257158e-11,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi05g04505",101.323231287705,-5.34227539651938,-5.19704162238981,0.614770058231388,-8.77138609395629,1.76480178182553e-18,7.09715036561135e-16,5.03656106565822e-13,2.43984075771395e-10,3.06550474562694e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi08g02288",466.35430073542,-10.8977524710717,-12.2658889708789,3.20236222960212,-8.75083028043739,2.1178869052445e-18,8.3774578912532e-16,9.4898719219685e-16,7.09273027447926e-13,2.16736935822226e-05,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi12g02066",432.249431784711,-10.7595763967755,-10.4474444375634,1.18202741440609,-8.70820897085393,3.08713782145708e-18,1.20144433054739e-15,1.40728467176609e-15,9.94950262938627e-13,4.29375990222019e-17,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi06g04249",169.357543193429,-10.2333451387252,-11.4081736886366,3.08084670764593,-8.54804276511121,1.25193334121546e-17,4.79490469685523e-15,6.15772096492462e-15,3.92877616393813e-12,4.73009146715831e-05,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi03g01084",900.391448812017,-1.69878458510452,-1.65428862172623,0.200498453606025,-8.54060113916568,1.33525361675104e-17,5.03411476852905e-15,0.000221435602496011,0.0166931813420552,6.89270978976771e-05,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi01g01944",1685.82683953412,-1.80008065454024,-1.75130518734201,0.216264490344556,-8.5383749166074,1.36122637996862e-17,5.05308174188658e-15,7.3808091184903e-05,0.00661214334693793,3.01709280719906e-05,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi03g04196",144.825850614048,10.192971577936,10.2910908164424,2.01388007804963,8.49923258334359,1.90848174200661e-17,6.977235750436e-15,8.91374633937113e-15,5.55177834503832e-12,1.81729362223348e-07,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi18g04643",111.941973706498,-4.84330099001978,-4.70887348628993,0.573230765575098,-8.49449256273084,1.98799522228005e-17,7.15945324155153e-15,7.88515930537417e-12,3.0333512098424e-09,4.4645562337502e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi03g04450",135.99230605336,-10.1293090796642,-11.2368104611583,3.06327522621725,-8.44331412024531,3.08464712236073e-17,1.09455074140356e-14,1.37301385710784e-14,8.35271383443812e-12,5.35233230312719e-05,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi17g04093",392.753221799665,-3.2674254231186,-3.16440859663234,0.405219782629595,-8.41983224031345,3.7702379041503e-17,1.31843580274265e-14,2.56451149211956e-09,6.26963141330427e-07,3.86744873208661e-09,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi00g04313",119.678171837159,5.70626969743152,5.51788153304908,0.686111757962124,8.39063351184464,4.83529464538791e-17,1.66672606426521e-14,2.25487415886851e-12,9.36273859076846e-10,1.44777362482493e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi18g02819",173.237409757471,6.56860066913473,6.33781848891072,0.784899664134696,8.3886013059069,4.9196002971481e-17,1.67190190943502e-14,5.73836450938907e-13,2.72927049456561e-10,5.80589063662036e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi18g02228",3939.21412619546,1.04862660364971,1.02122970145789,0.127474126388494,8.32247542694341,8.61449855972371e-17,2.88693382982741e-14,0.349775227439722,1,0.12682641748363,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi12g04517",51.9219924013984,6.42733479762686,6.26620868935242,0.781664107393914,8.29681146580172,1.06942893883571e-16,3.53482888563929e-14,1.22659483051517e-12,5.34774902857438e-10,8.25564010809655e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi09g04111",695.675183440952,-1.32618512413888,-1.28716411376181,0.163717323014122,-8.28692963833527,1.16209336378686e-16,3.78920956416395e-14,0.0207633602482079,0.549189828850223,0.008477199580652,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi03g04047",55.3568762731153,4.48897177023107,4.3369612676551,0.536359338362137,8.22683442515153,1.92225882219501e-16,6.18429108276579e-14,8.07174166971032e-11,2.67276823212598e-08,1.49951027278135e-11,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi18g04440",96.9603636064191,4.41901652706421,4.27812642472412,0.533782330973835,8.2225714910581,1.99185494794772e-16,6.32387737355665e-14,9.96708643983875e-11,3.21887671826842e-08,2.9538341492247e-11,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi01g01881",968.816015940219,1.71750279649159,1.66845287701308,0.212952712793319,8.21209765776726,2.17357376234094e-16,6.81118978071749e-14,0.000301034840500378,0.0215157661001349,0.000103577000879892,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi04g02226",368.296336495084,-5.91056898315057,-5.72257216475788,0.72543653189403,-8.18393652591896,2.7471881879168e-16,8.49832099823647e-14,5.25610663654271e-12,2.08324990159577e-09,3.0428948939032e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi10g04463",231.016837130611,-3.49328933546834,-3.38120655566266,0.43623541167603,-8.17766184764739,2.89404570237574e-16,8.83929477881319e-14,2.66226389805282e-09,6.44834826936702e-07,2.10086295867582e-09,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi07g03086",80.317460102384,7.02538616385276,6.76851538422991,0.828147607513974,8.17133139016763,3.05004555467165e-16,9.19931864858404e-14,1.20687572444385e-12,5.34774902857438e-10,1.01631948676085e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi12g04421",69.2017561448974,-3.39013236825588,-3.28693061760331,0.417326606511827,-8.16890530858763,3.11200293757382e-16,9.27031097292822e-14,4.22335325635244e-09,9.95303584080392e-07,1.84910424425819e-09,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi05g01400",385.709449641663,8.30172588646785,7.9619628444789,1.01343818553849,8.14575018157271,3.76937629297951e-16,1.10916195821101e-13,3.90245116189158e-13,1.92611735743249e-10,2.14992807069714e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi03g04050",193.218273389643,8.48454422543024,8.10921368636916,0.93042003206682,8.12759212584747,4.37901794700754e-16,1.27302800052223e-13,3.75913110472432e-13,1.89105981862468e-10,8.29436689408189e-16,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi09g00384",194.42755582042,-2.02137456309994,-1.96090951446758,0.248103679062126,-8.12165922357067,4.59853014830109e-16,1.32092778509949e-13,2.03235851806945e-05,0.00210970105056265,4.94528259070254e-06,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi07g02323",86.3541289402055,-10.5915504145733,-11.7381012498857,3.18688265086938,-8.11640452832238,4.8019816246754e-16,1.36314134849168e-13,9.90332388566766e-14,5.28696019439144e-11,4.88113061673771e-05,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi12g04185",312.386797004695,-10.7717306833451,-10.4295007921034,1.35252031451335,-8.09856685532227,5.56104002379642e-16,1.56025970621144e-13,1.01556505539527e-13,5.31323325681695e-11,6.42217454014783e-14,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi01g00083",104.52413287097,-4.23097809739922,-4.08883756101319,0.534184502491921,-8.08880683906456,6.02520351103694e-16,1.67105902894035e-13,3.26652421853684e-10,9.60101202614666e-08,2.21637774420298e-10,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi09g04094",201.004594332453,-5.14439433118658,-4.96252524160008,0.654175582396912,-8.04950330942352,8.31307109652716e-16,2.27938741463754e-13,4.44277887021411e-11,1.57052233062069e-08,5.96923364084293e-11,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi18g04665",1138.37247580659,1.52727452465143,1.48603191162713,0.192792841050377,8.03750938677433,9.16828771683988e-16,2.48563611595089e-13,0.00276126846263575,0.127393336356417,0.00111148327407537,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi13g00807",4265.59117983452,-4.26886599110862,-4.12254666581644,0.548696996934252,-8.01911941130206,1.06505929828713e-15,2.8554239787078e-13,4.1103470037623e-10,1.16872355729802e-07,4.35198395903612e-10,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi02g04120",75.7540428415933,-3.10012112313023,-3.00300148958231,0.387207318252258,-8.01521306207435,1.09946255652854e-15,2.91526725565682e-13,2.82147094772353e-08,5.46717470529628e-06,9.60351098259798e-09,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi12g04475",701.925836174338,1.54464423771717,1.50138167455679,0.193488193688993,7.98473770293023,1.40821416190905e-15,3.69334777311994e-13,0.00243558245676396,0.115421017185667,0.000897023399718292,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi01g04428",76.4241049242465,-3.91610979601986,-3.78646748578477,0.493502240709015,-7.98037889608699,1.45884771957806e-15,3.78500393824721e-13,1.4031476866266e-09,3.59852356220247e-07,7.01079536128775e-10,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
"Vitvi08g01070",398.702975163505,-1.66831008611306,-1.61705804740225,0.213547281424069,-7.9673686573971,1.62088582326642e-15,4.16067596059527e-13,0.000707297115539749,0.043740390651074,0.000294295169616665,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",6,"Rpv12+1|6"
