"gene","baseMean","log2FC_MLE","log2FC_apeglm","lfcSE_apeglm","statistic_zero_null","pvalue_zero_null","padj_zero_null","pvalue_threshold_test","padj_threshold_test","FSOS_svalue","DE_primary_threshold_test","DE_zero_null_plus_effect_filter","DE_primary","leading_signal","genotype","timing","contrast"
"Vitvi12g02448",21.9046581143317,6.27757359709553,5.91006785638758,1.36699446460149,5.1227510572471,3.01109778045388e-07,1.00380791501031e-05,8.28642633172257e-06,0.000774159380041181,2.18536223506661e-05,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi10g00944",558.609128140233,1.24225073605238,1.16762741044578,0.245519743206246,5.11926013754995,3.06736618431933e-07,1.01980611763686e-05,0.159065855984658,1,0.0770287849005398,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi01g00299",1161.25029188966,1.79970034261851,1.6617671838802,0.377799431472466,5.11848741384821,3.07995787125212e-07,1.02261242744161e-05,0.0114706786810188,0.240433881103183,0.00952336586279748,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi16g00258",83.3315781917913,-2.00545864948344,-1.86874083128543,0.396846531122476,-5.11382260670707,3.15703854398176e-07,1.04538711787009e-05,0.00517560118304135,0.138552225595008,0.00294156356446241,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi06g00044",7635.95890350144,1.34287721143985,1.26144151416065,0.272399055259714,5.11340706403857,3.16399455485039e-07,1.04628415910462e-05,0.0958430093988097,0.875892977093889,0.0494707030189159,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi18g04656",33.3852268918218,-5.57842849061743,-5.08789156528783,1.08926163073908,-5.11246538396135,3.17981269083759e-07,1.05010543500636e-05,1.35846466884315e-05,0.00116894991027197,1.07917597861382e-05,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi01g00226",360.339346270521,1.43122164671228,1.33893083494676,0.291655259949617,5.10772837117421,3.26054908483062e-07,1.07245510352319e-05,0.0619095748885669,0.69103809481928,0.0337126115241425,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi03g00661",23.6403220161204,6.1181934358971,5.59643414337268,1.16927796622784,5.10670672072723,3.27821945549684e-07,1.0768295267416e-05,9.68643950444272e-06,0.000889079196479709,4.7579453703768e-06,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi11g00417",1624.3510180872,2.07566656449118,1.9123529635864,0.444189609333305,5.10413186331256,3.32316503027647e-07,1.09013972950587e-05,0.00408334846929693,0.117251715267111,0.00427854648984877,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi01g01320",116.610248483687,2.80818721171597,2.57547241107154,0.580474688834168,5.10039763919505,3.38940646114204e-07,1.1089165680836e-05,0.000511474453638698,0.02384966173393,0.00053976250250782,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi08g01450",904.448658783916,1.57052668851782,1.47027853594297,0.32156274259253,5.09647504105705,3.46036161131448e-07,1.13062955777644e-05,0.0320559268023627,0.467419726434228,0.0182973555660826,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi14g02749",103.266421898772,2.48894422097091,2.30023631166901,0.503381177280337,5.09207488205354,3.54166164352857e-07,1.14805758223645e-05,0.00115877804978629,0.0454459895117834,0.000918520646857991,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi15g00899",2345.96861355843,-1.10270030755191,-1.05649157073299,0.215805051609737,-5.08924494598533,3.59492015079259e-07,1.16379044461138e-05,0.317754132722391,1,0.135760257449739,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi03g01834",1412.25093822099,4.88340297638974,4.47505475352972,1.00271546058599,5.0874007819209,3.63004184944928e-07,1.17197532914851e-05,2.6092065323263e-05,0.00209368814966637,3.64395036677468e-05,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi00g04610",522.779051728569,1.95223719703425,1.80914308885166,0.402608047911692,5.08716925513384,3.63447455540452e-07,1.17197532914851e-05,0.00654421379782301,0.159464839173689,0.00480387405756215,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi12g02011",1846.01616412669,1.5764118063083,1.47863960001985,0.308414071481336,5.0872776128472,3.63239933822609e-07,1.17197532914851e-05,0.0314319534754402,0.463488427826403,0.015384590771229,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi14g04239",136.189838145755,1.94254885318324,1.80502322312605,0.389806268546167,5.08690406710056,3.6395581429922e-07,1.1720804498138e-05,0.00678916937113494,0.163835684113947,0.00415673667734983,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi18g04756",1115.88878491634,2.37466871717128,2.16732596952549,0.52236897049891,5.08614650377451,3.65411827351255e-07,1.17523313036887e-05,0.00161836566145988,0.0585948227017082,0.00260867115407299,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi13g01385",3686.63936622741,-1.3449577260585,-1.26517770906983,0.269441594574094,-5.08480528396186,3.68003408166977e-07,1.18048593276063e-05,0.0960891626239621,0.877039918032179,0.0476374675966752,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi10g00241",3361.71243062207,2.06517722908201,2.1051313266637,0.398274925228458,5.0817429290283,3.73987324726538e-07,1.19812116150364e-05,0.00438282034023854,0.123279782021828,0.000460592938290386,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi05g00430",201.075853783063,3.19823383971863,2.95454226141925,0.645976944576792,5.08117672697567,3.75103935792254e-07,1.19858113646926e-05,0.000239321619001258,0.0132303906853312,0.000174137255070061,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
