"geneID","spearman_rho","pvalue","padj","fdr","module_size"
"Vitvi19g00282",-0.819760771205674,9.62256253728296e-10,1.26778129891026e-08,1.26778129891026e-08,1496
"Vitvi19g00283",-0.653563077075292,1.54713115867318e-05,4.3752461554264e-05,4.3752461554264e-05,77
"Vitvi19g00284",0.343452351803737,0.0402822983143647,0.0446161601512213,0.0446161601512213,39
"Vitvi19g00285",-0.581171762700682,0.000201731083518182,0.000390981194529796,0.000390981194529796,440
"Vitvi19g00291",0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,196
"Vitvi19g00298",-0.736395269049165,3.06516025902312e-07,1.31913942987086e-06,1.31913942987086e-06,224
"Vitvi19g00303",-0.569833681621598,0.000285923238424702,0.000537597557254482,0.000537597557254482,414
"Vitvi19g00306",0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,31
"Vitvi19g00307",-0.719413407498765,7.65599059629684e-07,2.9426579969653e-06,2.9426579969653e-06,881
"Vitvi19g00308",0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,35
"Vitvi19g00318",-0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,133
"Vitvi19g00339",-0.750289519408583,1.37448227308175e-07,6.62638448561673e-07,6.62638448561673e-07,104
"Vitvi19g00364",-0.595521682767366,0.000127313692999972,0.000259570571286817,0.000259570571286817,5
"Vitvi19g00369",-0.814115601609632,1.55170655744904e-09,1.5493715681013e-08,1.5493715681013e-08,56
"Vitvi19g00377",0.404477066018619,0.0144134798599693,0.0173603943065868,0.0173603943065868,418
"Vitvi19g00378",0.848532711723541,6.32765949527503e-11,1.30837355966043e-09,1.30837355966043e-09,877
"Vitvi19g00397",-0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,1409
"Vitvi19g00404",-0.556734056756734,0.000421261179223091,0.000762406483300109,0.000762406483300109,1081
"Vitvi19g00410",-0.798754929881148,5.27034919958902e-09,4.47305567532561e-08,4.47305567532561e-08,1048
"Vitvi19g00423",-0.420850064886269,0.010590608809886,0.012989556999388,0.012989556999388,29
"Vitvi19g00436",0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,308
"Vitvi19g00441",0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,590
"Vitvi19g00445",-0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,1024
"Vitvi19g00458",-0.565032847949674,0.000330175842845806,0.000613063718374857,0.000613063718374857,68
"Vitvi19g00463",-0.459548921427535,0.00480814938579871,0.0063245057428266,0.0063245057428266,36
"Vitvi19g00469",-0.764183769768002,5.84225956778788e-08,3.90500481550217e-07,3.90500481550217e-07,1817
"Vitvi19g00476",0.866359712001401,8.69442361037607e-12,2.92445151760991e-10,2.92445151760991e-10,75
"Vitvi19g00477",0.411175350750953,0.0127285678576514,0.015381757747185,0.015381757747185,17
"Vitvi19g00484",0.493490444216318,0.00222499106596935,0.00356223070640717,0.00356223070640717,41
"Vitvi19g00494",-0.494605140121132,0.00216648039483159,0.00347312550008253,0.00347312550008253,5
"Vitvi19g00498",0.459548921427535,0.00480814938579871,0.0063245057428266,0.0063245057428266,146
"Vitvi19g00508",0.734919476711221,3.32800881439019e-07,1.42386496695393e-06,1.42386496695393e-06,34
